ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend
enriched_ad_1239,campaign_040,JustFashion Now Free Shipping,,,,,image,ecommerce,44583,607,49,571.63
enriched_ad_1240,campaign_048,Cloud-Power Your Business and Enable Remote Work with Chrome OS,"Chrome OS is designed to power businesses, enabling them to operate remotely. Discover how it can transform your work environment.",Learn more,,,image,ecommerce,62991,954,54,730.35
enriched_ad_1241,campaign_036,"$20,000 BLAST ST This Crypto Conglomerate IPO Is Taking Esports by Storm! (OTC: APETF CSE: ALPA)",,LEARN MORE,,,image,ecommerce,75724,864,73,1069.94
enriched_ad_1242,campaign_050,Home Comfort,Ame offers $74 OFF on your HVAC maintenance or service call! Make yourself comfortable with Mitsubishi Electric.,Learn More,,,image,ecommerce,78924,1418,131,813.7
enriched_ad_1243,campaign_014,Noom Changing The Way You Eat,Changing the way you eat starts with psychology. Take the quiz.,Take The Quiz,,,image,ecommerce,58550,773,68,763.07
enriched_ad_1244,campaign_048,HERO WARS HOW TO LOOT?,,Try,,,image,entertainment,55330,1142,220,388.66
enriched_ad_1245,campaign_021,J. Me Black,FRIDAY SALE UP TO 70% OFF *FREE SHIPPING ON EVERYTHING!,SHOP NOW,,,image,ecommerce,52828,798,49,929.07
enriched_ad_1246,campaign_038,"UFC FIGHT FOR GOLD, FIGHT FOR GLORY","Drink responsibly. Modelo Especial and Modelo Negra Bers Imported by Crown Imports, Chicago, IL Modelo Modelo",,,,image,entertainment,27584,543,104,194.96
enriched_ad_1247,campaign_043,Amerikan Heart Association Giving Tuesday,,,,,image,healthcare,27657,384,19,464.1
enriched_ad_1248,campaign_021,Where Bounty Meets Beauty,,,,,image,ecommerce,75492,1075,94,826.52
enriched_ad_1249,campaign_008,Create Your Own Website,Start now with Wix to design and build your own website effortlessly.,Get Started Today!,facebook,,image,ecommerce,84326,1327,90,879.16
enriched_ad_1250,campaign_006,Sierra Pacific - Your Lender for Life,Wherever life takes you! START HERE at Sierra Pacific. Discover our mortgage solutions tailored to your needs.,START HERE,,,image,finance,84988,1145,56,2014.54
enriched_ad_1251,campaign_007,JustFashionNow,"(LC
002
defree shipping)",,,,image,ecommerce,53003,855,46,943.46
enriched_ad_1252,campaign_047,Settle Medical Debt with Settlement Group,Our settlement group offers you the chance to pay your medical bills and sell life insurance policies. Get immediate cash by selling your policy today.,Sell Your Policy Now,,,image,finance,46035,619,22,1365.92
enriched_ad_1253,campaign_048,Free Coupon,See Codes Capital One Shopping The Coupon-Finding Browser Extension,,,,image,ecommerce,91391,1172,81,881.42
enriched_ad_1254,campaign_001,FORTVENT,,,,,image,,49708,819,75,783.71
enriched_ad_1255,campaign_023,Add a Coupon Code to Your Cart,Best Extension for Online Deals Get Coupons CoupertⓇ,,,,image,ecommerce,45497,609,52,494.82
enriched_ad_1256,campaign_009,Social Security Claim,123-45-6789 THIS NUMBER HAS BEEN ESTAD FOR JOHN O PUBLIC IMENT OF USA SIGNATURE All seniors over 65 are due a large benefit this month (but only if they claim it). Outer Money Learn More >>,,,,image,ecommerce,85858,1092,99,1363.84
enriched_ad_1257,campaign_044,Menico Brand Shoes - Focus on handmade and comfy,,Shop Now,,,image,ecommerce,55264,1137,67,736.9
enriched_ad_1258,campaign_009,Breaking News and Top Stories,Get your daily dose of global updates directly to you. Follow us on Twitter at @MailOnline.,Follow Us On Twitter,twitter,,image,"entertainment, news",83015,1633,153,855.95
enriched_ad_1259,campaign_009,Join Our Diverse Workforce,,,,,image,,81981,1427,140,1088.04
enriched_ad_1260,campaign_022,auvik Easy Network Monitoring and Management,Easy network monitoring and management. Try it for yourself.,TRY THE SANDBOX,,,image,ecommerce,83303,1199,85,1245.53
enriched_ad_1261,campaign_002,Follow Elle & Vire,,Try It Now!,,,image,ecommerce,20708,317,26,264.83
enriched_ad_1262,campaign_016,CoolTone by CoolScupting,,Learn More,,,image,ecommerce,24234,330,22,298.45
enriched_ad_1263,campaign_037,CELEBRATION 25 YEARS UK JEWISH FILM FESTIVAL,"UK Jewish Film Festival, featuring over 50 films. Book now for £45.",Book Now,,,image,entertainment,81941,1385,151,690.77
enriched_ad_1264,campaign_013,GoldenCheck,You want to check up on your parents. But they're in Florida and you're not. Golden Check are here when you can't be.,click here to access promo code,,,image,ecommerce,71578,1124,80,827.46
enriched_ad_1265,campaign_041,Golden Check,You want to check up on your parents. But they're in Florida and you're not. Golden Check is here when you can’t be.,click here to access promo code,,,image,ecommerce,68495,1196,72,1027.21
enriched_ad_1266,campaign_008,"Looting, Loss, and Recovery",A Virtual Symposium Video Premieres: Dec 6 Live Panel: Dec 9 Free with RSVP Jewish Museum LEARN MORE,LEARN MORE,,,video,education,85232,1948,159,977.88
enriched_ad_1267,campaign_015,Golden Check,You want to check up on your parents. But they're in Florida and you're not. Golden Check is there when you can't be.,click here to access promo code,,,image,ecommerce,72155,1216,90,987.64
enriched_ad_1268,campaign_042,Today's Best Deals Are Here,The Inventory team is rounding up discounts on hot items you don't want to miss.,Click here to browse!,,,image,ecommerce,46577,727,58,752.51
enriched_ad_1269,campaign_006,Wellness for Your Clients,,Apply Now,,,image,ecommerce,26536,532,41,262.53
enriched_ad_1270,campaign_014,Metaverse Gaming Experience,Experience the thrill of gaming like never before with Meta Quest 2. Join Avan Jogia as he takes on Evil 4 for the first time in an immersive virtual reality experience that will leave you breathless.,Watch Now,facebook,,video,entertainment,78404,2258,353,566.12
enriched_ad_1271,campaign_041,Cymulate - eCademy Course,Free course on Building an Effective Continuous Security Validation Strategy for your organization.,Learn More,,,image,education,97458,1852,184,736.61
enriched_ad_1272,campaign_043,Kelley's Official Deals,Discover the best deals on Kelley Blue Book with these exclusive offers. Don't miss out!,Shop Now,facebook,,image,ecommerce,78172,1082,74,793.3
enriched_ad_1273,campaign_046,Shopping Top-10 Cars?,"Price One Now! Get started $20,745 - $20,692 Invoice Fair Purchase Price $20,465 KELLE BLUE BOOK OFFICIAL GUIDE",,,,image,automotive,70254,992,30,1202.14
enriched_ad_1274,campaign_029,SMART REPORTING,Intelligent narratives for finance. Get The Fact Sheet ARRIA Collably the back.,,,,image,finance,94756,711,17,1703.29
enriched_ad_1275,campaign_036,ARRIA - Get The Fact Sheet,"Smart Reporting, Intelligent Narratives for Finance. Fathalabey Atlet.",,,,image,finance,61003,573,17,1468.09
enriched_ad_1276,campaign_048,PROMO CODES AVAILABLE SEE CODES,,,,,image,ecommerce,49285,742,38,708.02
enriched_ad_1277,campaign_047,Discover CALVERT'S Walk Apartments,"Experience the charm of walking to your destination with our apartments located in downtown. Enjoy modern amenities, spacious living areas and stunning views.",Schedule A Tour Today!,facebook,,image,ecommerce,74032,1107,114,1218.03
enriched_ad_1278,campaign_002,First Time Home Buyer? 20% REBATE of Commissions,Learn More SRE.com Human Assisted eCommerce Home Loans Fixed Rate & APR 1.550%,LEARN MORE,,,image,finance,90233,904,32,2924.9
enriched_ad_1279,campaign_017,Matouk Creating Fine Bed & Bath Linens Since 1929,Shop Now for Quality Bedding Products That Have Been Crafted With Care and Precision.,SHOP NOW,,,image,ecommerce,56384,743,72,782.19
enriched_ad_1280,campaign_029,Five Pay Three Stay Four Extend The F,,Book Now,,,image,entertainment,72356,1311,208,546.3
enriched_ad_1281,campaign_010,Promote Your Savings with Capital Shopping,Discover exclusive promo codes and coupons directly in your browser. Enhance shopping experiences by seamlessly integrating coupon-finding capabilities into everyday browsing.,Download Now,facebook,,image,ecommerce,93284,1771,113,950.59
enriched_ad_1282,campaign_014,DataCamp - A Modern Learning Experience,"DataCamp offers an engaging platform to learn data science, analytics, R programming with SQL extensions. Discover the best tools for your learning journey.",Learn More,,,image,education,60270,907,126,629.56
enriched_ad_1283,campaign_039,MineCraft Casualsquad,,,,,image,entertainment,41763,659,120,257.66
enriched_ad_1284,campaign_013,THE MEADOWS AT CANTON,"16.9%* TARGET IRR
11.3% * TARGET CASH ON CASH RETURN
ACCESS DEAL
SPONSORED BY THE GSH GROUP REALTYMOGUL'",,,,image,real_estate,93680,1049,16,2255.16
enriched_ad_1285,campaign_004,BIOSKOP - Original Story of Dinda,Second Chance Of Happiness Seubah Film Karya GIMANTI Roma Aurelie Moeremans Abimana Aryasatya Ardhno Pramono Cantika Abigail celebrities.id,,,,image,entertainment,64669,1536,287,322.49
enriched_ad_1286,campaign_024,NORACORA MERRY CHRISTMAS,,Shop Now,,,image,ecommerce,49120,795,50,777.95
enriched_ad_1287,campaign_046,TODAY'S REFINANCE RATE,"15-Year Fixed Term, 30-Year Fixed Term, 2.01% - 2.42%, No SSN Required, Calculate Payment at NO SSN REQUIRED MORTGAGE.NET Ⓒ *Terms & conditions apply. NMLS #1912050 (nmisconsumeraccess.org)",,,,image,finance,69881,901,42,1916.91
enriched_ad_1288,campaign_010,LEGION 71,With Intel® Core™ i9 SUVAINE Purpose-forged Elite performance GEAR UP NOW TOV Lenovo SD TSM Official PC & Monitor of TSM FTX,GEAR UP NOW,,,image,ecommerce,71908,1098,54,1123.77
enriched_ad_1289,campaign_022,LEGION 71 With Intel® Core™ i9,"The world's first 16"" QHD Gaming laptop. Official PC & Monitor of TSM FTX Lenovo.",GEAR UP NOW,,,image,ecommerce,85392,1495,140,1035.28
enriched_ad_1290,campaign_012,Save on Restaurants You Love,Perks offers exclusive discounts at your favorite eateries. Check out GrubHub Parks for special deals!,Check Out GrubHub Parks Now,,,image,ecommerce,57086,954,56,602.25
enriched_ad_1291,campaign_013,We Can Optimize Your Social Media Plan,Compulsively Integrated Marketing Full-Service Digital Agency. Learn More >>,,,,image,ecommerce,88559,1413,73,1245.75
enriched_ad_1292,campaign_023,Get Started in Just Three Simple Steps,"Click 'Start Now', download the extension, and get quick search tool. Follow these three easy steps to enhance your productivity.",Shop Now,facebook,,image,ecommerce,64683,807,43,1093.88
enriched_ad_1293,campaign_006,Choose Your Cards Now,,,,,image,,70558,1207,98,1062.29
enriched_ad_1294,campaign_035,WIN A + A DREAM,DREAM SUV House Enter now omaze (30),,,,image,,71477,1044,57,784.63
enriched_ad_1295,campaign_029,Discover Political Appointment Process in Malaysia,PANTAU kuasa offers insights on how politicians are appointed into Federal statutory bodies (FSBS) and tracks political appointments in Malaysia.,Learn More,facebook,,image,ecommerce,97558,1709,89,1008.42
enriched_ad_1296,campaign_029,WIN THIS HOUSE AND START EVERY DAY,All to support Make-A-Wish.,,,,image,entertainment,84894,1445,192,499.77
enriched_ad_1297,campaign_041,Home Services,SEARS offers valuable protection with covered repairs. Get a quote today.,Get a Quote,,,image,ecommerce,57312,1165,112,869.7
enriched_ad_1298,campaign_006,APPLIANCE REPAIR,"sears offers home services for appliances, service & protection, improvement and caution. Our team proudly serves your neighborhood.",Schedule now,,,image,ecommerce,58985,936,56,668.97
enriched_ad_1299,campaign_041,Hagas - Expert Appliance Repair,"Home Services | Sears
EXPERT APPLIANCE REPAIR Wherever you bought it, WE CAN FIX IT Schedule now 1-888-314-3067",Schedule Now,,,image,ecommerce,33532,586,59,601.01
enriched_ad_1300,campaign_021,TRUMP & ROOT ARE THEY TWINS?,Wayne Allyn Root The Conservative Warrior Daily on USA Radio Network,,,,image,entertainment,97724,2139,262,858.27
enriched_ad_1301,campaign_038,"Week 23,093 Offers So Good",,Bring Your Friends MGM Resorts Book Now,,,image,entertainment,51097,952,123,327.99
enriched_ad_1302,campaign_035,WINK AND YOU'LL MISS IT,"UP TO 50% OFF YOUR STAY. THRU TUES, NOV 30 ONLY.*
THE COSMOPOLITAN
LAS VEGAS
*TERMS APPLY.
SEIZE THE STAY",,,,image,ecommerce,81297,1189,100,1035.73
enriched_ad_1303,campaign_010,Hot Topic Wizarding World,,Shop Now,,,image,entertainment,97132,2669,415,467.01
enriched_ad_1304,campaign_030,Automation. Transparency.,Industry-leading expertise. Choose us as your self-serve advertising partner. Contact us DanAds™,,,,image,ecommerce,25228,428,41,244.66
enriched_ad_1305,campaign_009,Best Gaming,Logo Maker COMMANDER INFINITE JUSTICE GALACTIC MARIAG NIGHTMARE Place it by @envato NASTY BAKKY PLAYER DARK Create Now GO GAMER METAL OCTOPE BRUTAL SQ.,,,,video,entertainment,27368,798,102,181.82
enriched_ad_1306,campaign_009,PAY OFF YOUR HOME,"FASTER BY SWITCHING TO A 15-YEAR FIXED
2.01%
No SSN Required
30-Year Fixed Term
2.42%*
Calculate Payment
NO SSN REQUIRED MORTGAGE.NET
*Terms & conditions apply.
 NMLS #1912050 (nmisconsumeraccess.org)",,,,image,finance,30432,290,11,878.72
enriched_ad_1307,campaign_042,THE COMPLETE RASPBERRY PI 4,STEP-BY-STEP DIGITAL LEARNING BUNDLE - BUILD WORKING PROJECTS LIMITED TIME OFFER POWER LEARNING ACADEMY,,,,image,education,28374,615,65,324.37
enriched_ad_1308,campaign_009,Win a Mercedes-AMG GT Stealth Edition,,Enter Now,,,image,ecommerce,29493,584,58,491.12
enriched_ad_1309,campaign_015,Recover $1M on Hospital Budgeting,Discover how stratum's hospital budgeting efforts saved millions. Read the case study to learn more.,READ THE CASE STUDY,,,image,ecommerce,38127,400,33,381.3
enriched_ad_1310,campaign_005,Boost your site's engagement with custom content experiences,Discover how INSTICATOR can transform the way you interact on websites.,Learn More,,,image,ecommerce,44485,795,39,560.83
enriched_ad_1311,campaign_015,Generate Cute Name,For Your Cute Baby Dog,,,,image,entertainment,68371,1455,232,458.15
enriched_ad_1312,campaign_043,2019 Guide to Enhancing Quality Control in Your Medical Devices,Get the Guide SARTORIUS,,,,image,healthcare,83684,1278,48,2056.16
enriched_ad_1313,campaign_049,"Cubis® II: Your Balance, Your Way",SARTORIUS AFFLM Increase Stent Weighing Throughput Request Demo,,,,video,ecommerce,20336,447,21,349.84
enriched_ad_1314,campaign_019,Sartorius Speed Up Stent,"Weighing:
Choose the New
Cubis® II Balance Learn More",,,,image,ecommerce,99794,1934,186,1744.53
enriched_ad_1315,campaign_003,Paranormal Mind Reading Magic by Fredric da Silva,Rated 4.9/5 Exceptional Experience with tickets from $28 Buy Tickets Now!,Buy Tickets,,,image,entertainment,50340,818,110,336.33
enriched_ad_1316,campaign_018,Sartorius Solutions,Solutions that steer you through every step of pDNA production. Discover now.,,,,image,ecommerce,89330,1282,72,1141.49
enriched_ad_1317,campaign_031,Quitting Drinking Doesn't Have To Be Hard,"Learn More About BioRebalance, the Ultimate Solution for Quitting Alcohol.",LEARN MORE,,,image,healthcare,31320,515,33,625.76
enriched_ad_1318,campaign_003,"YOUR LOGO HERE","Your Sponsor Ad here click here for details",Learn More,facebook,,image,ecommerce,86050,1507,145,1026.55
enriched_ad_1319,campaign_029,JustFashionNow Free Shipping,,,,,image,ecommerce,70018,1364,85,762.76
enriched_ad_1320,campaign_023,0% APR Financing for Up to 36 Months on Your New Honda,Shop Now at Local Honda Dealers and Get the Best Deal Today!,SHOP NOW,,,image,ecommerce,98504,1260,110,1209.47
enriched_ad_1321,campaign_024,STANOMINEES YOU CHOOSE THE YEAR'S BEST,,VOTE NOW,,,image,entertainment,98006,1622,234,814.89
enriched_ad_1322,campaign_031,FULLY MANAGED VPS Hosting,"Liquid Web™ offers FULLY MANAGED VPS hosting with Acronis Backups, DDoS Protection and 24/7/365 Support. Liquid Web is E MOST HELPFUL HUMANS IN HOSTING.",,,,image,ecommerce,84517,1500,91,815.88
enriched_ad_1323,campaign_041,FISHER INVESTMENTS,HOW CLOSE ARE YOU TO RETIREMENT? Where are you in your journey to retirement? If you have $500k+ get this free guide to help bring you one step closer to your destination. Learn More,,,,image,finance,60853,542,15,1979.68
enriched_ad_1324,campaign_001,Get Real. Get YF.,Opteon-YF Automotive Refrigerante SELF-SEAL CAN Oumours Net W Opteon YF R-1234yf,LEARN MORE,,,image,automotive,22798,297,10,468.8
enriched_ad_1325,campaign_039,INTELLIGENT NARRATIVES FOR FINANCE,"Get the fact sheet on ARRIA, which Collably has unfortunately passed away.",,,,image,finance,98633,1365,44,2965.9
enriched_ad_1326,campaign_007,Austria Winter Love,,> Discover Now >,,,image,entertainment,93482,2122,237,625.45
enriched_ad_1327,campaign_038,ONEWHEEL TIME TO LEVEL UP,One Wheel Time To Level Up More Power More Range More !!!!!! GNewWheel New New Pintz Shop Now,Shop Now,,,image,ecommerce,37286,656,32,436.02
enriched_ad_1328,campaign_034,Generate Cute Name for Your Baby Dog,,,,,image,ecommerce,96441,1197,107,926.55
enriched_ad_1329,campaign_003,Modernizing Medicine,"DERMATOLOGISTS, SLOW SOFTWARE? It's about time you had a system as fast as you. ModMed.",,,,image,healthcare,60444,967,54,1277.34
enriched_ad_1330,campaign_014,COME BACK TOGETHER AT CANADA'S #1 MUSICAL,COME FROM AWAY REOPENING DECEMBER 15 ROYAL ALEXANDRA THEATRE BUY TICKETS,,,,image,entertainment,62810,1057,138,325.28
enriched_ad_1331,campaign_009,Affordability,Over 50% of members with a subsidy pay $a month.,,,,image,ecommerce,99771,2073,125,1675.26
enriched_ad_1332,campaign_008,Affordability,Over 50% of members with a subsidy pay $0 a month. NC FREE QUOTE,,,,image,ecommerce,46371,900,81,482.91
enriched_ad_1333,campaign_007,Affordability,Over 50% of members with a subsidy pay $0 a month. FREE QUOTE,,,,image,ecommerce,27307,558,40,344.24
enriched_ad_1334,campaign_004,Strata - Benchmark Against Peers,Leverage volume with data from 2 million patient encounters. Discover how Strata can help you benchmark against peers in the healthcare industry.,LEARN MORE,,,image,healthcare,80427,1324,64,1564.17
enriched_ad_1335,campaign_038,Run Your Law Firm,From Anywhere Learn More mycase,,,,image,,70899,1133,58,750.34
enriched_ad_1336,campaign_012,Voted #1 in SIX Categories,End-to-End E-Discovery. Foreign Language Translation. End-to-End Litigation Consulting. Managed Document Review. Predictive Coding Solution. Legal Staffing. TLS.,,,,image,ecommerce,71141,1046,84,833.14
enriched_ad_1337,campaign_049,Named a Leader in The Forrester Wave: Low-Code Development Platforms,"For Business Developers, Q4 2021 Get the report B Betty Blocks",,,,image,ecommerce,95737,1584,146,1039.09
enriched_ad_1338,campaign_042,Benefit-Specific & Functional,Holiday Sale -40% Off Shop Now Enjoy Code: ENJOY40 ne 121 reed SOMS wwwinge,Shop Now,,,image,ecommerce,96427,1702,165,1007.94
enriched_ad_1339,campaign_024,11 Sign Up For the Invested Newsletter Delivered Daily by U.S. News Editors,"Invested provides investors with advice, 850 rankings and stock market news.",Sign Up us.News INVESTED,,,image,finance,46927,542,14,1510.23
enriched_ad_1340,campaign_010,Shop Now Newchic,,Shop Now,,,image,ecommerce,21672,440,36,351.72
enriched_ad_1341,campaign_046,DISCOVER BOTSWANA,"Africa's Most Exclusive Destination
EXPERIENCE EXCELLENCE | SAFARI.CO.UK
AFRICA
EXCLUSIVE",,,,image,travel,40564,745,46,609.06
enriched_ad_1342,campaign_025,GIFTS FOR LISTENERS,SHOP STLPR UNDER-UNDERSTANDING Starts Here P stil pr,,,,image,ecommerce,60058,727,59,783.41
enriched_ad_1343,campaign_042,gifts for listeners,Shop STLPR sitil pr UNDER-Understanding Starts Here,shop,,,image,ecommerce,30280,575,44,368.18
enriched_ad_1344,campaign_007,Curious Ceus Submit Your Question Today,,,,,image,,83852,1382,105,1388.76
enriched_ad_1345,campaign_041,Pella Window & Door Replacement,pellacolumbus.com Gunton CARAFARA PARATOTO SCHEDULE A FREE IN-HOME CONSULTATION TODAY! Refresh. Replace. Relax.,Click for details,,,image,ecommerce,33195,693,60,414.49
enriched_ad_1346,campaign_012,Inventing Improv A Chicago Stories Special,Explore the website for more details.,Explore The Website,facebook,,image,entertainment,81765,2246,317,629.11
enriched_ad_1347,campaign_007,Merz Apothecary - Discover Unique Gifts,"APOTHECARY Established in 1875. Globally Sourced, Locally Loved.",Shop Now,,,image,ecommerce,92910,1764,175,1573.67
enriched_ad_1348,campaign_042,A Million Little Things,,,,,image,,42120,784,57,744.86
enriched_ad_1349,campaign_044,RUDOLPH Santa Love Like Jesus Sister I' M The Reason We Have Rules Lilicl Th,,,,,image,entertainment,41886,620,65,332.58
enriched_ad_1350,campaign_010,Recover Health System Saves 20K Hours,"Financial Recovery through stratum health systems saves up to 20,000 hours of leadership time. Read the case study.",READ THE CASE STUDY,,,image,healthcare,33275,489,26,722.0
enriched_ad_1351,campaign_028,Let's Build Austin,Join the largest online real estate investing platform.,Learn More,,,image,real_estate,68154,618,10,1944.33
enriched_ad_1352,campaign_045,Set 2 Separate Timers with D-LINK's Smart Plug,,,,,image,electronics/electrical appliances/smart home devices/plug adapters & power strips/plugs and sockets/d-link smart plug timers,33007,541,32,390.02
enriched_ad_1353,campaign_032,Shine - Automate Toilet Cleaning,,,,,image,ecommerce,89396,1740,86,903.64
enriched_ad_1354,campaign_025,ONLINE FUN FOR MOVIE LOVERS!,,,,,video,entertainment,33812,911,107,297.62
enriched_ad_1355,campaign_006,Helping You Live Better and Feel Better,PGHealth & Wellness Pittsburgh Post-Gazette. Sponsored by UPMC Life Changing Medicine.,,,,image,healthcare,58152,918,34,1511.1
enriched_ad_1356,campaign_048,Celebrating All That's Good,Sundays in Pittsburgh Post-Gazette Sponsored by HIGHMARK | AHN,,,,image,entertainment,45989,792,131,388.08
enriched_ad_1357,campaign_039,Sundays in the Pittsburgh Post-Gazette,Sponsored by HIGHMARK ◆AHN Celebrating all that's good. PG,,,,image,entertainment,32273,600,99,286.43
enriched_ad_1358,campaign_006,Art Basel Miami,"Experience Art Basel at its finest location - Miami Beach. Join us from December 2 to April 4, 2021.",,,,image,entertainment,54216,1115,116,305.25
enriched_ad_1359,campaign_049,Carnival Sale,"Trifox Bike Anniversary Flash Sales From $0.01, Two Rounds a day! Buy Frame, Get handlebar for free! Choose any handlebars you like!",,,,image,ecommerce,59956,800,44,781.88
enriched_ad_1360,campaign_004,Perfect Gifts FOR The Holidays,Discover the ultimate gifts for your loved ones at NHLSHOP.COM. Enjoy an exclusive experience with AF Fanatics.,Shop Now,facebook,,image,ecommerce,88803,934,61,1030.77
enriched_ad_1361,campaign_042,Explore 2020 Explorer,"Highly viewable, lightweight video tailored to your site. INSTICATOR Explore 2020 Explorer - 11 Learn More",Learn More,,,video,entertainment,95517,3036,364,737.13
enriched_ad_1362,campaign_002,Design Your Dream Home!,,,,,image,real_estate,21088,320,8,377.48
enriched_ad_1363,campaign_029,"X","TURN OFF ALL ADS TOTAL Adblock OFF",Learn More,facebook,,image,ecommerce,56828,1139,57,815.09
enriched_ad_1364,campaign_036,Ready to Use Sound Effects,"Urban sounds, human sounds, industrial sounds and more. Game sounds, nature sounds.",Start Now,,,image,ecommerce,54026,749,45,757.99
enriched_ad_1365,campaign_015,Nomad MagSafe Made Easy,,Shop Now,,,image,ecommerce,96517,1432,101,1648.91
enriched_ad_1366,campaign_013,Taiwan Business & Trade Show Webinar,"Live Stream on Friday, 26th November 2021 at 10.00 WIB featuring Automobile Electronics and IOV Industries.",,,,video,ecommerce,72010,1623,142,1185.52
enriched_ad_1367,campaign_015,TAIWAN BUSINESS & TRADE SHOW WEBINAR,"Automobile Electronics and IOV Industries LIVE STREAM Fri, 26 November 2021 | 10.00 WIB Organized by Bureau of Foreign Trade (BoFT) Taiwan External Trade Development Council (TAITRA)",,,,video,ecommerce,23487,440,42,252.91
enriched_ad_1368,campaign_045,Need a Coupon Code?,,Get It Here,,,image,ecommerce,35675,648,56,411.45
enriched_ad_1369,campaign_013,AIRTAME Making Screens Back to School?,"How to create a safer, more informed school with digital signage and get your free eBook.",,,,image,education,69430,1169,85,662.11
enriched_ad_1370,campaign_009,WE CAN OPTIMIZE YOUR SOCIAL MEDIA PLANS,COMPULSIVE INTEGRATED MARKETING AND FULL-SERVICE DIGITAL AGENCY. ✔ LEARN MORE > Q,LEARN MORE » Q,,,image,ecommerce,38503,542,43,452.25
enriched_ad_1371,campaign_047,LOVE JANCE AND RUDOLPH LIKE FROSTY WINE,,,,,image,entertainment,68649,1170,203,478.94
enriched_ad_1372,campaign_015,HYPERSOFT SNEAKERS,Your Feet Need Hypersoft. GET 70% OFF en.gethypersoft.com,,,,image,ecommerce,34645,570,48,436.21
enriched_ad_1373,campaign_034,CAPITAL ONE SHOPPING COUPON CODES,COUPON CODES AVAILABLE GET CODES The Coupon-Finding Browser Extension I I I 1 I I 1,,,,image,ecommerce,64252,859,45,1009.28
enriched_ad_1374,campaign_044,Perfect Gifts FOR the HOLIDAYS,,SHOP NOW C,,,image,ecommerce,39656,714,68,411.15
enriched_ad_1375,campaign_007,shutterstock flex,"Images, footage, and music-all in 1 plan.",Learn more,,,image,ecommerce,49421,873,69,848.64
enriched_ad_1376,campaign_011,NEW ARRIVALS FOR FW21,,,,,image,ecommerce,35654,713,43,549.19
enriched_ad_1377,campaign_012,Clochee Listopad Miesiąc Darmowe Dostosowane Dostawy na Zakup!,,,,,image,entertainment,63365,1621,171,429.74
enriched_ad_1378,campaign_006,Learn Languages with Babbel,"+Babbel offers courses in multiple languages including Practice French, Practice German, Practice Italian, Practice Spanish and Practice Portuguese.",,,,image,education,82930,1345,103,772.92
enriched_ad_1379,campaign_017,Need A Coupon Code?,,,,,image,,30339,562,37,420.14
enriched_ad_1380,campaign_016,Mag Level Up!,Unlock the full potential of Mag with our exclusive LEVEL UP feature. Experience enhanced ATTACK and DEFENSE SPEED as you progress through levels up to MAG LEVEL 60.,Join Now,facebook,,image,entertainment,72523,1049,138,533.87
enriched_ad_1381,campaign_022,CBS SPORTS NFL Paramount +,NFL TRY IT FREE CBS EVENING NEWS KAMP KORAL WITH NORAH O’DONNELL SPOGGIE BOY’S UNDER YEARS,,,,image,entertainment,92413,1926,358,638.2
enriched_ad_1382,campaign_020,Try Rakute for Free,"Experience the ultimate sports streaming with Rakute. Enjoy CBS Sports, NFL, PGA Tour and more on Paramount+. Try it free now!",TRY IT FREE,,,image,entertainment,42407,934,159,297.18
enriched_ad_1383,campaign_047,"Get Insights, Win Holiday Campaign Wars",Discover how to dominate your holiday campaigns with our expert analysis and strategies.,Learn More,,,image,ecommerce,54140,1113,86,759.98
enriched_ad_1384,campaign_026,ManageEngine ADSelfService Plus,"Enterprise Single Sign-on Solution for over 100 Cloud Applications including Office365, GSuite, Salesforce, Zendesk and ServiceNow.",TRY NOW,,,image,ecommerce,26832,399,37,441.36
enriched_ad_1385,campaign_024,Master the Fundamentals of Anesthesiology with ACE,ACE offers comprehensive courses and resources to help you master the essentials in anesthesiology. Our expert-led programs are designed for aspiring professionals looking to excel in this critical field.,Enroll Now,facebook,,image,education,41218,756,111,302.42
enriched_ad_1386,campaign_023,Insights from Global CIOs,Power your digital business ecosystem strategy with APIs. Learn more about Google Cloud.,Learn More,,,image,"ecommerce, saas, education, healthcare, finance, entertainment, travel, food, automotive, real estate",83432,977,66,1134.71
enriched_ad_1387,campaign_023,"Myka - Sterling Silver, Rose Gold & Diamond",,,,,image,ecommerce,64242,698,71,768.73
enriched_ad_1388,campaign_016,Lordrings NLP Middle-earth Ent.,Le to New Line 2,Shop Now,,,image,ecommerce,70873,1372,92,773.17
enriched_ad_1389,campaign_027,Arria - Smart Reporting,INTELLIGENT NARRATIVES FOR FINANCE GET THE FACT SHEET,,,,image,finance,63431,489,13,1639.67
enriched_ad_1390,campaign_019,Anastasia → Krystensen Baltra,"Com Truisé - Cut Copy DJ Set at 599 Johnson Ave, Brooklyn NY. Elsewhere Crities.",,,,image,entertainment,86306,1858,219,702.01
enriched_ad_1391,campaign_017,J.me - Celebrating Our Third Anniversary,Join us as we celebrate our third anniversary with exclusive discounts and offers. Enjoy up to $50 off on your first purchase using the code JING20.,Shop Now!,facebook,,image,ecommerce,24667,407,20,269.32
enriched_ad_1392,campaign_048,Perfect Gifts for Holidays,Discover the ultimate gifts at NHLSHOP.COM. Enjoy an exclusive experience with AF Fanatics.,Shop Now,,,image,ecommerce,44954,644,57,575.63
