ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend
enriched_ad_5245,campaign_017,SARGENTO - THE WHOLE MILK MOZZARELLA B & C REAL CHEESE BRINGS GREAT HAPPINESS GET RECIPE,,GET RECIPE,,,image,food,64693,1395,131,829.82
enriched_ad_5246,campaign_036,Driven Diesel Dodge Fan Clutch Accelerator Switch,FOR '03-'07 5.9L MANUAL TRANSMISSION & 075-20 AUTO OR MANUAL TRANMISSION GET YOURS TODAY! STRICTLYDIESEL.COM ENGAGE YOUR AT COOLING FANALE FLICK OF A SWITCH THE OLDOGO Strictly Diesel ID Driven Diesel,,,,image,automotive,32038,396,12,761.5
enriched_ad_5247,campaign_032,XR SERIES TURBOS,DROP-IN REPLACEMENT UPGRADE TURBOCHARGERS CUMMINS POWER STROKE DURAMAX INDUCTION ENGINE INDUSTRIAL INJECTION SYSTEMS FOR AUTOMOTIVE ENGINES,,,,image,automotive,42247,397,12,662.8
enriched_ad_5248,campaign_033,100% USA Made,RIFFRAFF DIESEL HPOP BILLET RESERVOIR COVER 99-03 7.3L PERFECTING YOUR POWERSTROKE TM,,,,image,automotive,21395,381,7,440.59
enriched_ad_5249,campaign_005,TOWING DOMINANCE,Roadian Atx NEXN NEXEN Tire we got you,,,,image,ecommerce,80589,1293,72,1278.2
enriched_ad_5250,campaign_004,LUMIX S5IIx,"ProRes RAW, All-Intra Internal, SSD Recording. SAVE $400 on S Series Lenses with the purchase of SSM2X or SSM2.",SHOP NOW > BUNDLE & SAVE,,,image,ecommerce,98483,1748,148,1680.94
enriched_ad_5251,campaign_044,Celebrate with Disney Cruise Line,"Discover magical adventures on board our luxurious cruise ships. Experience world-class entertainment, dining and activities.",Learn More,,,image,entertainment,53614,1013,111,271.12
enriched_ad_5252,campaign_025,The Galaxy of Vols Comports All-New Soundtrack Out Now,Available on 2-LP vinyl at Disney Music Emporium. Film now in theaters.,,,,image,entertainment,58658,938,135,418.42
enriched_ad_5253,campaign_043,High-Yield Energy MLP,Dividend.com - Why this energy Master Limited Partnership (MLP) is a must-have in your dividend portfolio. Discover high-yield opportunities that can significantly boost returns.,LEARN MORE ▸,,,image,ecommerce,21231,323,19,380.53
enriched_ad_5254,campaign_039,ZHIYUN MOLUS X100,MOLUS X100 - Rivals even Heavier Cinematic Lights/Impressive Feat NAB2022 Best of Show Camera Jabber,,,,image,entertainment,67583,1694,314,356.26
enriched_ad_5255,campaign_042,Simplified Production Sound,,Learn More,,,image,entertainment,41003,957,168,270.77
enriched_ad_5256,campaign_030,TUPEL PUBLIC SCHOOL DISTRICT,Discover the resources and opportunities available at tupeloschools.com.,,,,image,education,86815,1200,95,897.93
enriched_ad_5257,campaign_018,Why We Love The Suburbs,"Discover the charm and beauty of suburban life. Explore our collection at Costco, featuring exclusive deals on home essentials like Orotorotos.",Subscribe Now,,,image,ecommerce,70652,1073,56,1101.41
enriched_ad_5258,campaign_037,Our Stories Carry Weight,,Subscribe Now,,,image,entertainment,45685,1229,120,272.46
enriched_ad_5259,campaign_018,Tang SUV,"med Executive Pack, spar kr. 92.000, ED 28541, 34D Les mer, ED KAMPANJE-DAGER",,,,image,automotive,20978,322,9,299.88
enriched_ad_5260,campaign_048,"Fuel the Lip Licking Fun! - Veterinarian Recommended, Dog Approved",Dogsters ACUPS COUNCEN DOGSTERS,,,,image,ecommerce,61268,940,77,740.24
enriched_ad_5261,campaign_008,A Short Walk Goes A Long Way For Your Health,,,,,image,,91640,1474,84,1036.92
enriched_ad_5262,campaign_006,Save Up To 32% With Bigger Meal Deals & Better Camile,,,,,image,ecommerce,65343,1264,98,769.99
enriched_ad_5263,campaign_007,3D Printing,"Upload, quote and order ship.",,,,image,ecommerce,35841,714,35,501.49
enriched_ad_5264,campaign_021,Adapted Mind - Educational Resources for All Grades,"Discover our comprehensive educational resources tailored to meet the needs of students from Kindergarten through High School. Whether you're looking for tools and activities suitable for first grade, or advanced materials designed specifically for high school seniors, we've got you covered.",Explore Now!,,,image,education,40585,625,93,350.98
enriched_ad_5265,campaign_047,Celebrating 125 Years,"General
PALMER Hotel
YEARS
CELEBRATING 125 YEARS
Saturday May 20th - 11AM - 3PM
500 BLOCK of Main
CLICK HERE FOR MORE INFORMATION",,,,image,entertainment,50536,1019,129,372.02
enriched_ad_5266,campaign_043,Custom Homes Designed and Delivered Worldwide,5 NO A Lindal CEDAR HOMES,,,,image,real_estate,97595,1064,15,1592.15
enriched_ad_5267,campaign_040,INNOKIN ENDURA S1,"Built To Endure
10",,,,image,,59577,748,40,686.76
enriched_ad_5268,campaign_018,Advance your Career with Harvard Business School Certificate,Get certified by completing the course. Get started Today!,Enroll Now,,,image,education,92113,1675,128,736.56
enriched_ad_5269,campaign_038,CARPET TILE* VINYL HARDWOOD RESIDENTIAL & COMMERCIAL HEATICA,is Turning a house into a home - one room at a time HASTINGS Family owned Floor Covering since 1976 www.hastingsfloor.com,,,,image,ecommerce,56107,814,83,549.13
enriched_ad_5270,campaign_050,ACOUSTICS,,SHOP NOW,,,image,ecommerce,26505,303,27,344.29
enriched_ad_5271,campaign_001,WAGO PCB Terminal Blocks,"PCB terminal blocks for power electronics, DETI series.",Request a sample!,,,image,ecommerce,72896,1503,118,855.78
enriched_ad_5272,campaign_023,Earn a Certificate from Harvard Business School Online,"108 hours, 120 credits. Harvard Business School offers online courses that can significantly boost your career prospects.",Learn More,,,image,education,22621,407,41,151.89
enriched_ad_5273,campaign_015,"Full Time, Part-Time & Entry-Level Job Opportunities",,,,,image,employment,48811,742,54,650.51
enriched_ad_5274,campaign_010,POWERUP VIRTUAL EXPO A ROADMAP TO NEXT-GENERATION,"Power Electronics Design June 27-29, 2023 EE Times REGISTER",,,,image,ecommerce,86166,1100,108,889.87
enriched_ad_5275,campaign_039,VIRTUAL EXPO POWERUP WIDE-BANDGAP SEMICONDUCTORS,"The Golden Age of Power Electronics June 27-29, 2023 EE Times REGISTER",,,,image,ecommerce,74639,987,63,1249.47
enriched_ad_5276,campaign_037,The Introducing Bodies Presented by Issue,Exploring the ways we care for our bodies and all they can do EXPLORE NOW,,,,image,entertainment,29712,537,70,265.25
enriched_ad_5277,campaign_043,Join Our Free Webinar,"Why FPGA is the Best Platform for Deployment of Machine Learning on the Edge from Applications Smart Cities to Space June 6, 2023 (Tue) MICROCHIP WG",,,,video,education,93001,2746,237,657.09
enriched_ad_5278,campaign_043,VIRTUAL EXPO A ROADMAP TO NEXT-GENERATION POWER ELECTRONICS,"June 27-29, 2023 EE Times Power Electronics News REGISTER NOW",REGISTER NOW,,,image,ecommerce,39009,551,43,661.9
enriched_ad_5279,campaign_001,ELECTRONICS NEWS POWERUP A ROADMAP TO NEXT-GENERATION,"Power Electronics Design June 27-29, 2023 EETimes VIRTUAL EXPO REGISTER NOW",,,,image,ecommerce,20471,339,31,243.01
enriched_ad_5280,campaign_026,Save Up To $500 On Select Adjustable Mattress Sets,Sealy TEMPUR-PEDIC STEARNS FOSTER SAVE UP TO $800 ON SELECT ADJUSTABLE MATTRESS SETS RM EL PASO & LAS CRUCES THANK YOU FOR BUYING LOCAL FOR 25 YEARS,BUY NOW,,,image,ecommerce,82758,1675,139,1224.17
enriched_ad_5281,campaign_024,EMS1 Academy - One of the Easiest Custom Course-Building Tools,"- Steven Murphy
Training Division Manager
East Baton Rouge Parish (LA) EMS
We use it regularly with very good results. It has really stepped up our personnel in-house quality training.",LEARN MORE,,,image,education,26603,437,39,254.85
enriched_ad_5282,campaign_015,Same-Day Delivery,Experience the convenience of same-day delivery with Shopify. Try our free service today!,Start Your Trial Now,facebook,,image,ecommerce,39563,774,42,481.12
enriched_ad_5283,campaign_025,Doing Something New,"That's the adventure. Adventurer, Naomi Uemura Keep Going Forward XPROSPEX DE ...10 ...20 SEIKO SINCE 1881",,,,image,ecommerce,64176,1109,80,802.89
enriched_ad_5284,campaign_003,DataStax - AI-Ready Vector Database Proven at Scale,Ignore real-time Al and customers will do the same to you. Our vector database is AI-ready and proven at scale.,,,,image,ecommerce,43294,792,45,510.1
enriched_ad_5285,campaign_010,All-New Season,The latest episode of the podcast is now available. Don't miss out on all new stories and exciting content from season five.,LISTEN NOW,facebook,,image,entertainment,73699,1843,257,529.1
enriched_ad_5286,campaign_018,I Can Read! Club - Pete the Cat Goes Camping,Join The Book Club for Early Readers. Get your first five books at half price with code 'READ50'. Sign up today!,JOIN TODAY,,,image,ecommerce,21856,283,26,254.24
enriched_ad_5287,campaign_013,Discover Storytelling with Audible,Audible is the home of story storytelling. Listen to captivating stories like Daisy Jones & The Six Taylor Jenkins-Rhett.,Listen now,facebook,,image,entertainment,60063,902,93,305.16
enriched_ad_5288,campaign_049,Go Hands Free,"""Alexa, turn on the lights"" Alexa is here to help you with your daily tasks.",Shop Now,facebook,,image,ecommerce,37169,766,41,568.19
enriched_ad_5289,campaign_003,AIM Aviation Institute of Maintenance,"Aviation Maintenance Training - A comprehensive course designed to equip students with the skills and knowledge required for aviation maintenance. Our experienced instructors ensure that you receive top-notch training in all aspects of aircraft upkeep, including engine repair, avionics systems insta",Enroll Now,,,image,education,52512,1214,138,408.89
enriched_ad_5290,campaign_032,Future You With Up to Annual Percentage Yield,Pay it forward to 5.05% future you with up to Annual Percentage Yield START HERE First Tech federal credit union Insured by NCUA.,,,,image,finance,35214,481,20,1041.73
enriched_ad_5291,campaign_018,News For All America,NEWSNATION IS A PLACE THAT PEOPLE CAN TRUST. WE'RE BEING STRAIGHT WITH THEM.,,,,image,ecommerce,85923,1703,97,1121.86
enriched_ad_5292,campaign_001,AIM - Aviation Institute of Maintenance,Aviation Mechanic Training Course for aspiring professionals in the aviation industry.,,,,image,education,63771,1097,97,441.67
enriched_ad_5293,campaign_028,NEWS FOR ALL AMERICA,"66 TRUST IS SOMETHING YOU EARN OVER TIME, BUT IT'S SOMETHING YOU ALSO EARN EVERY NIGHT. - ELIZABETH VARGAS ⁹⁹ TO FIND NEWSNATION CLICK HERE THE TEC",,,,image,entertainment,72320,1614,294,504.71
enriched_ad_5294,campaign_008,NEWS FOR ALL AMERICA TRUST THAT’S WHAT IS NEEDED AND CRAVED,- CHRIS CUOMO - 99 TO FIND NEWSNATION CLICK HERE,,,,image,entertainment,27925,579,81,203.34
enriched_ad_5295,campaign_047,NEWS FOR ALL AMERICA TRUST THAT’S WHAT IS NEEDED AND CRAVED. THAT'S WHY NEWSNATION IS GETTING TRACTI,- CHRIS CUOMO TO FIND NEWSNATION CLICK HERE,,,,image,entertainment,21060,333,54,120.28
enriched_ad_5296,campaign_022,AIM - REATION Beves Of Maintenance,Offering comprehensive aviation maintenance services to ensure your aircraft is always in top condition. Our team of experts provides training and support for all aspects of airplane upkeep.,Learn More About Aviation Maintenance Services,,,image,ecommerce,66599,1053,106,1031.55
enriched_ad_5297,campaign_024,Catch Live College Baseball,Stream live games of your favorite college baseball teams. Download the app > Varsity Network - Powered by Learfield.,Download The App,,,video,entertainment,71002,1781,231,495.49
enriched_ad_5298,campaign_015,"(","HERO WARS 0 TRY NOW",Learn More,facebook,,image,ecommerce,56824,1189,120,647.13
enriched_ad_5299,campaign_025,Capitol One Shopping Promo Codes Available,Promotional offers for Capital One shoppers. Get free promotional codes automatically applied during the purchase process.,Shop Now,,,image,ecommerce,83004,1031,83,877.9
enriched_ad_5300,campaign_028,PROMO CODES AVAILABLE,I SEE CODES Capital Shopping The Coupon-Finding Browser Extension,,,,image,ecommerce,65686,861,73,817.37
enriched_ad_5301,campaign_005,HERO WARS YOU HAVE ONLY 2 MOVES IS ALIE TRY,,,,,image,entertainment,80129,1714,160,437.06
enriched_ad_5302,campaign_005,Michelob ULTRA ORDER NOW,,ORDER ULTRA NOW,,,image,ecommerce,43570,481,25,783.39
enriched_ad_5303,campaign_048,Catch Live College Baseball,Stream live games of your favorite college baseball teams. Download the app > Varsity Network powered by Learfield.,Download The App,,,video,entertainment,52586,972,149,354.21
enriched_ad_5304,campaign_038,Hefty Stay One Step Ahead,,,,,image,,69885,1224,109,782.89
enriched_ad_5305,campaign_023,Streamline Your Team's File Sharing and Collaboration,S ShareFile simplifies file sharing and collaboration for your team.,Buy Now,,,video,ecommerce,60899,1457,127,921.69
enriched_ad_5306,campaign_044,Capitol One Coupon Codes Found!,Discover Capital One's exclusive coupon offers with our browser extension. Enjoy instant savings on your favorite brands by applying these coupons directly through the web.,Shop Now,facebook,,image,ecommerce,46422,743,61,502.76
enriched_ad_5307,campaign_011,NEWS FOR ALL AMERICA,THIS IS A PLACE WHERE YOU ARE GOING TO TRUST WHAT YOU HEAR. - ASHLEIGH ⁹⁹ BANFIELD,,,,image,news and media,23608,451,46,323.03
enriched_ad_5308,campaign_008,How to Loot,Orggggg See 25 Try 100 Hero Wars 1Q:155,,,,image,,20938,412,38,358.44
enriched_ad_5309,campaign_004,ONLINE COMPONENTS.COM,,BUY ONLINE,,,image,ecommerce,79936,896,73,808.35
enriched_ad_5310,campaign_013,Ride or Die,,,,,image,,33540,504,25,468.25
enriched_ad_5311,campaign_017,Click! Hefty Confidence Close,,,,,image,ecommerce,87439,1223,92,1191.2
enriched_ad_5312,campaign_034,ACE HOTEL NEW ORLEANS WITH MORE OOMPH,,,,,image,ecommerce,56700,642,64,582.77
enriched_ad_5313,campaign_011,NEWS FOR ALL AMERICA,"[NEWSNATION] News for All America
66 To Be Part Of
NewsNation Is A Privilege, And The Trust of Our Viewers Is Hard to Earn.
99 - LELAND VITTERT
To Find NewsNation Click Here",,,,image,news and media,58281,1094,82,935.18
enriched_ad_5314,campaign_011,Astrology Answers,"CHOOSE YOUR SIGN TO SEE WHAT IS COMING NEXT
3 ARIES LIBRA TAURUS SCORPIO GEMINI CANCER SAGITTARIUS CAPRICORN LEO (2₂) AQUARIUS VIRGO PISCES",,,,image,entertainment,80254,1239,130,407.26
enriched_ad_5315,campaign_036,Catch Live College Baseball,Stream live games of your favorite college baseball teams. ✔ Download the app > Varsity Network powered by Learfield.,Download the App,facebook,,video,entertainment,83920,1533,260,620.79
enriched_ad_5316,campaign_037,FAST IN THEATERS NOW,,,,,image,entertainment,42085,1169,168,229.55
enriched_ad_5317,campaign_028,HERO WARS YOU HAVE ONLY TWO MOVES,,TRY,,,image,entertainment,21061,458,80,124.54
enriched_ad_5318,campaign_027,WEAR YOUR WONDERFUL,"***

**FREE RETURN**
**SHOW OFF**
**YOUR STYLE**
**SHOP NOW***",**SHOP NOW**,,,image,ecommerce,28634,335,25,301.65
enriched_ad_5319,campaign_015,Need a Coupon?,,Get Now,,,image,ecommerce,77619,1612,97,801.0
enriched_ad_5320,campaign_043,OneWheel Treat Yourself,Destroy boredom with OneWheel. Shop now and get ready to ride!,Shop Now,facebook,,image,ecommerce,33306,431,40,527.49
enriched_ad_5321,campaign_042,Click! Hefty Close With Confidence,,,,,image,,40391,726,42,492.09
enriched_ad_5322,campaign_004,NEWS FOR ALL AMERICA,THIS IS A PLACE WHERE YOU ARE GOING TO TRUST WHAT YOU HEAR. - ASHLEIGH BANFIELD ⁹⁹ TO FIND NEWSNATION CLICK HERE,,,,image,news and media,32850,406,31,549.55
enriched_ad_5323,campaign_003,NEWS FOR ALL AMERICA,"66
To be part of NewsNation is a privilege, and the trust of our viewers is hard to earn.
99 - Leland Vittert.",,,,image,entertainment,40267,564,91,203.12
enriched_ad_5324,campaign_005,"WHO'S TARGETING YOU?","CROWDSTRIKE Read the Latest Cybersecurity Trends",Learn More,facebook,,image,ecommerce,57103,694,71,554.69
enriched_ad_5325,campaign_030,AIM Aviation Mechanic Training,,,,,image,education,91213,1738,179,657.05
enriched_ad_5326,campaign_007,Coupon-Findin' Browser Extension,Promo Codes Available. See Free Codes. Get free promo codes automatically applied at checkout.,,,,image,ecommerce,31903,629,30,452.91
enriched_ad_5327,campaign_046,Casual Icon Grand Theft Auto Augo San Andreas Minecrack Rack OO,,,,,image,entertainment,90992,1915,239,550.78
enriched_ad_5328,campaign_026,Grand Theft Auto II,"Experience the thrilling world of Grand Theft Auto with our latest release, 'San Andreas'. Immerse yourself in an action-packed adventure filled with intense missions and unforgettable moments. Get ready to explore this iconic city as you take on new challenges.",Shop Now!,facebook,,image,entertainment,99884,1924,315,774.53
enriched_ad_5329,campaign_006,AIM Aviation Maintenance Training,"Our comprehensive aviation maintenance training program is designed to equip you with the skills and knowledge needed for success in this field. Whether you're an aspiring mechanic or looking to advance your career, our courses cover everything from basic aircraft systems to advanced troubleshooting",Enroll Now!,facebook,,image,education,43426,978,144,496.55
enriched_ad_5330,campaign_002,Staying Ahead of Stinky,,,,,image,,73059,1050,100,1119.57
enriched_ad_5331,campaign_026,Catch Live College Softball,Stream live games of your favorite college softball teams. Download the app > Varsity Network powered by Learfield.,Download The App,,,video,entertainment,68830,1946,197,593.19
enriched_ad_5332,campaign_050,xfifteen,,,,,image,,53224,840,69,711.5
enriched_ad_5333,campaign_007,SHOE I X-FIFTEEN,When milliseconds count.,,,,image,ecommerce,33278,437,35,521.11
enriched_ad_5334,campaign_041,HISTORIC HEART. MODERN BEAT.,"""IF I CAN DO IT, CAN YOU DO IT."" - W.C., A GED GRADUATE",,,,image,education,99776,2226,285,1099.28
enriched_ad_5335,campaign_032,Save Up to 40% on Combo Packages,Continue We Provide Digital Marketing Services Contact Us and Get Quote www.mbryolay.online,,,,image,ecommerce,88253,1088,74,1238.18
enriched_ad_5336,campaign_002,AIM RATION TIVES OF MAINTENANCE,Aviation Mechanic Training,,,,image,education,25796,491,63,231.3
enriched_ad_5337,campaign_021,News For All America,NEWSNATION IS A PLACE THAT PEOPLE CAN TRUST. WE'RE BEING STRAIGHT WITH THEM.,,,,image,entertainment,54843,1017,140,380.3
enriched_ad_5338,campaign_020,CAPITALE SHOPPING,Promote Codes Available See Codes The Coupon-Finding Browser Extension I I I,,,,image,ecommerce,82140,908,93,1296.28
enriched_ad_5339,campaign_002,Styra Accelerates Secure Infrastructure Deployment,"Use the broadest AuthZ policy library for Kubernetes, Terraform, and CloudFormation.",Learn More,,,image,ecommerce,30317,514,39,530.85
enriched_ad_5340,campaign_001,Catch Live College Softball,Stream live games of your favorite college softball teams. Download the app > Varsity Network - Powered by Learfield.,Download The App,,,video,entertainment,56024,1550,295,376.11
enriched_ad_5341,campaign_007,PROMO CODES AVAILABLE,The coupon-finding browser extension SEE FREE CODES Capital One Shopping,,,,image,ecommerce,43957,888,61,665.5
enriched_ad_5342,campaign_037,Ride or Die Fast in Theaters Now,,,,,image,entertainment,89980,2058,325,664.0
enriched_ad_5343,campaign_021,Advantage,"Home Current Specials Contracting The Leader in Home Repairs & Project Are You Considering Adding an Addition, A Garage or A Sun Room to Your Home?",,,,image,ecommerce,78341,1110,95,1344.15
enriched_ad_5344,campaign_031,Tomato and Eggs,Is the flavor of Home for this food ethnographer. READ MORE ON EATER >>>,,,,image,food,34673,853,54,391.62
enriched_ad_5345,campaign_034,TRUE CRIME BYLINE Available Now!,"Hear from the dogged reporters who hit the street, spoke to witnesses and got to know victims' families.",,,,image,entertainment,44280,735,121,292.94
enriched_ad_5346,campaign_023,Access Your Content,"Activate your account to access Movies, Series, and Sports Fitness.",Start Now!,,,image,entertainment,64334,1439,143,338.17
enriched_ad_5347,campaign_014,Reynolds KITCHENS Butcher Paper with Slide Cutter,Perfect for SMOKERS. Smoke meats like a pro.,,,,image,ecommerce,76231,844,85,1326.03
enriched_ad_5348,campaign_009,SAVE 20% ON AAHLEYS FURNITURE,,SHOP NOW,,,image,ecommerce,54907,923,56,633.56
enriched_ad_5349,campaign_030,Streamline Your Team's File Sharing,"and Collaboration with ShareFile Make it easy to securely upload and download files, set up custom permissions, and integrate with your favorite productivity tools.",Buy Now,,,video,ecommerce,95013,1325,81,1515.49
enriched_ad_5350,campaign_041,"B","TERKSCE grand theft San Andreas MINECRAFT OO",Learn More,facebook,,image,ecommerce,71119,990,91,1019.97
enriched_ad_5351,campaign_038,CrowdStrike NOWHERE TO HIDE,Falcon OverWatch Threat Hunting Report LA s Get the Report,,,,video,ecommerce,51377,995,80,836.86
enriched_ad_5352,campaign_017,Call All Who Code,"Developers, take our Survey!",Take The Survey,,,image,ecommerce,66300,1333,108,754.13
enriched_ad_5353,campaign_010,GET UP TO 30% OFF,Select Appliances Shop Now The Depot Home,Shop Now,,,image,ecommerce,66663,794,66,679.93
enriched_ad_5354,campaign_037,Distinguish Yourself As A Leader,,,,,image,,43733,604,36,667.85
enriched_ad_5355,campaign_011,"Easy Cook, Easy Clean","FOIL MADE IN USA
EASY PREP. EASY COOK. EASY CLEAN.
HEAVY DUTY",,,,image,food,31151,449,38,299.54
enriched_ad_5356,campaign_042,Every Kid. Healthy Food.,"Every Day.
LEARN MORE",Learn More,,,image,food,43734,713,87,366.95
enriched_ad_5357,campaign_022,AM Aviation Maintenance Training,"Our comprehensive aviation maintenance training program is designed to equip you with the skills and knowledge needed for success in this field. Whether you're an experienced technician looking to upgrade your expertise or someone new entering into aerospace, our courses are tailored specifically to",Enroll Now,facebook,,image,education,96363,2030,241,755.09
enriched_ad_5358,campaign_006,The Introducing Bodies Presented by Explore Now,,,,,image,,37296,481,34,463.89
enriched_ad_5359,campaign_017,Click! Hefty Confidence,,,,,image,ecommerce,89243,1309,97,1112.46
enriched_ad_5360,campaign_013,Shop Now,,"Free Return, COAST A A M",,,image,ecommerce,97682,1959,163,1571.3
enriched_ad_5361,campaign_044,The Introducing Bodies Presented by Issue,Exploring the ways we care for our bodies and all they can do. EXPLORE NOW.,,,,image,healthcare,46007,752,41,1231.77
enriched_ad_5362,campaign_009,Start Preparing for Your FE Exam,Now! Visit WWW.SCHOOLOFPE.COM to get started.,Visit Website Now!,,,image,education,70320,1123,113,633.87
enriched_ad_5363,campaign_019,Add Visual Power to Your Qlik Sense Apps,Start a Free Trial of vizlib for enhanced visual capabilities in your applications.,Get Started Now,facebook,,image,ecommerce,39139,816,70,574.5
enriched_ad_5364,campaign_050,NEWS FOR ALL AMERICA,"66 TRUST IS SOMETHING YOU EARN OVER TIME, BUT IT'S ALSO SOMETHING YOU EARN EVERY NIGHT. - ELIZABETH VARGAS TO FIND NEWSNATION CLICK HERE",,,,image,entertainment,63417,1681,303,305.02
enriched_ad_5365,campaign_035,Hisense tover #LivingGreen,"with Hisense L/SER TV 4K. Hisense Laser TV with low energy consumption. 92,3% recyclability rate.",,,,image,ecommerce,94046,1675,170,1091.25
enriched_ad_5366,campaign_016,Astrology Answers CHOOSE YOUR SIGN TO SEE WHAT IS COMING NEXT,,,,,image,entertainment,95375,2613,462,525.39
enriched_ad_5367,campaign_004,THE OFFICIAL AWARDS Tri State's Best B Nominatable Businesses!,You could win $250 by nominating your favorite businesses! Nominate Now (632) CITID LATAYE,NOMINATE NOW,,,image,ecommerce,92500,1470,130,1326.73
enriched_ad_5368,campaign_008,Every Kid. Healthy Food.,Every Day. NO KID HUNGRY,Learn More,,,image,food,73828,1257,160,771.54
enriched_ad_5369,campaign_035,Tomato and Eggs Is the Flavor of Home,American Born Chinese Food Ethnographer Dianept READ MORE ON EATER >>,,,,image,food,56935,1220,88,850.66
enriched_ad_5370,campaign_035,Free Trial Enterprise-Caliber IT Service Desk Software,"Discover the power of ManageEngine's ServiceDesk Plus, an enterprise-caliber solution designed to streamline your IT service desk operations. Experience seamless integration and top-notch performance with our free trial.",Learn More,,,image,ecommerce,65886,1040,72,1020.41
enriched_ad_5371,campaign_011,CAPITAL ONE SHOPPING,Discover exclusive promo codes with our browser extension. Capital One offers unique savings opportunities for shoppers.,Shop Now,,,image,ecommerce,62676,1097,64,894.99
enriched_ad_5372,campaign_039,CLOSERS,Play Now with BEST-EVER Benefits! Last Call!,+90 MAX Level Jumping & New Character Pre-Creation!,,,video,entertainment,45228,1493,281,358.87
enriched_ad_5373,campaign_022,ManageEngine Service Desk Plus,It service desk software for your digital enterprise. ManageEngine.,,,,image,ecommerce,69648,1116,61,1228.21
enriched_ad_5374,campaign_047,"Golf Galaxy - Better, Yours & Best",Improve your game today. Learn More,Learn More,,,image,entertainment,57656,982,134,488.73
enriched_ad_5375,campaign_010,People News+,Don't Miss Out on Breaking Stories & Content You Love Plus Lots More!,,,,image,entertainment,29226,538,93,214.64
enriched_ad_5376,campaign_021,Golf Better Your Best,"GALAXY
285.8 300.7 46.3
20 Improve Your Game Today LEARN MORE",,,,image,ecommerce,89062,1530,92,1453.57
enriched_ad_5377,campaign_024,Save 10% Today on STINGER's Off-Road Radio,,Shop Now,,,image,ecommerce,65718,793,67,841.79
enriched_ad_5378,campaign_007,Support Prayer In Schools?,Vote Now! CHRISTIAN Headlines,,,,image,entertainment,30385,706,85,229.92
enriched_ad_5379,campaign_022,GENERATIONGENIUS - ALWAYS QUESTION. ALWAYS WONDER,"K-8 Science & Math Videos for Kindergarten to 8th Grade, All Ages Included.",Try It Free,,,video,education,90782,2537,364,877.1
enriched_ad_5380,campaign_035,Coupon-Finding Browser Extension,Capitol One Shopping Got Coupons? SEE FREE CODES Get FREE promo codes automatically applied at checkout.,,,,image,ecommerce,49209,751,46,728.94
enriched_ad_5381,campaign_028,Tomato and Eggs Is the Flavor of Home,American Born Chinese Food Ethnography Read More on Eater>,,,,image,food,26200,406,28,344.37
enriched_ad_5382,campaign_042,Discover Entertainment,"Click to start exploring Movies, Music, Games and more! Activate your account for seamless access. Find all the latest entertainment content right here.",Start Now!,topcontent-entertainment,,image,entertainment,23059,348,46,191.96
enriched_ad_5383,campaign_033,Get an Insider's Perspective,,,,,image,,44338,624,59,648.57
enriched_ad_5384,campaign_036,FANATICAL - Don't Delay. Save Big on PC Games Today!,Shop Now,SHOP NOW,,,image,ecommerce,81043,986,75,1355.03
enriched_ad_5385,campaign_034,Staying Ahead of Stinky,,,,,image,ecommerce,82067,1372,129,1216.5
enriched_ad_5386,campaign_025,Embrace Your Bright Future,,Learn More,,,image,education,29089,700,93,220.91
enriched_ad_5387,campaign_046,IQ Test,,,,,image,,82701,1046,61,1153.56
enriched_ad_5388,campaign_006,HERO WARS,,Try Now,,,image,entertainment,37324,853,91,225.36
enriched_ad_5389,campaign_005,Expect More from Better Performance,"Your Additives Protection, Longer Life. Click Here to Learn More.",Click Here to Learn More,,,image,ecommerce,98992,1967,186,974.7
enriched_ad_5390,campaign_019,NOWHERE TO HIDE,Falcon OverWatch Threat Hunting Report CROWDSTRIKE Get the Report,,,,video,ecommerce,47416,767,63,513.45
enriched_ad_5391,campaign_042,Summer Sale,Shop Now Save money. Live in style!,SHOP NOW,,,image,ecommerce,89101,1179,70,1019.88
enriched_ad_5392,campaign_007,vizlib - Add Visual Power to your Qlik Sense apps,Start Free Trial Expenses $58.2k Queries 12.3% GRAUKTEN.,,,,image,ecommerce,78209,977,51,1372.01
enriched_ad_5393,campaign_003,Styra Accelerates Secure Infrastructure,"Deployments with Styra using the broadest authorization (AuthZ) policies available. Library supports Kubernetes, Terraform and CloudFormation.",LEARN MORE,,,image,ecommerce,49146,753,63,547.21
enriched_ad_5394,campaign_006,AIM RATION TIVES OF MAINTENANCE,,,,,image,ecommerce,79929,1251,63,1287.82
enriched_ad_5395,campaign_003,"Buy One Get One Free on Custom Blinds, Shades & Drapery",Get an amazing deal with 50% off! Book now for free consultation.,Book Now > FREE CONSULTATION,,,image,ecommerce,95662,1291,77,1674.98
enriched_ad_5396,campaign_030,Staying Home Saves Lives,For more info visit coronavirus.gov #AloneTogether ad COUNCIL,,,,image,healthcare,45722,875,38,1227.75
enriched_ad_5397,campaign_027,ONLINE COMPONENTS.COM - ALWAYS COUNTED ON,,BUY ONLINE,,,image,ecommerce,77517,1367,129,979.48
