ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend
enriched_ad_4259,campaign_040,Volvo XC40 Recharge,,Learn More,,,image,automotive,97389,1497,36,2284.84
enriched_ad_4260,campaign_015,CHASE O MULTIFAMILY LENDING,"#1 claim based on 2021 FDIC data
© 2023 JPMorgan Chase & Co. All rights reserved.
Visit jpmorgan.com/cb-disclaimer.",,,,image,ecommerce,92764,1844,170,994.04
enriched_ad_4261,campaign_007,7 RED WHITE & PEW,THE LEADER IN RIMFIRE AMMUNITION BUY NOW CCP 114 BU Proudly Made In The USA CCI ENT cef,BUY NOW,,,image,entertainment,90381,1524,186,747.19
enriched_ad_4262,campaign_030,Just About Everything For Reloading Midway,,Shop Now,,,image,ecommerce,98145,1927,183,1159.51
enriched_ad_4263,campaign_018,SPRING SAVINGS ARE CALLING,Book your stay at WHISTLER.COM for just $135 per night and enjoy our spring savings.,BOOK NOW,,,image,ecommerce,73511,782,43,729.43
enriched_ad_4264,campaign_014,Discover More Biological Insights Into Cancer,That's the Power of Proteomics. Pioneer Further somalogic.,,,,image,ecommerce,46565,715,55,823.94
enriched_ad_4265,campaign_013,Building a Brand with Bluehost,Bluehost makes it happen. Get Started MHE.,,,,image,ecommerce,32514,479,41,334.54
enriched_ad_4266,campaign_023,CADILLAC UNDENIABLY M,,Learn More,,,image,automotive,67262,1160,21,1100.61
enriched_ad_4267,campaign_026,CADILLAC UNDENIABLY ME,,Learn More,,,image,entertainment,38431,544,83,301.46
enriched_ad_4268,campaign_050,MEAT-RICH RECIPES,WILDERNESS to feed your dog's wild side BLUE WILDERNESS Ther,SHOP NOW,,,image,food,37133,879,96,550.98
enriched_ad_4269,campaign_018,Fordham MS in Taxation - Apply Now,"The Jesuit University of New York's Gabelli School of Business offers an MS in Taxation with full-and part-time schedules, flexible online and hybrid study options. Electives are available for emerging fields.",Apply Now • Seats are Filling,,,image,education,21360,535,51,140.54
enriched_ad_4270,campaign_040,Building a Fence Doesn't Have To Be Hard,Bekaert offers step-by-step guides and how-to videos.,Shop Now,,,video,ecommerce,42977,655,39,590.04
enriched_ad_4271,campaign_046,Book Now,,For The Stay™,,,image,ecommerce,27026,499,49,341.25
enriched_ad_4272,campaign_025,Looking for Rewards? Parts Rewards,,,,,image,ecommerce,92282,1046,99,1302.51
enriched_ad_4273,campaign_022,Let your friend know you're there if they need to talk.,Ad A Found J Preverdian JED SEIZE THE AWKWARD,Learn more,,,image,entertainment,83708,1656,246,692.21
enriched_ad_4274,campaign_002,Something on your mind? Reach out to a friend about their mental health.,Learn more SEIZE THE AWKWARD ad American T Fr JED,,,,image,healthcare,68884,742,33,1638.91
enriched_ad_4275,campaign_017,STYX OCT BUY TICKETS LIVE AT HARD ROCK NORTHERN INDIA,,,,,image,entertainment,87564,1773,169,594.85
enriched_ad_4276,campaign_043,BUNDLE AND SAVE,Under Our Roof. Save up to 23% when you bundle auto and home.,,,,image,ecommerce,34906,413,32,447.26
enriched_ad_4277,campaign_015,The Secret to Better Experiences,Simplify IT. See how CISCO The bridge to possible experiences faster results?,,,,image,ecommerce,24120,406,29,340.08
enriched_ad_4278,campaign_033,Cisco - Bridge to Possible,Get ahead with insights from The Global Networking Trends Report. How do you compare?,,,,image,ecommerce,87739,1051,85,1032.45
enriched_ad_4279,campaign_041,Jump Into The Survivor Pool. Totally New Way To Outlast the Madness.,Picks start March 12 USA TODAY REGISTER NOW SPORTS,,,,image,entertainment,85019,2103,296,514.66
enriched_ad_4280,campaign_015,Fandom xfinity,10G GAMING LOUNGE RAPID FIRE APPEARANCES BY JUSTIN FIELDS DA'MAR CHASE FAZE CLAN AND MORE -> WATCH NOW 1,WATCH NOW,,,video,entertainment,65133,1880,223,479.14
enriched_ad_4281,campaign_019,Download. Listen. Dance.,Put on your dancing shoes and follow your team all month long on The Varsity Network app.,,,,image,entertainment,55873,1528,194,398.25
enriched_ad_4282,campaign_003,Still Thinking About The Last TABC Conference?,Revisit your favorite writing workshops from Teen Author Boot Camp 24/7. Get Started!,Get Started,,,image,education,29089,597,53,340.14
enriched_ad_4283,campaign_028,Today's Deals,,Shop Now ►,,,image,ecommerce,70866,923,85,1153.15
enriched_ad_4284,campaign_036,Today's Deals,,Shop Now ►,,,image,ecommerce,43570,776,58,590.17
enriched_ad_4285,campaign_040,"VULTURE","into it with Sam Sanders Listen on Apple Podcasts",Learn More,facebook,,image,ecommerce,21596,334,28,362.83
enriched_ad_4286,campaign_039,Spring Water,"100% NATURAL SPRING WATER
SPARKLING BERRIES
discover still & sparkling at DrinkORIGINwater.com",Shop Now Learn More at DrinkORIGINwater.com,,,image,ecommerce,40566,718,47,674.29
enriched_ad_4287,campaign_018,COMMEMORATE TOM BRADY'S LEGENDARY CAREER WITH THIS HARDCOVER BOOK GREATNESS,,CLICK TO SAVE!,,,image,entertainment,33177,777,144,164.14
enriched_ad_4288,campaign_004,STARRING KYH WHITLEY AND TISHA CAMPBELL YVETTE NICOLE BROWN,All-New Episode SATURDAY 8/7c Find Where to Watch at Bounce TV.com,,,,video,entertainment,38481,1224,231,309.97
enriched_ad_4289,campaign_019,Download. Listen.,Dance. Put on your dancing shoes and follow your team all month long on The Varsity Network app. VARSITY - NETWORK - POWERED BY LEARFIELD,,,,image,entertainment,31569,827,108,265.74
enriched_ad_4290,campaign_012,Calling All TABC Fans! Get Access to Your Favorite Writing Workshops,Get access to your favorite writing workshops from Teen Author Boot Camp 24/7. Learn More!,,,,image,education,54202,1156,141,351.64
enriched_ad_4291,campaign_012,PHIL STEELES PREVIEW,Want to be a PHIL STEELE VIP? m Click Here To Find Out How!,,,,image,entertainment,67693,1206,156,518.99
enriched_ad_4292,campaign_033,Best Reviews,Take the search out of your research at BEST REVIEWS Go Now,,,,image,,62963,853,69,1080.57
enriched_ad_4293,campaign_030,The Top Courses,2023 Golfwk's Ultimate Guide Golfweek PART OF the USA Today Network,,,,image,entertainment,25185,540,88,221.99
enriched_ad_4294,campaign_018,Find the BEST PRODUCTS at the BEST PRICES with BEST REVIEWS,,Go Now,,,image,ecommerce,30774,408,37,507.11
enriched_ad_4295,campaign_047,Best Reviews,Take the search out of your research.,Go Now,,,image,ecommerce,45692,900,82,600.25
enriched_ad_4296,campaign_048,TEE UP THE TOP COURSES,"Golfweek
PART OF THE USA TODAY NETWORK
your ultimate guide to Golfweek's top courses is now available for the upcoming GOLFWEEK.",,,,image,entertainment,28247,485,90,167.43
enriched_ad_4297,campaign_037,Find the Best Products at the Best Prices,with BEST REVIEWS Go Now,Go Now,,,image,ecommerce,54934,944,54,679.61
enriched_ad_4298,campaign_007,"Download, Listen & Dance",Put on your dancing shoes and follow your team all month long on The Varsity Network app.,DOWNLOAD THE APP TODAY,facebook,,image,entertainment,74947,1200,153,404.35
enriched_ad_4299,campaign_036,BOUNCE ORIGINAL SERIES,act your age ALL-NEW EPISODE SATURDAY 8/7c BOUNCE,,,,image,entertainment,41745,996,182,284.6
enriched_ad_4300,campaign_024,The Liquor Store,Add Old Fashioned Fun to Every Gathering with this Curated Kit FREE SHIPPING INCLUDED GET YOURS NOW,Get Your's Now,,,image,ecommerce,99245,1219,73,1449.25
enriched_ad_4301,campaign_033,High Score or Total Bore?,,,,,image,,89243,1150,82,1158.19
enriched_ad_4302,campaign_004,DoorDash Drive API for Web Developers,Integrate door service into your website seamlessly. Add local delivery options to any site with the DoorDash Drive API.,Learn More,,,image,ecommerce,59141,881,87,605.68
enriched_ad_4303,campaign_003,Preview GYKER PHIL STEELE VIP?,,Click Here To Find Out!,,,image,entertainment,61244,1140,134,535.0
enriched_ad_4304,campaign_006,DISCOVER STILL & SPARKLING NATURAL SPRING WATERS,ORIGIN NATURE'S BERRIES AND PURE SPRING WATER. SHOP NOW FOR A TASTY EXPERIENCE.,SHOP NOW,,,image,ecommerce,74207,1458,94,956.61
enriched_ad_4305,campaign_004,Publisher First - Full Ad Management,Level up your ad inventory with Insticator. Contact us for more details.,Contact Us,,,image,ecommerce,39762,748,74,604.27
enriched_ad_4306,campaign_003,Into with Sam Sanders,,,,,image,,34109,685,68,341.13
enriched_ad_4307,campaign_001,Want to Be A Phil Steele VIP?,Preview,Click Here To Find Out How!,,,image,entertainment,46811,949,151,407.9
enriched_ad_4308,campaign_029,Decanter FINE WINE ENCOUNTER,NYC Don't miss out on this incredible wine tasting experience in NYC SATURDAY JUNE 10 2023,,,,image,entertainment,64650,1536,291,517.32
enriched_ad_4309,campaign_048,Add Old Fashioned Fun to Every Gathering,Curated kit for every occasion. FREE SHIPPING INCLUDED at The Liquor Store.,Get Your Kit Now,,,image,ecommerce,40583,521,28,449.8
enriched_ad_4310,campaign_016,Decanter Wine Experiences,Discover great wines of the Rhône with Decanter,,,,image,ecommerce,96766,1301,86,1269.17
enriched_ad_4311,campaign_016,THE BRACKETS ARE BACK,WIN BIG! $1 MILLION PERFECT BRACKET Presented by Fridays Join the Madness BY MARCH 16th NO PURCHASE NECESSARY. MUST BE AT LEAST 21 TO ENTER.,,,,image,entertainment,49343,806,113,280.46
enriched_ad_4312,campaign_045,Focus your heart on Jesus Christ with an Easter,DEVOTIONAL by BILLY GRAHAM Get Your FREE RESOURCE Billy Graham Evangelistic Association Alway Good News,,,,image,entertainment,55420,1016,170,415.9
enriched_ad_4313,campaign_007,Turn Comments into Community,"While increasing engagement, Request a demo Hill",,,,video,ecommerce,53178,833,45,913.55
enriched_ad_4314,campaign_009,COTOSEN Buy 3 Get 4th 40% Off,,,,,image,ecommerce,48483,886,48,704.27
enriched_ad_4315,campaign_043,Spring Water Sourced from American Springs,Sourced from American springs for your table. Learn more about the purity and freshness of our spring water at DrinkORIGINwater.com.,SHOP NOW,,,image,ecommerce,48261,692,70,819.54
enriched_ad_4316,campaign_042,CAPITAL ONE SHOPPING PROMO CODES AVAILABLE,Discover the best deals with our Coupon-Finding Browser Extension. See free codes now!,See Free Codes Now,facebook,,image,ecommerce,45337,504,44,778.31
enriched_ad_4317,campaign_002,Drive Revenue with Publisher First,"Discover the power of publisher first platforms like Instigator. Drive revenue through engaging content, trivia and polling.",Request a Demo,,,video,ecommerce,85209,1673,156,1081.47
enriched_ad_4318,campaign_019,The Lamplighters League Coming Soon in 2023,,,,,image,entertainment,70090,1677,226,369.34
enriched_ad_4319,campaign_033,Amazon's Today's Deals,,Shop Now,,,image,ecommerce,60938,730,50,872.21
enriched_ad_4320,campaign_044,Protect Your Online Financial Activity,Startpage - Search privately to safeguard your financial transactions online.,,,,image,ecommerce,31496,572,37,304.56
enriched_ad_4321,campaign_007,Easter Get An Devotional by Billy Graham,Get your FREE Resource from the Evangelistic Association. Always good news.,,,,image,entertainment,72546,1733,252,397.38
enriched_ad_4322,campaign_008,Muthead Season 10,"167 Muthead League featuring 16 players competing for a $15,000 prize pool. Watch Now Presented by Army National Guard.",Watch Now,,,video,entertainment,38018,1281,178,262.86
enriched_ad_4323,campaign_048,TRUE CRIME BYLINE Back by popular demand for Season 2!,"Hear from the dogged reporters who hit the street, spoke to witnesses and got to know victims' families.",LISTEN NOW,,,image,entertainment,57449,1529,289,459.59
enriched_ad_4324,campaign_047,Don't Text and Drive,,,,,image,ecommerce,34606,674,44,403.62
enriched_ad_4325,campaign_030,STARRING KYM WHITLEY AND TISHA CAMPBELL WITH SPECIAL GUEST STAR YVETTE NICOLE BROWN A BOUNCE ORIGINA,Find Where to Watch at BounceTV.com,,,,video,entertainment,55196,1452,243,437.09
enriched_ad_4326,campaign_036,Spring Water,Sourced from American springs for your table. Learn more about the purity and freshness of our spring water.,Shop Now,,,image,ecommerce,24258,508,24,244.39
enriched_ad_4327,campaign_040,THE CROWNING ACHIEVEMENT IN COLLEGE ATHLETICS,@LDirectorScup Follow YOUR FAVORITE SCHOOL DURING THE 2022-23 SEASON THEDirectorScup.com,,,,image,education,46453,790,114,316.51
enriched_ad_4328,campaign_006,Publisher First Full Ad Management,Level Up Your Ad Inventory Instigator Contact Us,,,,image,ecommerce,50505,1024,99,778.27
enriched_ad_4329,campaign_038,Discounted Flights and Hotels,,,,,image,travel,61863,1102,51,940.18
enriched_ad_4330,campaign_035,TOTE Gars BRINGING DOWN THE HOUSE,"Herveys, L06230741 A CN REDI ENITED parve. Very Local Streaming Now V DOWNLOAD FREE FRO",,,,video,entertainment,81945,2978,455,458.29
enriched_ad_4331,campaign_006,Into with Sam Sanders,,,,,image,entertainment,40454,594,115,271.59
enriched_ad_4332,campaign_014,STEM SO CAN YOU,Learn More ST E M ad COUNCIL SALLANINSAMPLE.CO,,,,image,education,53339,998,81,627.51
enriched_ad_4333,campaign_030,Freescape - A Different Kind of Search Engine,I Googled it. It's definitely a 6. I Freesearched it. Some say it's a 9. Others say it's a 6.,,,,image,ecommerce,45148,770,40,467.62
enriched_ad_4334,campaign_050,"Help People Find Answers, Solve Problems and Get Inspired",,Learn More,,,image,education,27795,632,51,254.72
enriched_ad_4335,campaign_042,The Liquor Store,Add Old Fashioned Fun to Every Gathering with this Curated Kit. GET YOURS NOW FREE SHIPPING INCLUDED.,GET YOURS NOW,,,image,ecommerce,54472,1013,102,937.47
enriched_ad_4336,campaign_030,The New Standard of Luxury in The Caribbean,,,,,image,ecommerce,25701,527,33,266.05
enriched_ad_4337,campaign_004,METE DRIVE,Drive revenue with our Publisher First Trivia & Polling. Request a demo.,Request a Demo,,,video,ecommerce,64896,1306,99,732.18
enriched_ad_4338,campaign_027,STARRING KYM WHITLEY AND WITH SPECIAL GUEST STAR TISHA CAMPBELL YVETTE NICOLE BROWN A BOUNCE ORIGINA,act your age all-new episode SATURDAY 8/7c BOUNCE Find Where to Watch at BounceTV.com,,,,video,entertainment,35122,1150,123,256.25
enriched_ad_4339,campaign_026,Shape + Health,"Sunday Women's Half Marathon on April 30, 2023 at Central Park, New York City. Register now!",REGISTER NOW,,,image,ecommerce,37937,406,34,400.9
enriched_ad_4340,campaign_045,Streamline Your Delivery Process,Add Local Delivery with Just A Few Lines Of Code. Learn How to Integrate Seamless Delivery Solutions into your App Today.,Learn More,,,image,ecommerce,82294,1321,120,1396.72
enriched_ad_4341,campaign_033,LAPORANE - People allrecipes OUTSIDE The Making of a Doit YOURSELF A Course AROWERS Grab Top Titles ,,Shop Now,,,image,ecommerce,67525,1342,130,1097.56
enriched_ad_4342,campaign_042,GRAB TOP TITLES FOR FREE!,(UP TO $100) JUST PAY SHIPPING & HANDLING People allrecipes OUTSIDE! The Making of a Queen Bender Gawicy LAY HARRYS no's HOUSE doit YOURSELF A OUTOCOR OASIS PROPER,Shop Now →,,,image,entertainment,34734,631,75,202.23
enriched_ad_4343,campaign_024,Zero Sugar Goalie Challenge,,Register Now,,,image,entertainment,73881,1805,224,592.38
enriched_ad_4344,campaign_030,Decanter FINE WINE Encounter Returns to NYC,The world-famous Decanter Fine Wine Encounter is back in New York City. Experience the finest wines and exquisite ambiance that only this renowned event can offer.,,,,image,entertainment,86186,1881,251,611.96
enriched_ad_4345,campaign_005,Download. Listen. Dance.,Put on your dancing shoes and follow your team all month long on The Varsity Network app.,DOWNLOAD THE APP TODAY,facebook,,image,entertainment,64667,1025,178,427.13
enriched_ad_4346,campaign_012,A Different Kind of Search Engine,"Explore FREESPOKE, an innovative alternative to traditional search engines. Discover how it can change the way you find information online.",Discover More About FREESPOKE Today!,facebook,,image,ecommerce,72012,1293,71,887.49
enriched_ad_4347,campaign_040,Amazon's Today's Deals,,Shop Now,,,image,ecommerce,73111,1163,88,811.47
enriched_ad_4348,campaign_017,Grammarly - Writing in English? Get Help!,"We offer assistance with writing. Get Grammarly, it's absolutely FREE.",Get Started,facebook,,image,education,63224,1446,209,736.71
enriched_ad_4349,campaign_010,13 and 26 Month APY Certificate Special,"Federally insured by NCUA, Communication Federal Credit Union offers an attractive annual percentage yield (APY) of 4.75%. Click for details.",click for details,,,image,finance,82362,1044,49,2595.62
enriched_ad_4350,campaign_004,! DO NOT MISS THIS WEBINAR!,XYZ THE IMPORTANCE OF MAXIMIZING EFFICIENCY AND ACCURACY,6th June | 3pm GMT SECURE YOUR SEAT >>>,,,video,,54837,1266,109,820.1
enriched_ad_4351,campaign_021,ED! Entertainment Daily,Want the latest & best Royal news? Click here ED! Royals Celeb Speaks Com Form,,,,image,entertainment,96172,1616,239,812.07
enriched_ad_4352,campaign_021,Sell Cameras & Lenses to MPB,Turn your camera into cash Get an instant quote d,,,,image,ecommerce,36779,639,56,389.14
enriched_ad_4353,campaign_023,Sell Cameras & Lenses,mpb.com - Turn your camera into cash. Get an instant quote.,,,,image,ecommerce,28378,383,22,469.44
enriched_ad_4354,campaign_032,MPB - Sell Cameras and Lenses,"mpb.com offers you the opportunity to turn unused cameras into quick profits. Just list your camera or lens on our platform, get it sold instantly.",Sell Now!,,,image,ecommerce,85777,1744,90,1448.59
enriched_ad_4355,campaign_009,Sell Cameras & Lenses at mpb,Turn your camera into cash. Just Sell It.,Get an Instant Quote,,,image,ecommerce,35493,463,36,511.3
enriched_ad_4356,campaign_039,Hybrid Conference WANTED: EUROPE'S ENERGY SOVEREIGNTY,"24 May 2023, 9:00-17:00 (CEST), Brussels REGISTER NOW! G Phot picture CHROMORANGE CO JUST CLIMATE by FES",REGISTER NOW!,,,image,education,34338,728,101,278.76
enriched_ad_4357,campaign_035,Hybrid Conference - Wanted: Europe's Energy Sovereignty,"24 May 2023, 9:00-17:00 (CEST), Brussels. CHROMORANGE by FES.",,,,image,ecommerce,29080,597,57,496.32
enriched_ad_4358,campaign_030,Your chance to win,"1 Million Telstra Plus points.
Join and enter by 4pm AEST 30 June 2023.",Enter now,,,image,ecommerce,42525,785,74,595.45
enriched_ad_4359,campaign_034,Sign Up Today! NE Fitness OneFitnessLab.com,,"NE FITNESS ONEFITNESSLAB.COM | 7615 82ND ST., 806.855.2560",,,image,ecommerce,65426,791,61,900.06
enriched_ad_4360,campaign_003,HUB CITY,"BODY
SHOP
MAKE IT PRETTY",CALL HUB CITY,,,image,ecommerce,30181,604,34,463.83
enriched_ad_4361,campaign_013,Ask How Your Restaurant or Business Can Participate!,,Click To Learn More,,,image,ecommerce,26812,487,28,361.69
enriched_ad_4362,campaign_044,Save Up To 80% On Amazing Baby Products!,Don't miss out! Save up to 80% on amazing baby products. VIEW OFFERS NEW OFFERS ADDED WEEKLY SO DON'T MISS OUT!,,,,image,ecommerce,34240,570,31,496.0
enriched_ad_4363,campaign_023,SAVE UP TO 80% ON AMAZING BABY PRODUCTS!,Don't miss out! VIEW offers NEW OFFERS ADDED WEEKS LATER,,,,image,ecommerce,34514,534,50,342.43
enriched_ad_4364,campaign_013,Amazing Baby Products Up To 80%,Don't miss out! Save up to 80% on amazing baby products!,,,,image,ecommerce,89133,1771,107,1355.69
enriched_ad_4365,campaign_007,Amazing Baby Products - Save Up to 80%,Don't miss out! SAVE UP TO 80% ON AMAZING BABY PRODUCTS!,,,,image,ecommerce,95629,1541,144,1135.06
enriched_ad_4366,campaign_020,Learn to Code,Your own games THANDBI,,,,image,education,60196,1363,128,651.81
enriched_ad_4367,campaign_004,SIRODY - Learn to Code,"Your own games, Action & P. MineCraft ROBLOX (uc) rats CK La Finger Dynamo Dynote function auctor alam what is learn more.",,,,image,education,34396,721,66,280.41
enriched_ad_4368,campaign_042,"This young, very attractive,","white female is MISSING. FARKITROL mediazetabine OMG",Learn More,facebook,,image,ecommerce,38372,643,31,590.63
enriched_ad_4369,campaign_050,Myers - EQUIPMENT CORP. For All Your Truck Equipment,"For all your truck equipment needs, including accessories.",CLICK HERE for Sales,,,image,ecommerce,20292,297,26,351.34
enriched_ad_4370,campaign_026,2023 WORLD PORK EXPO,"June 7-9 Des Moines, IA - Register Now
Brought to You by National Pork Producers Council",,,,image,ecommerce,87603,1057,78,1399.92
enriched_ad_4371,campaign_021,Source Provides,"25 lbs of N & 25 lbs of P
N
P
P
N",,,,image,ecommerce,78269,1402,139,1088.57
enriched_ad_4372,campaign_010,Eisernen Strom M4 Energy JETZT WECHSLEN,,,,,image,ecommerce,66324,806,72,679.16
enriched_ad_4373,campaign_017,Predator Copa,,JETZT KAUFEN,,,image,entertainment,56208,909,175,289.54
enriched_ad_4374,campaign_028,Free Vinyl Exam Gave,Delivering medical supplies for the government.,Learn More,,,image,ecommerce,89229,1304,101,1360.81
enriched_ad_4375,campaign_019,MCKESSON Delivering Medical Supplies,Medical supplies delivery service catering to government needs.,,,,image,ecommerce,70826,943,70,1229.62
enriched_ad_4376,campaign_029,Helinox - Lightweight & Packable Furniture,,,,,image,ecommerce,54608,870,58,887.88
enriched_ad_4377,campaign_035,Reduce Site Burden during Study Startup,"WEBINAR June 8, 2023 at 1:00 PM ET | REGISTER NOW > AADVARRA",REGISTER NOW,,,video,education,45218,1032,82,533.51
enriched_ad_4378,campaign_049,INTEGRATE WITH LEADING SCBA GEAR Bluetooth® Pairing with Popular SCBA Equipment is Standard with KEN,,LEARN MORE,,,image,ecommerce,22178,283,17,215.47
enriched_ad_4379,campaign_012,Protect Those,,Find Out More NOW!,,,image,entertainment,21844,504,87,107.31
enriched_ad_4380,campaign_009,Learn From Trusted Fire and EMS Experts,,Subscribe Today,,,image,education,61636,1372,111,454.24
enriched_ad_4381,campaign_034,REDZONE TotalCare,VERIFIED PPE MAINTENANCE CO₂ CLEAN powered by Î TERSUS BACK IN ACTION. Read the latest success story about removing by-products from lithium-ion battery contamination.,,,,image,ecommerce,97236,1452,150,1557.97
enriched_ad_4382,campaign_017,TRAINING AT ITS BEST!,"SWIFT WATER RESCUE TRAINING IS CRITICALLY IMPORTANT FOR FIRST RESPONDERS, BUT DIFFICULT AND DANGEROUS TO ARRANGE IN NATURAL OUTDOOR SETTINGS.",,,,image,education,29478,719,97,239.59
enriched_ad_4383,campaign_008,MoneyControl Pro,Be Bulika in Every Market. Stay Ahead with MoneyControl Pro.,,,,image,ecommerce,41028,446,21,453.16
enriched_ad_4384,campaign_029,MoneyControl Pro,Be the Bull in Every Market. Stay Ahead with MoneyControl.,,,,image,ecommerce,31318,635,41,458.5
enriched_ad_4385,campaign_002,First Things,Video - Creed A Film By Tim Keller Now Available On DVD And MP4 Digital Download,,,,video,entertainment,65915,2073,350,568.75
enriched_ad_4386,campaign_045,Donate Today,Your financial support allows us to be the voice of truth.,,,,image,"non-profit, education",77761,1294,77,1139.22
enriched_ad_4387,campaign_018,FIRST THINGS FIRST,"ROC MUNTFALL THE WHOLE FIRST TE FIRST TI FIRST THINGS THE THREE OF EVANGEL TRAMATI Back Issues Shop our books, videos, back issues, and more in one location. Click Here FirstThings.com/Store",Click Here,,,video,ecommerce,39522,965,96,506.35
enriched_ad_4388,campaign_048,AEROSWAG Own Your Airport,,Shop Now,,,image,ecommerce,86550,1629,121,1286.91
enriched_ad_4389,campaign_007,North America's Largest Enthusiast Flight Simulation Conference,"FS po HOUSTON, TX. JUNE 23-25 North America's LARGEST enthusiast flight simulation conference.",Register today at www.flightsimexpo.com,,,image,entertainment,58134,1128,207,319.79
enriched_ad_4390,campaign_004,Make the Cut with Urschel,,,,,image,entertainment,31443,802,103,213.83
enriched_ad_4391,campaign_036,HealthSense™ - Never Compromise Nutritious for Delicious,Discover the perfect balance of taste and nutrition with HealthSense. Our products are designed to bring you delicious meals without compromising on health.,Learn More,,,image,ecommerce,78246,1021,72,1138.63
enriched_ad_4392,campaign_010,Custom Medals,Free Design - Free Shipping SOCCER 100 M SON www.m TIME GS-JJ.COM,,,,image,entertainment,95936,2660,517,583.69
enriched_ad_4393,campaign_024,"Par Nature, La Finance Et Le Climat",N'ONT PAS GRAND-CHOSE À VOIR. VRAIMENT ?,,,,image,finance,20197,196,6,366.21
enriched_ad_4394,campaign_045,Reliable Waterproof Protection,IronPros offers reliable waterproof protection for construction job sites. Our advanced technology ensures durability and safety.,,,,image,ecommerce,56206,1119,84,781.52
enriched_ad_4395,campaign_021,Get Our Free Newsletters,,Sign Up Now,,,image,news and media,82410,1289,118,1197.33
enriched_ad_4396,campaign_050,Precision Land Services,Land services offered by Precision Land Services LLC.,,,,image,real_estate,74119,665,13,1474.02
enriched_ad_4397,campaign_020,Discover Quality Outdoors Gear at Ozarks RV & Marine Outfitters,"Ozarks RV & Marine Outfitters offers an extensive range of high-quality outdoor gear, including tents, sleeping bags, and camping equipment. Whether you're planning a weekend getaway or embarking on your next adventure, our knowledgeable staff is here to help you find the perfect items for all your ",Shop Now,,,image,ecommerce,60559,1214,98,890.16
enriched_ad_4398,campaign_002,Precision Land Services,,,facebook,,image,real_estate,79538,961,12,1551.45
enriched_ad_4399,campaign_027,Mobile to Orlando,Airport Aveloe Mobile Fares starting at $29 One Way,,,,image,travel,30848,467,26,552.05
enriched_ad_4400,campaign_031,Affordable Fares for Orlando,Book your flight with Mobile International Airport and enjoy fares starting at $29 One-Way. Get the best deals on flights to/from Orlando.,Shop Now,facebook,,image,travel,81252,1606,141,1338.13
enriched_ad_4401,campaign_001,LOVE LOCAL LIGHT UP YOUR LIFE!,Enter Now for a Chance to Win $100 Gift Card from Peak Lighting. Peak Lighting Has It All! Lighting,,,,image,ecommerce,81270,1167,93,939.81
enriched_ad_4402,campaign_043,LOVE MIXT LOCAL LIGHT UP YOUR LIFE!,Peak Lighting has it all! Enter now for a chance to win a $100 gift card from Peak Lighting. Enter here.,Enter Now,,,image,ecommerce,47317,817,56,654.38
enriched_ad_4403,campaign_023,Hit the ground running in a new Honda,"Pilot
Accord
Keystone Honda Dealers Pilot TrailSport shown.
CR-V Sport Touring Hybrid shown.
Accord Sport-Hybrid shown.",,,,image,ecommerce,37181,529,48,647.66
enriched_ad_4404,campaign_009,Pilot,HONDA Hit the ground running in a new Honda. Accord Keystone Honda Dealers CR-V SEE OFFERS Pilot TrailSport shown CR-V Sport Touring Hybrid shown. Accord Sport-L Hybrid shown.,,,,image,ecommerce,22434,247,18,380.79
enriched_ad_4405,campaign_026,#THANKSTODD,(D) INJURY ATTORNEYS FROM THE INSURANCE COMPANY'S SIDE TO YOUR SIDE. Visit TODDMINERLAW.COM OFFICES ORLANDO CLICK HERE,Visit TODDMINERLAW.COM OFFICES ORLANDO,,,image,ecommerce,24062,396,36,388.87
enriched_ad_4406,campaign_024,"#THANKSTODD","TODD MINER LAW INJURY ATTORNEYS Visit TODDMINERLAW.COM FROM THE INSURANCE COMPANY'S SIDE TO YOUR SIDE. CLICK HERE OFFICES ORLANDO",Learn More,facebook,,image,ecommerce,98058,1349,135,1764.8
enriched_ad_4407,campaign_038,Have You Heard? 1st Choice Denis Paintless Dent Repair IS Number One,,Click To Save,,,image,ecommerce,65953,853,73,1099.86
enriched_ad_4408,campaign_041,"THE LAW OFFICES OF","LHP LARRY H. PARKER INC.",Learn More,facebook,,image,ecommerce,57442,648,56,895.88
enriched_ad_4409,campaign_027,Last Cowboy Standing,,Watch Now,,,video,entertainment,91844,2709,304,611.73
enriched_ad_4410,campaign_034,Ready to Use Sound Effects,"Urban sounds, human sounds, industrial sounds and more. Game sounds, nature sounds.",Start Now,,,image,ecommerce,90154,964,61,1343.66
enriched_ad_4411,campaign_041,Craft Prize 2023,,Learn More,,,image,ecommerce,85727,1034,78,1058.66
enriched_ad_4412,campaign_029,oda Compact Camera,,Shop Now,,,image,ecommerce,33153,525,46,406.3
enriched_ad_4413,campaign_040,Home Relocation,"Packing & Moving, Domestics Relocation, Packers & Movers",,,,image,ecommerce,57854,658,43,623.13
enriched_ad_4414,campaign_021,Staying Secure Isn't Costly Anymore,"With everyday prices on most Arlo cameras going down, high quality home security can now be yours.",Learn More,,,image,ecommerce,31153,446,28,439.12
enriched_ad_4415,campaign_020,FINN Juhl Brazilian Rosewood,Place your bids at Lauritz.com for exclusive FINN Juhl pieces.,Shop Now!,facebook,,image,ecommerce,31406,437,29,373.31
