ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend
enriched_ad_2261,campaign_024,University of San Diego Kr - Drama,"-11/201 Speech Day, SECURE YOUR FUTURE
Earn Your M.S. in Cyber Security Engineering
In-Person or Online
LEARN MORE",,,,image,education,77545,1288,124,702.96
enriched_ad_2262,campaign_005,Tire Rack Fast Free Shipping on All Orders Over $50,General Tire GT Learn How to Get Up To A $100 Rebate Offer Valid: 5/1-5/31/22 | LEARN HOW >>,,,,image,ecommerce,92385,1685,154,912.59
enriched_ad_2263,campaign_027,Discovery + Original,Love in the Jungle Start Free Trial Terms Apply Discovery+ Original,,,,image,entertainment,73992,1615,169,388.27
enriched_ad_2264,campaign_033,Kids' Air MAX Motes,,Shop Nike.com MAD,,,image,ecommerce,70626,940,71,1010.22
enriched_ad_2265,campaign_034,Insurance for Visitors to the US,Get Quote VisitorPLANS.com 1-855-5-VISITOR/ Insurance that travels with you 1-510-353-1180 www.visitorplans.com info@visitorplans.com,,,,image,ecommerce,89675,1806,101,1508.51
enriched_ad_2266,campaign_001,Peacock Original/Girls5 Eva,,Sign Up Now,,,image,entertainment,38662,1007,131,265.03
enriched_ad_2267,campaign_044,Fresh Tomatoe's Rotten New Outfit,,,,,video,entertainment,51795,948,95,373.07
enriched_ad_2268,campaign_038,Banana Republic Factory,280+ New Arrivals from $24.99 SHOP NOW,Shop Now,,,image,ecommerce,46254,934,73,635.04
enriched_ad_2269,campaign_050,Become an Influential Leader,University of San Diego offers the only nationally ranked online Master’s degree program in Law Enforcement & Public Safety Leadership. This unique opportunity allows you to earn your M.S. while continuing with other commitments.,Enroll Now!,,,image,education,49131,837,82,489.59
enriched_ad_2270,campaign_005,M.S. in Human Capital Management,,,,,image,education,98442,1490,171,1107.83
enriched_ad_2271,campaign_016,Watch This Season's MLB Action,"With DIRECTV STREAM, enjoy the thrill of baseball season. Sign up now and save $30 over two months.",Sign Up Now,facebook,,video,entertainment,79223,2513,270,516.77
enriched_ad_2272,campaign_033,LEARN HOW YOUR COTTON IS OUR FOCUS,,,,,image,,78608,1284,63,791.26
enriched_ad_2273,campaign_023,Win Big with MoMo!,"Join the fun at Mutaro! Deposit just Kshs. 20,000 to start winning big on Cam & MTN.",Deposit Now,facebook,,image,ecommerce,61344,1095,109,976.87
enriched_ad_2274,campaign_045,Why Dynatrace is the Ultimate War Room,"Dynatrace provides comprehensive monitoring and observability solutions that help you stay ahead in today's fast-paced digital world. With real-time insights, proactive alerts, and advanced analytics, your team can make informed decisions quickly.",Learn More About Dynatrace Today!,facebook,,image,ecommerce,53351,905,83,779.94
enriched_ad_2275,campaign_018,Demonstration,6120 Columbia University School of Professional Studies NYC Ivy League School Learn More,,,,video,education,53892,1028,124,364.03
enriched_ad_2276,campaign_035,Marry Me,peacock STREAM NOW Content shown may require paid upgrade.,,,,video,entertainment,42653,1311,246,227.21
enriched_ad_2277,campaign_006,REDESIGNED WITH ALL OF US IN MIND,Stericup® E & Steritop® E sterile filters - evolved with an eco-conscience. Learn More Millipore SIGMA M M Millipore.,,,,image,ecommerce,95156,1479,111,1187.95
enriched_ad_2278,campaign_034,CHOOSING TO PAY THE RENT OR FIX THE CAR TO GET TO WORK LEAVES US WITH NO MONEY TO BUY MEALS.,"Daniel, California FEEDING AMERICA Hunger IS A STORY WE CAN END. End IT",,,,image,entertainment,83985,1903,225,625.57
enriched_ad_2279,campaign_046,A TRULY MUST-SEE SHOW!,"-DAILY NEWS
Debra Messing
BIRTHDAY
CANDLES ON BROADWAY THROUGH MAY 29 ONLY
ROUNDABOUT THEATRE COMPANY",BUY TICKETS,,,image,entertainment,35759,626,110,247.65
enriched_ad_2280,campaign_044,Tony Award® Nominee Best Play Steppenwolf's Production of The Minutes,"Steppenwolf's production of The Minutes n by Tracy Letts directed by Anna D. Shapiro, a play by Buy Tickets Critic's Pick",,,,video,entertainment,27442,757,79,178.53
enriched_ad_2281,campaign_001,Dynatrace More Satisfied Customers Than New Relic,,,,,image,ecommerce,44146,841,54,578.47
enriched_ad_2282,campaign_012,SPORT,"EN LIGNE JE M'INSCRIS JOUER COMPORTE DES RISQUES: ISOLEMENT, ENDETTEMENT... APPELEZ LE 09 74 75 13 13 (APPEL NON SURTAXE)",,,,image,entertainment,71438,1475,262,497.31
enriched_ad_2283,campaign_031,Cabela's Hornady Must-Haves,,Shop Now,,,image,ecommerce,97279,1798,133,1655.4
enriched_ad_2284,campaign_007,HISCOX - Business Insurance Experts,Business insurance tailored specifically to janitorial services. Get your customized quote today.,Get a Quote,,,image,ecommerce,29739,395,20,445.79
enriched_ad_2285,campaign_037,solarwinds Faster database analySISS,,Learn More,,,image,ecommerce,35831,509,28,349.63
enriched_ad_2286,campaign_046,Vampire Blood Hunt,"Dominate the Night • Play Free Now. Pss, Steam Mature 17+, M Content Rated ESRB",,,,video,entertainment,60613,1225,158,510.27
enriched_ad_2287,campaign_043,"Centre Aery For Sport, Fun & Everyone",,Learn More,,,image,entertainment,52421,1163,137,315.6
enriched_ad_2288,campaign_010,A Development Partnership That Stands The Test Of Time,PRINCETON Make Your Mark,,,,image,ecommerce,35469,640,58,503.89
enriched_ad_2289,campaign_002,Yellowstone All Seasons Streaming Exclusively,,Stream Now,,,video,entertainment,57463,1058,167,328.06
enriched_ad_2290,campaign_036,Ready to Go? MIRAND VIOLA DAVIS FINDING Mc,We're with you. audible oi Start your free trial.,,,,image,entertainment,37470,621,105,321.74
enriched_ad_2291,campaign_011,New Look at Your Financial Strategy,Discover how Edward Jones can help you find the right financial advisor to meet all of your needs.,,,,image,finance,47323,433,19,1340.96
enriched_ad_2292,campaign_049,MUN pre SuiVecti MMA StriVectin & lift peptight-T Dikey WHE StriVectin NEW FOR NECK Peptight 'T Tigh,,SHOP NOW,,,image,ecommerce,52231,780,75,588.26
enriched_ad_2293,campaign_005,"Trade In, Trade Up with Motorola",Learn More about our trade-in program. Pay as little as $1 for trading up.,Shop Now,facebook,,image,ecommerce,73200,1030,89,833.57
enriched_ad_2294,campaign_038,PROMO CODES AVAILABLE SEE CODES,,,,,image,ecommerce,52440,1004,93,552.95
enriched_ad_2295,campaign_024,CAPITALE SHOPPING COUPONS AVAILABLE,,,,,image,ecommerce,96138,1090,77,1050.94
enriched_ad_2296,campaign_027,Who Handled The Economy Better: Biden or Trump?,,,,,image,ecommerce,55109,1122,102,867.09
enriched_ad_2297,campaign_015,BERGDORF GOODMAN GIFTS LOR HIM Shop Now,,Shop Now,,,image,ecommerce,50338,687,57,681.27
enriched_ad_2298,campaign_020,From Academy Award Nominee Mamoru Hosoda,MAMORU HOSODA BELLE I MISS YOU #WholesBelie Belle IN THEATRES Jan 14,,,,image,entertainment,74408,1552,298,466.57
enriched_ad_2299,campaign_012,Win This House in Los Angeles,,Enter Now,,,image,real_estate,27474,364,8,809.34
enriched_ad_2300,campaign_037,From Mamoru Hosoda's 'Belle' - Theatrical Release January 14,,,,,video,entertainment,29920,1015,196,151.78
enriched_ad_2301,campaign_003,Shutterstock Flex,"Images, footage, and music all in one plan.",Learn More,,,image,ecommerce,55658,726,55,807.45
enriched_ad_2302,campaign_046,CAPITAL ONE SHOPPING COUPONS,Get exclusive coupon codes for Capital One shopping. Discover amazing deals and discounts with our browser extension.,Shop Now!,facebook,,image,ecommerce,67121,1383,101,662.0
enriched_ad_2303,campaign_024,CAPITALE SHOPPING COUPONS AVAILABLE,,,,,image,ecommerce,79490,1632,90,773.33
enriched_ad_2304,campaign_001,CAPITAL ONE SHOPPING COUPONS,,,,,image,ecommerce,71956,1027,103,1181.59
enriched_ad_2305,campaign_001,RUN WINDOWS ON MAC,"Parallels is the leading software that lets you run Microsoft Windows applications seamlessly alongside macOS. With Parallels Desktop for Mac, users can enjoy an authentic and smooth experience of running their favorite Windows programs on a sleek Apple device.",TRY NOW,,,image,ecommerce,75766,1135,88,846.45
enriched_ad_2306,campaign_043,Free Coupon,Discover exclusive Capital Shopping codes with our browser extension. Get instant discounts and save money effortlessly.,Download Now,facebook,,image,ecommerce,38006,756,65,561.14
enriched_ad_2307,campaign_002,CAPITAL ONE SHOPPING COUPONS AVAILABLE,Get exclusive coupon codes for Capital One Shopping. Enhance your shopping experience with our Coupon-Finding Rower Extension.,Shop Now,,,image,ecommerce,79400,1039,101,1373.01
enriched_ad_2308,campaign_008,COUPON CODES AVAILABLE,,Get Codes,,,image,ecommerce,66723,807,61,1074.72
enriched_ad_2309,campaign_031,Do Not Ignore These Early Warning Signs of Toxic and Dying Livers,Normal Liver N Toxic Liver Dying Liver Do Not Ignore These Early Warning Signs #2 Is Scary,,,,image,healthcare,85791,1240,54,1996.4
enriched_ad_2310,campaign_015,PROMO CODES AVAILABLE,,,,,image,ecommerce,50165,1005,81,566.27
enriched_ad_2311,campaign_018,Monumetric - Grow Your Site Revenue,"Discover how Monumetric can help you increase your site's revenue. With our advanced tools and analytics, you'll gain valuable insights to optimize performance.",Get Started,,,image,ecommerce,66874,1237,102,790.85
enriched_ad_2312,campaign_026,Toptoon - Family Care,"We are family, so who cares? Mom please...",,,,image,entertainment,68380,1627,274,568.49
enriched_ad_2313,campaign_046,America's Register Now!,,,,,image,,89193,1243,124,1057.55
enriched_ad_2314,campaign_043,Free Coupon,See Codes Capital Shopping The Coupon-Finding Browser Extension,,,,image,ecommerce,68849,1274,130,1236.5
enriched_ad_2315,campaign_017,CAPITAL SHOPPING COUPON CODES AVAILABLE GET CODES,The Coupon-Finding Browser Extension I I I I I,,,,image,ecommerce,96404,1093,55,1445.06
enriched_ad_2316,campaign_037,J. Me Black,,Shop Now,,,image,ecommerce,89153,1812,160,995.28
enriched_ad_2317,campaign_017,Get The Blueprint To Account-Based Marketing,Access Now,,,,image,ecommerce,45386,851,66,709.16
enriched_ad_2318,campaign_003,Meet The Ridge,"A slim, RFID-blocking wallet designed to streamline.",SHOP NOW,,,video,ecommerce,96040,1714,148,1562.17
enriched_ad_2319,campaign_016,Free Coupons for Capital One,Discover exclusive deals and discounts with our browser extension. Find codes effortlessly while shopping at Capital One.,Download Now,facebook,,image,ecommerce,27738,357,34,397.66
enriched_ad_2320,campaign_004,Put It To The Test,CECIL's Tractors & Truck Repair FREE DEMO > S,,,,video,ecommerce,91684,2367,148,1535.47
enriched_ad_2321,campaign_021,Get Started in Just Three Simple Steps,"Click 'Start', download the app, and get quick search tool. Click 'Start' to begin.",Download on our website!,facebook,,image,ecommerce,24355,399,29,298.41
enriched_ad_2322,campaign_008,Get Started in Just Three Simple Steps,"Discover the convenience of using just three easy steps to get started. Click 'Start', download on our website, and enjoy quick search tool.",Click 'Start',website,,image,ecommerce,57271,869,44,578.75
enriched_ad_2323,campaign_016,FROM ACADEMY AWARD® NOMINEE MAMORU HOSODA BELLE,,,,,image,entertainment,62855,1027,156,359.13
enriched_ad_2324,campaign_036,Grow Your Site Revenue,,,,,image,ecommerce,34733,548,44,334.75
enriched_ad_2325,campaign_047,2021 Promo - Capital One Shopping,Discover exclusive offers and discounts with our codes available now. Don't miss out on the best deals at your fingertips.,Shop Now!,facebook,,image,ecommerce,90082,1650,127,870.79
enriched_ad_2326,campaign_033,Awkwardest Moments Caught On Live TV,,,,,image,entertainment,27325,418,79,197.72
enriched_ad_2327,campaign_049,Home Comfort with Mitsubishi Electric,Make yourself comfortable at home. Get $74 off of your maintenance or service!,Learn More,,,image,ecommerce,92531,1703,92,1584.87
enriched_ad_2328,campaign_022,Try Parallels,Experience seamless integration of your favorite Microsoft Office applications with the latest version of macOS. Run Windows on Mac effortlessly using our powerful software.,TRY NOW,,,image,ecommerce,56084,1129,93,815.97
enriched_ad_2329,campaign_015,Today's Online Purchase,$10 CASH BACK CONTINUE → Smarty,,,,image,,46596,778,50,584.57
enriched_ad_2330,campaign_020,TOE Theme Park Pics,Theme Park Pics for Mature Audiences Only,,,,image,entertainment,39233,723,68,198.34
enriched_ad_2331,campaign_023,BERGDORF GOOD MAN,,Shop Now,,,image,ecommerce,54196,659,49,968.46
enriched_ad_2332,campaign_050,The Gift They Unwrap,,Shop Now,,,image,ecommerce,90418,1637,153,956.44
enriched_ad_2333,campaign_017,WIN THIS MIAMI DREAM HOUSE,,Enter Now,,,image,entertainment,59574,1043,124,503.87
enriched_ad_2334,campaign_019,Grow Your Site Revenue,,Get Started,,,image,ecommerce,88729,1555,155,980.67
enriched_ad_2335,campaign_036,Parallels,3040 Windows Runs on Mac Parallels Desktop 17 for Mac TRY NOW,,,,image,ecommerce,93952,1408,69,1687.76
enriched_ad_2336,campaign_011,Cecil's Tractors Trucks Repairs,,,,,video,automotive,91808,1916,44,1298.05
enriched_ad_2337,campaign_021,DEFEAT THE BOSS!,,,,,image,,91150,1189,91,1025.95
enriched_ad_2338,campaign_012,WEAR YOUR WONDERFUL,,SHOP NOW >,,,image,ecommerce,67699,1113,89,683.32
enriched_ad_2339,campaign_007,Today's Refinance Rate,"* APR 15
1.997%
1917
NO REGISTRATION, NO LOGIN REQUIRED
Calculate Payment
*Terms & conditions apply.
NMLS #1912050 (nmisconsumeraccess.org).
YR FIXED
TERM",,,,image,finance,37350,356,17,710.95
enriched_ad_2340,campaign_023,3 Easy Steps to Find What You Need,Click 'Continue' -> Download on our website! -> Get Quick Search Tool. Quick Search Tool is here for you.,Download now!,facebook,,image,ecommerce,35808,751,36,530.97
enriched_ad_2341,campaign_016,Cal Insane Snow Pics,,,,,image,,88871,1293,99,1556.81
enriched_ad_2342,campaign_033,COUPON CODES AVAILABLE,,GET CODES,,,image,ecommerce,73137,1345,92,865.28
enriched_ad_2343,campaign_012,Save Big on LEGFT,Discover the best deals and discounts at Banggood. Shop now for amazing savings!,Shop Now,facebook,,image,ecommerce,96137,1741,163,1092.74
enriched_ad_2344,campaign_047,Toptoon - Oh My... DON'T Do It Too Much Now. I'm Being Run Ragged.,,,,,image,entertainment,22532,530,69,146.47
enriched_ad_2345,campaign_019,"FROM MAMORU HOSODA (MIRAI, WOLF CHILDREN) BELLE",,,,,image,entertainment,48734,731,99,332.67
enriched_ad_2346,campaign_041,Trust Housesitting Services,"Our trusted housesitting services ensure your home is taken care of while you're gone. Next time you go away, he'll be looked after with the utmost respect and attention.",Join today,,,image,ecommerce,82121,1542,90,1075.76
enriched_ad_2347,campaign_007,JustFashion Now,,Shop Now,,,image,ecommerce,38261,680,69,641.66
enriched_ad_2348,campaign_024,Level Up with Chabba!,"Experience the ultimate power-up in your favorite game! Boost your character's attack, defense and speed to new heights. Whether you're at Level 25 or ready for an epic battle on Hero Wars, our exclusive Slug boosts will make you unstoppable.",Shop Now,facebook,,image,entertainment,20701,524,90,148.27
enriched_ad_2349,campaign_026,Toptoon + Family,We Are A Family So Who Cares? Mom Please...,,,,image,entertainment,34560,603,81,280.76
enriched_ad_2350,campaign_028,Get Quick Search Tool,"3 Easy Steps:
1) Click 'Start'
2) Download on our website!
3) Get Quick Search Tool
Quick Search Tool",,,,image,ecommerce,76801,1367,108,1277.12
enriched_ad_2351,campaign_033,Win This Multimillion-Dollar Miami Dream House,"Support Make-A-Wish and win this multimillion-dollar dream house in Miami. Yes, it's real! Don't miss out on your chance to make dreams come true.",Donate Now!,facebook,,image,ecommerce,28482,561,27,495.38
enriched_ad_2352,campaign_035,Monumetric - Grow Your Site Revenue,Discover how Monumetric can help you increase your site's revenue. Get started today!,Get Started,,,image,ecommerce,85067,1008,89,1413.13
enriched_ad_2353,campaign_039,Find Your Dream Job Today!,"Looking for full-time, part-time or retail jobs? Discover our wide range of sales positions and more. Visit us at Jobs2Careers to explore your career options.",Visit Us,,,image,employment services,36152,454,22,416.2
enriched_ad_2354,campaign_019,Teen ESRB SplitGate Play Free,,,,,video,entertainment,78060,2231,378,687.21
enriched_ad_2355,campaign_028,Harry Potter Bano,,Shop Now,,,image,entertainment,74995,1262,129,600.9
enriched_ad_2356,campaign_047,How To: Combat Prostate Issues,[Watch Now],,,,video,healthcare,71885,1363,59,1539.92
enriched_ad_2357,campaign_009,DO WHAT'S YOUR REAL ESTATE INVESTMENT STRATEGY?,REALTY MOGUL INCOME REIT (MOGULREIT I) RM ADVISER ON BEHALF OF,,,,image,real_estate,29057,261,3,521.28
enriched_ad_2358,campaign_034,FREE GUIDE | Mismanaging Retirement Withdrawals,"You've accumulated a large nest egg, making the wrong withdrawals could put your retirement at risk. If you have a $500,000 portfolio, you should read '13 Retirement Investment Blunders to Avoid.' FISHER INVESTMENTS* Learn More",,,,image,finance,56542,492,18,1342.82
enriched_ad_2359,campaign_022,Think Your Homegrown ERP Is Working?,Let's Find Out! Read Whitepaper,,,,image,ecommerce,76400,941,81,838.76
enriched_ad_2360,campaign_025,Join the Heart of Healthcare as a Pharmacist at CVS Health,As a Pharmacist at CVS Health. Sign-on bonus available in select markets.,> Apply now > ♥CVS Health,,,image,healthcare,65597,1142,55,968.61
enriched_ad_2361,campaign_005,Collaborate with Remote Teams,Speech to Text to Magic on Video Transcripts - trint. Get Started.,Get Started,,,video,ecommerce,61745,1408,105,1074.2
enriched_ad_2362,campaign_028,COUPON CODES AVAILABLE,,GET CODES,,,image,ecommerce,92848,1751,106,1322.14
enriched_ad_2363,campaign_038,Put a Subscription KiwiCo under the Tree,,Shop Now,,,image,ecommerce,31594,580,44,442.45
enriched_ad_2364,campaign_027,DEFEAT THE BOSS!,,,,,image,,31094,565,27,417.69
enriched_ad_2365,campaign_016,Trustworthy Housesitting Service,"Trusted by over 130,000 pet lovers globally. Join our community of trusted housesitters.",Join us > Trusted Housesitters,,,image,ecommerce,77495,1588,118,1320.95
enriched_ad_2366,campaign_001,"X","TURN OFF ALL ADS TURN OFF TOTAL Adblock",Learn More,facebook,,image,ecommerce,41959,710,51,613.09
enriched_ad_2367,campaign_046,Tesla AIN Superlithium: The Future of Lithium,Discover the next generation lithium technology that powers Tesla's innovative solutions.,Learn More,,,image,ecommerce,30933,607,57,426.57
enriched_ad_2368,campaign_016,"Better Flexibility, Better Pay",,Apply Now,,,image,ecommerce,51040,950,67,879.53
enriched_ad_2369,campaign_041,VValleyHealth,"Healthier, together. Offering Care Throughout Your Life FIND PRIMARY CARE",,,,image,healthcare,48980,647,37,1293.97
enriched_ad_2370,campaign_037,PROMO CODES AVAILABLE SEE CODES,,,,,image,ecommerce,33697,460,35,325.89
enriched_ad_2371,campaign_034,THE NOW Auction,"Sotheby's
Evening
Auction
NEW YORK
18 NOVEMBER
LEARN MORE
SOTHEBY'S, INC. LICENSE NO.1216058.
SOTHEBY'S, INC. 2021
Ⓒ2021 GEORGE CONDO/ARTISTS RIGHTS SOCIETY (ARS), NEWYORK, NY",Learn More,,,image,ecommerce,35086,719,56,570.17
enriched_ad_2372,campaign_048,COUPON CODES AVAILABLE,,GET CODES,,,image,ecommerce,79264,1012,68,1340.19
enriched_ad_2373,campaign_029,Early Warning Signs of Liver Disease,"If you are experiencing symptoms like jaundice, abdominal pain or unexplained weight loss, it is crucial to seek medical attention. Ignoring these early warning signs can lead to severe complications.",Learn More About Your Health Today!,,,image,healthcare,33300,553,36,542.03
enriched_ad_2374,campaign_008,Newchic,,,,,image,,32716,370,31,556.89
enriched_ad_2375,campaign_003,Shine,"""Alexa, clean the toilet please."" GET OFFER Sponsored | Shine",,,,image,ecommerce,84837,1544,94,1211.52
enriched_ad_2376,campaign_027,Rent a Home for Your Next Vacation,Explore Rentals,,,,image,real_estate,47019,626,14,1371.69
enriched_ad_2377,campaign_031,GET TRADE IN VALUE,(29 STEVEN SHOP NOW,,,,image,,43094,865,68,763.57
enriched_ad_2378,campaign_046,Join the SmoothGloNation,The only bundle you need to launch your aesthetic practice. Lumenis.,,,,image,ecommerce,29383,443,35,421.36
enriched_ad_2379,campaign_001,CHOOSE YOUR SIGN TO FIND OUT YOUR FATE,,,,,image,entertainment,26905,499,63,234.24
enriched_ad_2380,campaign_003,The World's Largest Christmas Light Maze,Experience the magic of millions of twinkling lights at Nationals Park. The World's Largest Christmas Light Maze is an enchanting holiday attraction that promises to dazzle visitors with its breathtaking display.,Buy Tickets Now!,facebook,,image,entertainment,82646,1853,310,632.92
enriched_ad_2381,campaign_035,Codes Available,"2021 Promo
Codes Available
See Codes
Capital One Shopping
The Coupon-Finding Browser Extension",,,,image,ecommerce,42319,657,57,591.98
enriched_ad_2382,campaign_005,America's Best Racing,,Get In The Action,,,image,entertainment,42254,903,158,216.22
enriched_ad_2383,campaign_039,Up To 68% Off,,,,,image,ecommerce,68933,1033,77,1136.51
enriched_ad_2384,campaign_024,Looking for a Side Gig? We Need Writers,,,,,image,ecommerce,93156,1409,133,1198.06
enriched_ad_2385,campaign_008,Trust Housesitting Services,"Our trusted housesitting services ensure your home is in safe hands. Next time you're going to travel, let us take care of it for you.",Join Today,,,image,ecommerce,30996,426,29,446.06
enriched_ad_2386,campaign_006,eBay Motors - Have A Project In The Works? Get Every Part And Accessory You Need,,Take a Look → FFG,,,image,automotive,85109,827,23,1908.71
enriched_ad_2387,campaign_049,2021 Promo - Capital One Shopping,Discover exclusive codes available for your shopping needs. Enhance your experience with our unique offers.,See Codes,,,image,ecommerce,58037,811,53,1038.6
enriched_ad_2388,campaign_003,Today's Refinance Rate,"APR | 15-YEAR FIXED TERM NO REGISTRATION, NO LOGIN NO SSN REQUIRED. J894 Calculate Payment *Terms & conditions apply.",,,,image,real_estate,60832,671,9,1601.59
enriched_ad_2389,campaign_019,WATCH SOCCER LIVE,Roku firetv LaLiga DEPORTES CHAMPIONS LEAGUE TUDN LIGUE 1 Uber Eats beIN SPORTS fubo™ START YOUR FREE TRIAL,,,,video,entertainment,60074,2108,379,354.72
enriched_ad_2390,campaign_038,ONEWHEEL INTRODUCING PINT X,"Higher performance, longer range, same fun size.",Shop Now,,,image,ecommerce,41080,789,52,725.51
enriched_ad_2391,campaign_028,Superlithium May Be Musk's Solution To The Battery Revolution,,Learn More,,,image,ecommerce,82593,1043,100,1306.01
enriched_ad_2392,campaign_038,Tesla Superlithium May Be Elon Musk's Solution to the Battery Revolution,Superlithium may be Tesla CEO Elon Musk's proposed answer to one of today's biggest challenges in battery technology.,,,,image,ecommerce,41579,484,34,575.78
enriched_ad_2393,campaign_049,COLLEGE FOOTBALL SATURDAY NIGHTS ARE MEANT TO BE FUN,+HHH+ SATURDAY NIGHT KATE SCOTT & MIKE GOLIC deliver a fresh play-by-play broadcast this fall. POWERED BY LEARFIELD.,,,,video,entertainment,24935,461,60,158.14
enriched_ad_2394,campaign_036,Save $2 on Nature Made Vitamins,Nature Made Letters or Multivitamins at Publix. Click Here for more details.,Click HERE to Shop Now!,,,image,ecommerce,69883,1384,97,736.25
enriched_ad_2395,campaign_018,RIDGE YOUR WALLET,,MAKE THE SWITCH,,,image,ecommerce,50074,731,74,830.79
enriched_ad_2396,campaign_029,I'm The Oldest Sister I Make The Rules Lilicl Th Jesus Is Essential Yesterday Today Forever,,,,,image,,98105,1473,85,997.33
enriched_ad_2397,campaign_034,"Tree Santor Match On! The Showstopper, Luchador!",,,,,image,entertainment,89238,2245,327,513.02
enriched_ad_2398,campaign_023,TESLA Superlithium - The Future of Lithium,Discover the next generation lithium batteries that promise to revolutionize energy storage and usage. Learn more about how Tesla's innovative approach is setting new standards in sustainability.,Learn More,,,image,ecommerce,87893,1785,162,1415.63
enriched_ad_2399,campaign_014,Choose Your Sign to Find Out Your Fate,,,,,image,entertainment,37508,972,90,327.45
enriched_ad_2400,campaign_038,Free Coupon,See Codes Capital One Shopping The Coupon-Finding,,,,image,ecommerce,91333,1640,161,970.28
enriched_ad_2401,campaign_008,BRILLIANT EARTH' Ethical Engagement Rings,,Shop Now,,,image,ecommerce,34109,703,63,361.58
enriched_ad_2402,campaign_010,35TH ANNIVERSARY CASTLE IN THE SKY FROM HAYAO MIYAZAKI AND STUDIO GHIBLI,"IN THEATERS NOV 14, 15 & 18 BUY TICKETS ZUS FATHOM SAGIOCHI KIDS",BUY TICKETS,,,image,entertainment,81764,1597,246,439.72
enriched_ad_2403,campaign_045,Newchic Fashion,,,,,image,fashion,51308,1065,93,890.88
enriched_ad_2404,campaign_004,35TH ANNIVERSARY STUDIO GHIBLI FEST 2021,"CASTLE IN THE SKY FROM ACADEMY AWARD-WINNING DIRECTOR HAYAO MIYAZAKI IN THEATERS NOVEMBER 14, 15 & 18 BUY TICKETS 'スタジオジブリ作品 STUDIO CH FATHOM EVENTS GKIDS",BUY TICKETS,,,image,entertainment,85941,1548,195,595.75
enriched_ad_2405,campaign_019,Put It To The Test,Free Demo > Verge CECIL'S Tractors & Truck Repair,,,,video,ecommerce,72602,1035,74,1002.58
enriched_ad_2406,campaign_046,Less Stress With JMS,Specialized Home Services Indoor & Outdoor Renovations JMS CONSTRUCTION Learn More,,,,image,ecommerce,94649,1323,82,1663.43
enriched_ad_2407,campaign_018,Normal vs Toxic & Dying Livers? Most People Miss These Four Warnings!,"Discover the differences between Normal Liver, Toxic Liver and Dying Liver. Learn about these four warning signs that most people notice too late (#2 Is Scary!).",,,,image,healthcare,88712,1737,130,2042.41
enriched_ad_2408,campaign_025,Join the Heart of Healthcare as a Pharmacist,CVSHealth offers opportunities for pharmacists. Sign-on bonuses are offered in select markets.,Apply Now,,,image,healthcare,94042,1570,100,1358.61
enriched_ad_2409,campaign_007,SplitGate - Play Free Teen Games,,,,,video,entertainment,90845,2454,246,445.86
enriched_ad_2410,campaign_013,Shine - Time to Ditch The Old School,"Say goodbye to the outdated toilet brush. With over 50,000 devices sold, it's time for an upgrade.",Shop Now,,,image,ecommerce,50660,583,43,503.44
enriched_ad_2411,campaign_030,SKINCARE POWERED BY KANUKA HONEY AND BEE VENOM,INTRODUCING Skincare powered by Kanuka Honey and Bee Venom SAVE 20%,,,,image,ecommerce,91437,996,99,1369.58
enriched_ad_2412,campaign_003,3 Easy Steps to Find What You Need,Click 'Continue' -> Download on our website! -> Get Quick Search Tool. Quick Search Tool is here for you.,Download on our website!,,,image,ecommerce,81674,1185,91,798.06
enriched_ad_2413,campaign_017,Wyndham Capital - Still Waiting to Refinance?,Refinance? Learn 5 Reasons You Should Start Today! NMLS#: 2948,Learn More,,,image,ecommerce,33200,447,25,404.16
enriched_ad_2414,campaign_010,Get Quick Search Tool,"3 Easy Steps:
1) Click 'Start'
2) Download on our website!
3) Get Quick Search Tool
Quick Search Tool",,,,image,ecommerce,36391,760,71,371.54
enriched_ad_2415,campaign_017,STEVE TOYOTA GET TRADE IN VALUE,,SHOP NOW,,,image,ecommerce,67914,1277,84,784.16
enriched_ad_2416,campaign_036,The Last Wallet You'll Ever Need,,,,,image,ecommerce,88441,1422,79,987.99
enriched_ad_2417,campaign_025,Chewy Flash Deals,Snag today's deal on the perfect gift. Shop Now O howy lovers where.,Shop Now,,,image,ecommerce,61007,854,54,878.7
enriched_ad_2418,campaign_041,Join the Heart of Healthcare as a Pharmacist at CVS Health,Health. Sign-on bonus available in select markets.,Apply Now,,,image,healthcare,77572,869,33,1556.5
enriched_ad_2419,campaign_015,Language Learning Made Easy,"Unlock the power of language learning with Rosetta Stone. Whether you're starting from scratch or looking to master new languages, our comprehensive courses are designed for all levels.",Start Your Free Trial Today,,,image,education,48277,710,92,422.44
enriched_ad_2420,campaign_016,Fed Stimulus Cuts Your House Payment,"If you pay over $999/month, this could save you money.",,,,image,finance,33454,375,11,664.24
enriched_ad_2421,campaign_019,Save $2 on Nature Made Vitamins at Publix,,Click Here,,,image,ecommerce,60319,652,45,985.61
enriched_ad_2422,campaign_027,Try Parallels Desktop 17 for Windows,"Experience seamless integration with your existing software. Run any version of Microsoft Windows seamlessly on macOS, Linux and Solaris.",TRY NOW,,,image,ecommerce,43828,522,39,449.78
enriched_ad_2423,campaign_041,Black Friday Zolucky Sale - Up to 50% Off,,Shop Now,,,image,ecommerce,87080,1250,113,958.99
