ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend
enriched_ad_3237,campaign_040,CONFERE - Offshore Energy Conference,"Join the conversation with the brightest minds in offshore energy at CONFERE. Scheduled for May 1-4, 2023, NRG Park, Houston, Texas.",Attend OFFSHORE Technology Conference 2023 NOW!,,,image,ecommerce,59934,894,91,998.84
enriched_ad_3238,campaign_047,Book Your Experience Now,,Experience Hawaii with Roberts!,,,image,travel,52304,780,69,1005.82
enriched_ad_3239,campaign_037,How Skincare,now Hhow Skincare for Your ZIP Code Weekdays 7-8am KGMB K5 HinowDaily.com Sponsored by Pour Moi CLIMATE-SMART,,,,image,ecommerce,97876,1185,58,1474.3
enriched_ad_3240,campaign_040,Curated Selection and 365-Day Returns,,Shop Now,,,image,ecommerce,68309,1146,64,1190.74
enriched_ad_3241,campaign_009,Get Our Nutrition Newsletter,Receive expert health and wellness tips directly to your inbox.,Sign Up Now for HealthLine Newsletters!,facebook,,image,ecommerce,38197,668,65,479.73
enriched_ad_3242,campaign_034,Get Daily Tips,To Eat Well Subscribe to Our Nutrition Newsletter SIGN UP healthline,,,,image,ecommerce,46761,623,45,549.5
enriched_ad_3243,campaign_005,Lombardi's Italian Restaurant & Wine Bar,"Bellingham Everett Marina Mill Creek. Make A RESERVATION at MILL CREEK (425-892-2931) or EVERETT MARINA (425-252-1886). Spring Specials: lively spring ingredients, always fresh, vibrant, and delicious.",Make a Reservation,,,image,ecommerce,70869,1068,77,1265.45
enriched_ad_3244,campaign_009,Grand Wedding Showcase,"TOUR OUR VENUES ENJOY A NUMBER OF LOCAL INDUSTRY VENDORS APRIL 23RD, 2023 11AM TO 3PM RSVE WITH US AT PORTGAMBLEWEDDINGSORAYDIENT.COM",,,,image,ecommerce,21471,356,22,300.1
enriched_ad_3245,campaign_024,TWO VENUES PACKAGE PRICING PORT GAMBLE WEDDINGS & EVENTS UNRIVALED CLIENT SERVICE WWW.PORGAMBLEWEDDI,,CALL FOR A TOUR,,,image,ecommerce,45094,847,43,445.25
enriched_ad_3246,campaign_014,Natin Quarriers CELEBRATES SCOTTISH RECRUITMENT SECTOR NOW OPEN,,,,,image,ecommerce,90644,1659,101,1321.36
enriched_ad_3247,campaign_023,S1Jobs.com - Awards,Quarriers is celebrating Scotland's recruitment sector. Now open for entries.,,,,image,ecommerce,42583,670,34,440.97
enriched_ad_3248,campaign_018,TI A New Generation of Audiophile Pro-Ject Entry Level Turntables AUDIO SYSTEMS,,,,,image,ecommerce,99871,1098,98,1350.29
enriched_ad_3249,campaign_031,Philips Fidelio T1 Headphones,Crafted for life on the go Read more >,,,,image,"electronics/electronic accessories & parts/electronics/cameras, lenses & camera cases/microscopes & optical instruments/optical microscopes/lenses & objectives/single-lens reflex cameras (slrs)/camera bodies and kits/fp1 series /fp2 series",21324,367,35,269.85
enriched_ad_3250,campaign_004,PRO-JECT AUDIO SYSTEMS,"The Bristol Show, featuring the latest in audio systems. Experience high-quality sound and innovation at our booth.",See Us There!,,,image,entertainment,49900,1387,208,443.87
enriched_ad_3251,campaign_050,NEW Silver 100 Limited Edition,"-2022
SELECT stereone
APPLAUSE
KAN WARIS
AWARD
MONITOR AUDIO
Available exclusively from Sevenoaks Sound & Vision stores nationwide
SEVENOAKS 50 SOUND & VISION",,,,image,entertainment,97707,1421,255,838.32
enriched_ad_3252,campaign_010,Philips Fidelio T1 Headphones,,,,,image,"electronics/electronic accessories & parts/electronics/cameras, lenses & camera equipment/consumer electronics/microwave ovens and home appliances/sound systems/power tools/vacuum cleaners/dryer vent fans/fans/acoustic panels",50396,972,77,819.16
enriched_ad_3253,campaign_020,Marvel Studios - Captain Marvel Stream Exclusive,"Discover the thrilling adventures of Carol Danvers, also known as Captain Marvel. Experience her journey in this exclusive streaming series available exclusively on Disney+.",Start Free Trial,disney+,,video,entertainment,70852,2056,228,500.57
enriched_ad_3254,campaign_049,Capitalize Your Savings with Capital One,"Discover the best promotions and discounts for your shopping needs. With just three easy steps, you can start saving today! Click 'Start', download our Shopping Extension, and apply coupon codes to maximize your savings.",Shop Now!,facebook,,image,ecommerce,37333,671,33,587.3
enriched_ad_3255,campaign_020,Unlock Your Blog's True Revenue Potential,"Streamline Monetization, Site Speed and More GET STARTED",,,,video,ecommerce,88241,1215,66,1207.68
enriched_ad_3256,campaign_045,Feed their inner hen ambitions.,B Nutrena M Find a Store > Nutrena What we cook up is deliciously nutritious. NatureWise CHICK STARTER GROWER PROTEIN CRUMBLE in 6%,,,,image,ecommerce,78203,1612,150,956.27
enriched_ad_3257,campaign_005,White Labs Pure Yeast & Fermentation,The Vault - Exclusive strains. Limited release.,,,,image,ecommerce,35803,730,62,482.47
enriched_ad_3258,campaign_002,"Find Foreclosures, Short Sales, Auctions and Bank-Owned homes up to 50% below market value! Note: St",Register to get access to the best deals in your neighborhood!,START 30-DAY TRIAL TODAY!,,,image,ecommerce,73392,1156,89,844.3
enriched_ad_3259,campaign_046,"Find Foreclosures, Short Sales, Auctions and Bank-Owned Homes Up to 50% Below Market Value!",START 30-DAY TRIAL TODAY! Register to get access to the best deals in your neighborhood!,Register,,,image,real_estate,70377,574,12,1152.69
enriched_ad_3260,campaign_042,Stop the Tall Boot Flop,Add boot stuffers to your collection and elevate your style. Shop now at www.shoptheposhpony.com for exclusive deals.,Shop Now,,,image,ecommerce,27797,401,37,392.14
enriched_ad_3261,campaign_042,Secure Lowest Prices,Without Price Trackers. Startpage Search Privately.,,,,image,ecommerce,87417,1565,138,1323.6
enriched_ad_3262,campaign_047,Empower A Kid In Your Community Today,LEARN HOW LZ Lifii Big Brothers Big Sisters OF AMERICA IS MAKING AN IMPACT IN YOUR NEIGHBORHOOD. Join us in supporting families and children who need it most.,Join Now,,,image,nonprofit/charity,21991,301,15,312.55
enriched_ad_3263,campaign_028,Gun Violence Is Preventable,When You 'Know The Signs'. Sandy Hook PROMISE Learn More,,,,image,education,42975,675,83,514.98
enriched_ad_3264,campaign_006,SEPT 8 & 9 NASHVILLE SUPERSPEEDWAY PPG TRIPLE CROWN OF RODDING,The Premier Event... for Hot Rods & Trucks! MUST ATTEND EVENT NOW FOR MORE OF THE YEAR!,CLICK HERE INFORMATION AND TO REGISTER YOUR VEHICLE!,,,image,entertainment,73915,1375,210,376.05
enriched_ad_3265,campaign_001,SEPT 8 & 9. NASHVILLE SUPERSPEEDWAY PPG TRIPLE CROWN OF RODDING,The Premier Event... for Hot Rods & Trucks! MUST ATTEND EVENT OF THE YEAR!,CLICK HERE NOW FOR MORE INFORMATION!,,,image,entertainment,25806,704,74,161.42
enriched_ad_3266,campaign_040,Rent with Ease,Optimize your leasing experience. Self-guided tours and smart home technology make renting seamless.,Learn More,,,image,ecommerce,80173,1243,124,856.2
enriched_ad_3267,campaign_044,Donate Your Vehicle,"Houston Public Media is powered by you. Experience an easy process, free towing and tax benefits.",,,,image,ecommerce,25636,287,20,439.47
enriched_ad_3268,campaign_023,Ford Tough LMONTH,"2023 FORD RANGER TRUCK. GREAT TRUCKS. GREAT OFFERS. Optional equipment shown. Recreational equipment not included. Always consult the Owner's Manual before off-road driving, know your terrain and trail difficulty and use appropriate safety gear.",LEARN MORE,,,image,ecommerce,36747,749,41,641.16
enriched_ad_3269,campaign_032,ReviewGeek - OAWRS-D-S-C,5 cheap ways to back up your data READ MORE,,,,image,ecommerce,87212,1466,118,1037.59
enriched_ad_3270,campaign_049,The 7 Best Raspberry Pi Alternatives,"Presented by ReviewGeek, TP34, TP23, TPS. FIND OUT MORE.",,,,image,ecommerce,99069,1298,78,1052.5
enriched_ad_3271,campaign_008,HOME FURNISHINGS,"GET THE BEST4LESS FURNITURE, APPLIANCES AND MATTRESS SAVINGS! SPECIAL FURNITURE FINANCING AVAILABLE FOR UP TO MONTHS ON APPROVED CREDIT SEE STORE FOR DETAILS",24 LEARN MORE,,,image,ecommerce,37447,407,20,650.15
enriched_ad_3272,campaign_026,The Pursuit Of,,,,,image,,67549,780,72,1118.32
enriched_ad_3273,campaign_017,POSTGRADUATE PROGRAMME (S2) | LS LSPR Institute of Communication & Business,Faculty of Communication Professional Programme Blended Learning Programme • One Year Programme ENROLL NOW registration.Ispr.edu More Info: 0817 1717 1992,ENROLL NOW,,,image,education,63203,1519,229,506.09
enriched_ad_3274,campaign_037,Discover Cedarview Tent College Downtown,Experience the best college life at downtown and campus with our top-notch facilities. Join us today!,Enroll Now,,,image,education,57109,743,103,621.82
enriched_ad_3275,campaign_030,Insurance Research Council Affiliated with THE INSTITUTES,Research Publications Auto Insurance Telematics Consumer Attitudes and Opinions Purchase Now,Purchase Now,,,image,ecommerce,24642,328,25,307.76
enriched_ad_3276,campaign_027,Free Image to Text Conversion,Convert your images and PDFs into editable text with our OCR technology. Get started now!,Try it Free,facebook,,image,ecommerce,69664,1397,131,1108.99
enriched_ad_3277,campaign_029,FREE BI-WEEKLY NEWSLETTER! IMAGING RESOURCE,"Get in-depth reviews backed by exhaustive lab tests, as well as extensive coverage of photo news in your inbox every other week. IMAGING RESOURCE SIGN UP TODAY!",,,,image,entertainment,97397,2001,287,529.71
enriched_ad_3278,campaign_011,Highly Skilled Doctors,"Leading-edge care, peace of mind.",,,,image,healthcare,94865,1786,89,1648.09
enriched_ad_3279,campaign_021,Discover the Latest in Indian Entertainment,"Get up-to-date news, entertainment updates and exclusive interviews from India. Visit indiatvnews.com to stay connected with what's happening around you.",Visit us now!,,,image,entertainment,34705,873,131,278.6
enriched_ad_3280,campaign_010,INDE,,,,,image,,47392,956,63,592.26
enriched_ad_3281,campaign_027,INDIA VS AUSTRALIA TEST SERIES,,,,,image,entertainment,80230,1546,221,478.82
enriched_ad_3282,campaign_047,Sign Up for Chance to Win a $500 NHL Shop Gift Card,"Inside the Heat™, win an exclusive $500 gift card!",SIGN UP TODAY,,,image,ecommerce,51051,820,40,518.17
enriched_ad_3283,campaign_038,Horizon Loan That Put Your Bank Farm First,,Learn More,,,image,finance,40527,551,15,1167.83
enriched_ad_3284,campaign_035,STAFFORD'S SOLID WASTE SERVICE INC,,,,,image,ecommerce,30860,522,36,544.81
enriched_ad_3285,campaign_002,23 Loomday,"LAST CHANCE FOR DISCOUNT PRICE $28 ENTRY FEE VIRTUAL OPTION ALSO AVAILABLE BLOOMSDAY-2023 BLOOMSDAY 2007 OTESOR 11333 SUNDAY, MAY 7TH CLICK HERE",CLICK HERE,,,image,entertainment,52122,941,180,332.59
enriched_ad_3286,campaign_031,Kill Two Birds With One Loan,Pay off credit cards and remodel your home. Yes.,GET A HELOC OFFT,,,image,finance,98306,1073,28,2805.96
enriched_ad_3287,campaign_002,High Rate Credit Card? HELOC It.,Consolidate debt at a lower rate. Apply Now >> stcu Equal Opportunity Lender,>>,,,image,finance,77875,728,21,2415.77
enriched_ad_3288,campaign_011,I Didn't Understand What Love Really Was Until I Met My Children,"Mom, adopted siblings Dave Thomas Foundation for Adoption",,,,image,ecommerce,39863,779,49,624.64
enriched_ad_3289,campaign_035,Dessert Made Easy,Click here for sweet recipes. Inspired taste.,,,,image,food,41953,1107,122,364.61
enriched_ad_3290,campaign_032,Faster Forward,"Northern Trust Asset Servicing brings you stories, insights, and lessons learned from industry-leading professionals.",,,,image,finance,22315,213,10,532.1
enriched_ad_3291,campaign_038,Faster Forward,"from Northern Trust Asset Servicing brings you stories, insights, and lessons learned from leaders and innovators that are transforming their industries.",,,,image,finance,65400,842,35,1553.74
enriched_ad_3292,campaign_040,WORLD'S MOST ACCURATE FORECASTER,The Weather According to 2021 Forecast Watch report Channel https://www.forecastwatch.com/AccuracyOverview2017-2020 Get the app,,,,video,ecommerce,64203,1514,153,1068.04
enriched_ad_3293,campaign_013,Up to $100 off roundtrip flights to Ireland.,"Travel from April 1, 2023 - May 31, 2023 & September 1, 2023 - November 30, 2023. *Terms and conditions apply*",Book Now,,,image,travel,92373,1606,112,1543.1
enriched_ad_3294,campaign_047,We Can't Wait,Aer Lingus Book Now Terms and Conditions Apply,Book Now,,,image,travel,94346,2001,129,1490.47
enriched_ad_3295,campaign_050,Do More With Viator,"Unforgettable experiences await you on every trip. Discover new places, meet amazing people and create lasting memories.",,,,image,travel,91157,1133,88,1058.53
enriched_ad_3296,campaign_049,Do More With Viator,"Unforgettable experiences await you on every trip. Discover new places, meet amazing people and create lasting memories.",,,,image,travel,93334,1248,79,1737.82
enriched_ad_3297,campaign_044,Chill S SOCIAL CBD™,,,,,image,ecommerce,21129,383,26,346.99
enriched_ad_3298,campaign_030,Social CBD™,Need a moment to chill?,,,,image,,53098,886,71,692.34
enriched_ad_3299,campaign_028,Beat The Rush,WORLDNET MICROFINANCE Road Licence Renewal Loan Special Apply Online Wniconnect.com What have an Everybody PPV STOP,,,,image,finance,22117,158,5,451.2
enriched_ad_3300,campaign_030,Solutions,Leaders in Pre-Hospital Medical Equipment. TACMED Solutions.com - Order now and save with our exclusive discount.,Click Here to Shop Now!,,,image,ecommerce,64112,1266,99,993.35
enriched_ad_3301,campaign_042,"EMS *RIG","Wheeled Coach SPONSORED BY: POWERED BY: Fire Apparatus -JEMS & Emergency Equipment. PREMIUM RESOURCE FOR ALL THINGS AMBULANCE JEMS CLICK HERE",Learn More,facebook,,image,ecommerce,98314,1262,82,1046.31
enriched_ad_3302,campaign_005,The Center,"TRISTARS A HUB FOR ART, EDUCATION, & CREATIVITY IN JACKSON HOLE. LEARN MORE ABOUT THE ORGANIZATIONS THAT CALL THE CENTER HOME.",,,,image,education,60380,1055,142,628.14
enriched_ad_3303,campaign_005,Hawk's Nest CHAMPIONSHIP March 16-19,Hang at the Owl's nest. Get your tickets for Hawks' Nest Championship on March 16th through 19th.,Get Your Tickets At Hooters,,,image,entertainment,34703,953,122,231.92
enriched_ad_3304,campaign_029,March Mania - Save Big on Subscriptions!,"Save up to $5 for three months, then pay just $10 per month. Cancel anytime and enjoy an ad-free digital experience.",Subscribe Now,,,image,ecommerce,59118,771,44,898.48
enriched_ad_3305,campaign_030,Johnny Moris Wonders of Wildlife National Museum and Aquarium,Discover an immersive experience at Johnny Moris's WONDER OF WILDLIFE NATIONAL MUSEUM & AQUARIUM. Explore the wonders that nature has to offer in a captivating environment.,,,,image,entertainment,21887,371,49,113.67
enriched_ad_3306,campaign_022,Johnny Moris Wonders of Wildlife National Museum and Aquarium,National Museum and Aquarium featuring an incredible collection that showcases wildlife from around the world.,,,,image,entertainment,84301,2247,307,660.35
enriched_ad_3307,campaign_007,Newton's Jewelers Cooces - Timeless Designs,Discover the elegance of Newton’s Jewelers in Joplin with our collection of timeless designs.,,,,image,ecommerce,94409,1926,182,1197.64
enriched_ad_3308,campaign_049,Find Yourself Here,"Elkins Davis D& founded College in 1904. Spend a day at D&E! Tour our beautiful campus, visit with our faculty, meet students and get to know what an affordable liberal arts college is all about.",,,,image,education,33958,545,50,286.16
enriched_ad_3309,campaign_047,Develop Career-Ready Skills to Excel in Accounting,Pace University offers an Online Master of Accounting program.,Learn More,,,image,education,76615,1023,105,510.58
enriched_ad_3310,campaign_023,ON-THE-GO POWER MUST-HAVE LAPTOPS,Members save up to an additional 10% on select Latitude laptops Dell Technologies recommend Windows 11 Pro for business.,Shop Now,,,image,ecommerce,41393,740,51,697.59
enriched_ad_3311,campaign_036,Séder™ Push Back on Antisemitism with Love and Matzah,"Discover how Séder™, an innovative platform, empowers communities to stand against antisemitism through the power of love and education. Join us in spreading awareness and fostering understanding.",,,,image,education,24169,572,49,189.49
enriched_ad_3312,campaign_005,Select Your Grade,,,,,image,education,43526,940,139,312.28
enriched_ad_3313,campaign_012,In An Accident? Bite Back,"Clark The Shark, with phone number (833) 88 Shard. Clark the Shark is an accident injury attorney.",,,,image,ecommerce,62552,902,56,804.81
enriched_ad_3314,campaign_031,Water Damage Claim? Call Public Adjuster,"- Avner Gat
(818) 917-5256
License: 2E11303",,,,image,ecommerce,94399,1946,168,1021.87
enriched_ad_3315,campaign_040,AUTO FLASH SALE - YOUR AUTO LOAN! Call MSR Today!,,Call a Member Service,,,image,finance,31117,401,17,870.6
enriched_ad_3316,campaign_031,RAISE,"'EM UP
Join our community and elevate your lifestyle with exclusive deals, discounts, and rewards. Discover the ultimate shopping experience tailored to you.",Shop Now,facebook,,image,ecommerce,22553,457,35,233.24
enriched_ad_3317,campaign_048,NOW HIRING Certified Electricians D&K. TUNT ELECTRIC Over 25 Years Serving the South Plains,,,,,image,ecommerce,85325,1024,68,1344.68
enriched_ad_3318,campaign_048,Hallmar Village Senior Living,"Experience the comfort and luxury of Hallmar Village, our premier senior living community. Come fall 2023 to enjoy top-notch amenities designed for seniors' well-being.",Reserve Now,,,image,ecommerce,83425,1697,165,910.31
enriched_ad_3319,campaign_043,JEWEL & JIM PLUMS Heart Center,Building on Our Trusted Heart Program OPENING IN 2023 PLUMB HEART CENTER MERCY CEDAR RAPIDS,,,,image,healthcare,25972,360,23,459.08
enriched_ad_3320,campaign_037,Secure Your Future with Security Bank,"Experience the peace of mind that comes from knowing your money is safe. As an FDIC member, we offer top-notch security and reliability for all our customers.",Learn More About Our Services,,,image,finance,71600,602,18,1392.75
enriched_ad_3321,campaign_050,Avera Near You,,,,,image,healthcare,70944,1114,64,1497.1
enriched_ad_3322,campaign_031,Coming This May! Cheese And Meat,Artisan Food and Beverage Festival,,,,image,food & beverage,27737,402,36,360.39
enriched_ad_3323,campaign_033,KenKen. for your Android,Puzzles That Make You Smarters DOWNLOAD FOR FREE! Get it now KENKEN,,,,image,entertainment,30634,583,74,189.56
enriched_ad_3324,campaign_049,CreditHuman.com/FHC,,,,,image,finance,63595,586,26,1805.38
enriched_ad_3325,campaign_013,Welcome to Jurich Dental,Dation Dentistry - Improving Patients' Lives Through Their Smiles! Visit Now,Call Us Today 210-493-3040 VISIT NOW,,,image,ecommerce,51798,720,52,776.68
enriched_ad_3326,campaign_041,Today's Wordosis,Our Medical Word Game - Play Now,,,,video,entertainment,38863,1283,201,265.61
enriched_ad_3327,campaign_006,Play Today's Wordosis,Our Medical Word Game Play Now,,,,video,entertainment,46396,1177,194,379.77
enriched_ad_3328,campaign_040,Dakota Siding Roofing Decking Windows Doors,Contractors & Homeowners Save Money on Building Supplies LEARN How,,,,image,ecommerce,38641,681,45,401.06
enriched_ad_3329,campaign_021,Play Now! BasketChallenge,,List Wing It,,,video,entertainment,69879,1699,223,426.6
enriched_ad_3330,campaign_040,Basketball Challenge Play Now!,Join the excitement with our latest basketball challenge! Sponsored by Original Wings. Just wing it and show us what you've got.,Play Now,,,video,entertainment,73130,2252,282,505.35
enriched_ad_3331,campaign_004,"THE Huddle Seat WATCH THE HUDDLE LIVE ON KGUN'S FACEBOOK AND TWITTER, TUESDAYS AT 3:00PM",,,facebook,,video,entertainment,31654,1125,177,207.96
enriched_ad_3332,campaign_002,HIT BY A TRUCK? RECENT RESULT:,"$6 MILLION
davislaw.com
NET TO CLIENT:
$3,509,864
JEFF'S HERE WRONGFUL DEATH / COMMERCIAL VEHICLE ACCIDENT PON CORPUS CHRISTI SAN ANTONIO
Ahorney consultation by appointment only",,,,image,legal services,67185,827,41,664.23
enriched_ad_3333,campaign_045,F-WORD! Feminism is My Favorite,,Enter to WIN!,,,image,entertainment,71051,1788,326,539.7
enriched_ad_3334,campaign_033,WE'LL MATCH,YOUR TAX REFUND UP TO $500 TWO LOCATIONS FIND YOUR NEXT VEHICLE!,CLICK HERE,,,image,ecommerce,52147,775,65,936.55
enriched_ad_3335,campaign_016,YOUR TAX REFUND MATCHED BY MOTORS,Find your next vehicle with up to $500 matched by Motors. Discover savings and options at two convenient locations.,CLICK HERE,,,image,ecommerce,46959,788,78,661.76
enriched_ad_3336,campaign_009,LAXING JESSICA MILA,,,,,image,,27080,409,37,476.91
enriched_ad_3337,campaign_014,Making a Difference,"Get involved! Mattresses by BJC Direct, the last floor you'll ever buy.",,,,image,ecommerce,59226,914,67,750.78
enriched_ad_3338,campaign_019,Every $5 you donate buys 1 book for a child in our community.,Proudly sponsored by Rx Centers. One-on-One Brain Training IF YOU GIVE A CHILD A BOOK SCRIPPS HOWARD FUND,DONATE TODAY,,,image,education,84616,1430,134,835.86
enriched_ad_3339,campaign_003,BOOGIE DOWN TO BOOFY'S,FOR SOME GROOVY DEALS! PASEO & GOLF COURSE CUTLER @ 1-40 & SAN MATEO Boofy's Best for Pets,,,,image,ecommerce,48422,575,45,590.69
enriched_ad_3340,campaign_012,Boofy's Best for Pets,WHEN ONLY THE BEST WILL DO! B BOOGIE DOWN TO Boofy’s FOR SOME GROOVY DEALS! PASEO & GOLF COURSE CUTLER @ 1-40 & SAN MATEO Click For Info,,,,image,entertainment,40282,600,74,320.12
enriched_ad_3341,campaign_027,Best Plants,"Industry Week
WINNER Johnson Controls, Inc.
Norman, OK",,,,image,ecommerce,29890,483,24,297.62
enriched_ad_3342,campaign_043,The Fastest VPN,Always Use Protection With The Fastest VPN. VPN for all your devices.,,,,image,ecommerce,48775,829,80,484.23
enriched_ad_3343,campaign_040,Cyber Protection,Acronis Healthcare offers advanced cybersecurity solutions to ensure your business's data and systems are secure.,Learn More,,,image,healthcare,54841,904,54,990.22
enriched_ad_3344,campaign_006,WIN A BASKETBALL CHALLENGE,Join us for an exciting BRACKET GAME and WIN $250 in prizes. Get your GIFT CARD now!,PLAY NOW!,,,video,entertainment,45918,1092,105,225.82
enriched_ad_3345,campaign_036,WIN A BASKETBALL CHALLENGE,Play now and win $250 in our BRACKET GAME. Get your GIFT CARD today!,PLAY NOW!,,,video,entertainment,42182,1397,241,289.41
enriched_ad_3346,campaign_012,BRACKET GAME WIN A $250 GIFT CARD,SPONSORED BY OREGON DUNGENESS CRAB PARR Total Home Building Source SUBARU OF PORTLAND Learn More,Learn More,,,image,"entertainment, food & beverage",85749,1298,133,1375.79
enriched_ad_3347,campaign_008,Steakhouse - CHEF,Sun Valley Spinde HOBEY'S Steakhouse is available for LINE COOKS. Apply Now ►,Apply Now ►,,,image,ecommerce,73630,1510,128,1315.46
enriched_ad_3348,campaign_043,CRUNCHY & CORNY WITHOUT THE CORN,,,,,image,food,60339,1519,172,825.83
enriched_ad_3349,campaign_034,Your Planned Gift Keeps Us On Air,,Click For More Info,,,image,entertainment,33809,568,70,269.11
enriched_ad_3350,campaign_010,The Biggest Gaming News of The Week,"Discover all you need to know about Kotaku Australia with our podcast featuring interviews, reviews, behind-the-scenes stories and more. With David and Ruby.",,,,image,entertainment,74048,1996,291,412.27
enriched_ad_3351,campaign_041,IC Art Summer Camp!,"Join us for an immersive summer experience at our IC Art Camp! Perfect for young artists and aspiring creators. Discover new techniques, collaborate with peers, and showcase your talent in various art forms.",Enroll Now,facebook,,image,education,56156,1208,131,386.92
enriched_ad_3352,campaign_046,Summer Art Camp!,,,,,image,education,94678,2363,275,681.18
enriched_ad_3353,campaign_013,The Spring at Soraya,,Buy Tickets!,,,image,entertainment,58560,1128,138,477.67
enriched_ad_3354,campaign_040,The all-new Kia Niro Hybrid,Kia Niro HEV SX shown with optional features. Some features may vary.,Learn More ,,,image,ecommerce,37164,463,26,368.35
enriched_ad_3355,campaign_009,State Farm,,,,,image,,48331,812,77,533.44
enriched_ad_3356,campaign_030,Campbell Banking on,& Fether Bank The Hoops Presents: Play for Your Chance to Win Great Local & National Prizes! Play Now!,,,,video,entertainment,35301,1188,140,199.22
enriched_ad_3357,campaign_001,SEEING GREEN.,CONTRABAND BAYO U GOLF CLUB AT L'AUBERGE Must be 21 order to enter casino or Barstol Sportsbook Gambling problem? Call 88.522.4700,Learn More,,,image,entertainment,63942,912,162,430.97
enriched_ad_3358,campaign_009,Watch Me. Shriner,Children's™ Portland Learn More,,,,video,entertainment,43859,1144,150,335.22
enriched_ad_3359,campaign_038,Let's Take Your Digital Marketing to the Next Level,Local CMG Solutions offers innovative solutions for enhancing online presence and driving business growth.,Learn More,,,image,ecommerce,28667,484,48,304.4
enriched_ad_3360,campaign_020,Show Them Your Support Operation Gratitude,,,,,image,,38853,554,28,422.86
enriched_ad_3361,campaign_003,Disney Animation Immersive Experience,Brought to you by LighthouseImmersive Studios. Visit now at Lighthouse ArtSpace in San Antonio.,Visit Now,,,image,entertainment,42115,830,119,206.4
enriched_ad_3362,campaign_019,It's Banking... only better!,"Only RBFCU, Federally Insured by the National Credit Union Administration (NCUA).",LEARN MORE,,,image,finance,49794,400,9,999.19
enriched_ad_3363,campaign_029,SmartStart - LaisiA Early Learning Programs,"Discover the benefits of enrolling your child in our early learning programs. Spring applications are now open, and we encourage you to apply as soon as possible.",APPLY NOW,,,image,education,71312,1712,247,574.49
enriched_ad_3364,campaign_037,SUPER FAN REWARDS PROGRAM,"SPEND $1 FOR 1 POINT WATCH FOR DOUBLE POINT WEEKENDS GET POINTS ON YOUR BIRTHDAY REFER FRIENDS TO SHOP AND SIGN UP K-STATE SUPER STORE OFFICIAL RETAIL PARTNER OF K-STATE ATHLETICS 520 McCall Road Manhattan, KS kstatesuperstore.com",,,,video,ecommerce,97467,1440,70,974.85
enriched_ad_3365,campaign_033,Salute the Badge,"WEDNESDAYS at 10PM with Dan Jovic, Galite. The Badg Good Neighbor Chevy Dealerships News.",,,,image,entertainment,48964,1189,176,244.1
enriched_ad_3366,campaign_003,From Wreck to Check As Quickly As Possible!,,,,,image,legal,90594,1697,136,1265.26
enriched_ad_3367,campaign_039,Thank A Nurse,Say Thank You Nominate a nurse who has made a difference. Sponsored by coo MCWILLIAMS KTRE 9,,,,image,healthcare,29275,305,11,599.01
enriched_ad_3368,campaign_008,PREMION Leading the Evolution in Local OTT & CTV Advertising,ONE SOLUTION. EVERY ADVANTAGE.,CTV CENTRAL LEARN MORE,,,image,ecommerce,94682,1917,170,1201.06
enriched_ad_3369,campaign_021,A Village,Join the only urban Jewish cohousing project in America. Currently accepting new families.,,,,image,real_estate,46197,399,7,1343.34
enriched_ad_3370,campaign_040,Your Music Production One-Stop Shop You Best Service,,,,,image,entertainment,99516,1867,244,861.84
enriched_ad_3371,campaign_032,Be an Adoptive Home For Athena AND OTHER CHILDREN IN FOSTER CARE,Learn More About Adoption Susan's Kids SPONSORED BY BRANDON STEVEN MOTORS,,,,image,ecommerce,22518,403,28,276.76
enriched_ad_3372,campaign_025,Be an Adoptive Home,Susan's Kids for Athena Learn More About Adoption Sponsored by Brandon Steven Motors,,,,image,ecommerce,98643,1420,113,1257.45
enriched_ad_3373,campaign_026,CRAFTON - Serving the Quad Cities Since 1952,CRAWFORD company serving the Quad Cities since 1952. Count on us for all of your electrical needs!,,,,image,ecommerce,21014,302,18,355.71
enriched_ad_3374,campaign_022,SMALTH - Jedes TARGET Identifiziert,"KIRSTY, Warehouse Operative",,,,image,ecommerce,42839,744,68,484.72
enriched_ad_3375,campaign_002,"FIND YOUR SPACE, CLAIM YOUR PLACE",Love Your Lineage An all-new podcast by LDSLiving LISTEN NOW,,,,image,entertainment,76849,1792,221,434.65
enriched_ad_3376,campaign_021,Prepare for the Temple,,SHOP NOW,,,image,ecommerce,86558,1459,103,1448.8
enriched_ad_3377,campaign_002,The Green Dragon CBD,Shop now for up to 40% off on our exclusive range of over 600+ THC products. Enjoy the benefits at your favorite spa or wellness center.,Use Code LEAF40 First Order Only,,,image,ecommerce,60571,906,57,999.45
enriched_ad_3378,campaign_019,Get the Very Best for Your Valentine,Shop Now Etsy excess,Shop now,instagram,,image,ecommerce,43472,708,34,765.02
enriched_ad_3379,campaign_012,Decanter Fine Wine Encounter NYC,The world-famous Decanter Fine Wine Encounter returns to NYC.,,,,image,entertainment,55251,828,118,315.27
enriched_ad_3380,campaign_046,Commemorate Tom Brady's Legendary Career with This Hardcover Book,Greatness. Click to Save!,,,,image,entertainment,23983,347,40,205.91
