ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend
enriched_ad_6247,campaign_015,Fielding Law - Accident Injury Attorneys,,,,,image,"legal services, personal injury attorneys",59804,1031,61,885.76
enriched_ad_6248,campaign_050,FirstSecurity Home Protection,"Secure your property with our comprehensive security solutions, backed by the protection of Member FDIC and an active NMLS license. Apply Now for peace of mind.",Apply Now,,,image,ecommerce,87636,1781,157,1549.73
enriched_ad_6249,campaign_031,AUTO FLASH SALE,Rates as low as 5.0% APR available at NCUA Federal Credit Union from June 1-30.,,,,image,finance,37185,346,11,704.97
enriched_ad_6250,campaign_010,NO CHILD SHOULD,$10 = 40 MEALS Give to our local food banks and GO HUNGRY be entered to win a Gator! EVE JOHN DEERE GREENWAY Donate Now!,Donate Now!,,,image,ecommerce,85634,1182,84,970.93
enriched_ad_6251,campaign_027,OWN DEERE,JOHN DEERE GREENWAY Temples Quiry Tove CMAVIMAS NO CHILD SHOULD GO HUNGRY $10=40 MEALS Give to our local food banks and be entered to win a Gator!™M No donation necessary to enter,Donate Now!,,,image,ecommerce,32832,681,64,420.03
enriched_ad_6252,campaign_041,OWN THE ROAD WITH ✔AutoTrader,A podcast making car stuff simple.,Learn More,,,image,entertainment,49241,1186,129,262.93
enriched_ad_6253,campaign_012,P.K.CONSTRUCTION SINCE 1992 Get 50% off Installation of New Windows!,,,,,image,construction,86515,940,55,892.55
enriched_ad_6254,campaign_041,Rockfages at Theatre,,Book Now,,,image,entertainment,87220,1420,141,636.09
enriched_ad_6255,campaign_019,SEEKING A SCIENTIST...,BROUGHT TO YOU BY O Swe npr Network,Subscribe Now,,,image,education,33341,471,35,331.26
enriched_ad_6256,campaign_034,OWN YOUR HEALTH,Get a yearly checkup. Learn More Avera,,,,image,,66193,1055,72,879.88
enriched_ad_6257,campaign_003,Own Your Health,Get a yearly checkup. Learn more about how to take control of your health with our comprehensive services.,Shop Now,,,image,healthcare,89488,1477,73,1661.55
enriched_ad_6258,campaign_043,How Do You Price A Legacy?,Talk to Grant Thornton on how we can help with your succession planning.,,,,image,tax,79575,882,45,1013.77
enriched_ad_6259,campaign_033,Time to Build a Home,,,,,image,real_estate,84424,1265,30,2402.38
enriched_ad_6260,campaign_019,Access Your Content,"Activate your account to access movies series, sports events and fitness programs.",Start Now!,,,image,entertainment,47480,1292,156,357.12
enriched_ad_6261,campaign_038,June Freedom Day,Security Systems Inc proudly presents Tel-Tec security solutions on June 19.,,,,image,ecommerce,74621,1214,112,1155.16
enriched_ad_6262,campaign_017,June Freedom Day,Proposed by Tel-Tec Security Systems Inc. on June 19.,,,,image,ecommerce,92017,1271,110,1264.98
enriched_ad_6263,campaign_035,"WHY WAIT? GREAT RATES, SHORTER TERMS!",Term Share Specials for Consumer and Business Accounts. 5 MONTH TERM 9 MONTH TERM,Learn More,,,image,finance,61538,510,16,1718.18
enriched_ad_6264,campaign_015,"WHY WAIT? GREAT RATES, SHORTER TERMS!",5 MONTH TERM 9 MONTH TERM Term Share Specials for Consumer and Business Accounts. HAWAII STATE FEDERAL CREDIT UNION always right by you,Learn More,,,image,ecommerce,65252,697,54,998.31
enriched_ad_6265,campaign_029,JuneTwentyThird,1865-2023 Freedom to Learn Watch the Award-Winning series commercial-free STREAMING NOW ON KHOU-11+ Roku Fire TV,,,,video,education,59829,1584,180,393.96
enriched_ad_6266,campaign_045,Support Your Community’s Health,"Are you looking for ways to contribute positively? Join the board at Evergreen Health and make an impact on your community's health. As part of our mission, we are committed to providing top-notch healthcare services through a unique model that empowers communities.",Apply Now!,,,image,healthcare,92532,1346,96,1810.11
enriched_ad_6267,campaign_020,Evergreen Health,Your Community-Owned Hospital Committed to Serving Everyone in Our Community.,,,,image,healthcare,97230,1343,86,2131.86
enriched_ad_6268,campaign_033,THE GOLDEN VIRTUE:,UNVEILED BY TANJA MURGEL-SUBOTIC UNVEIL THE TRUE ESSENCE THAT LIVES WITHIN THERE IS NO GREATER POWER THAN THE POWER OF LOVE ENTER TO WIN,ENTER,,,image,entertainment,63846,1473,281,342.73
enriched_ad_6269,campaign_030,A JOURNEY MUST BE TAKEN,True Love Knows No Age by H. L. Howard is an offbeat romance with an intriguing premise that will leave readers guessing right until the very end.,BUY THE BOOK,,,image,entertainment,48632,1076,105,234.41
enriched_ad_6270,campaign_015,SEALED RITE PARADE GALACTIC LOVE,"Celebrate Seattle's LGBTQIA+ Community at the SEALED RIDE PARADE. Join us on Sunday, June 25th from 11am in Downtown Seattle.",,,,image,entertainment,37385,862,166,227.23
enriched_ad_6271,campaign_036,St. Jude Children's Research Hospital St. Jude Dream Home Giveaway,,Tickets on Sale Now!,,,image,entertainment,22533,316,55,133.69
enriched_ad_6272,campaign_040,We're helping abuse survivors,LEASH PROJECT - PURPLA WE ARE HELPING ABUSE SURVIVORS AND THEIR PETS ESCAPE & HEAL TOGETHER. PURINA + REDROVER.,Learn More,,,image,ecommerce,95271,1743,115,1708.15
enriched_ad_6273,campaign_047,We're the Team That Cares,"We are Dignity Health, an official health care provider dedicated to caring for your well-being. Our team is committed to providing exceptional service and support in every aspect of healthcare.",,,,image,healthcare,95093,1830,85,2484.76
enriched_ad_6274,campaign_044,"knkx","npr Network help build what's next GIVE NOW",Learn More,facebook,,image,ecommerce,91930,1134,103,898.04
enriched_ad_6275,campaign_037,knix npr Network,Help build what's next in MEDIA.,GIVE NOW,,,image,entertainment,25902,389,73,154.26
enriched_ad_6276,campaign_032,DO IT IN PUBLIC,Download the app and start doing it now. Blake's LOTABURGER.,,,,video,ecommerce,79073,1245,119,1391.85
enriched_ad_6277,campaign_011,WATERFRONT FESTUAL,"Sound Check
OPEN TO THE PUBLIC!
Featuring LO STEELE
guest host on Friday, June 30th • 4:30-6pm at 1355 SW 2nd Ave.
THE PORTER X xport bar & lounge.",,,,image,entertainment,96969,2155,357,774.3
enriched_ad_6278,campaign_040,WATERFRONT Sound FESTIVAL Check THE PORTER OPEN TO PUBLIC!,"X xport bar & lounge Featuring LO STEELE Fri, June 30. 4:30-6pm 1355 SW 2nd Ave",,,,image,entertainment,92885,1640,307,752.43
enriched_ad_6279,campaign_029,"Better for Your Cocoa, Body",Just Plain Better.,Learn More,,,image,food and beverage,87958,1034,103,983.31
enriched_ad_6280,campaign_018,Get Kims Help,Live tech experts available 24/7. Satisfaction guaranteed.,TRY IT NOW!,,,image,ecommerce,42715,722,70,567.02
enriched_ad_6281,campaign_007,The Biggest Gaming News of The Week with David & Ruby,"Discover all you need to know about Kotaku Australia's podcast featuring hosts David and Ruby. Listen in for exclusive interviews, reviews, tips on gaming hardware, software updates, upcoming releases, industry news, behind-the-scenes stories from the world of video games.",Listen Now,facebook,,image,entertainment,63013,1563,258,307.98
enriched_ad_6282,campaign_004,Wha Community Driven Healthcare,Healthcare for Great Plains Tribal Members. Get Your iFOB Test TODAY! Test for colorectal cancer in the comfort of your own home!,GET A $35 FUEL CARD While supplies last,,,image,healthcare,50145,693,50,818.92
enriched_ad_6283,campaign_010,Expert Neuroscience & Spine Logan,care offered in Montana. HEALTH,,,,image,healthcare,85446,1500,89,1361.9
enriched_ad_6284,campaign_001,Supporting California's Military Families,"In moments that matter, CAL Vet provides essential services to veterans through the California Department of Veterans Affairs.",,,,image,ecommerce,96487,2007,147,1456.5
enriched_ad_6285,campaign_028,The SORAYA New Season Now On Sale,,,,,image,ecommerce,66522,943,69,1149.6
enriched_ad_6286,campaign_050,KU Cancer Foundation,Community-focused University RBFCU CURTINE UP CU CANCER FOUNDATION ENERGY TRANSFER CLICK HERE FOR MORE INFORMATION,CLICK HERE FOR MORE INFORMATION,,,image,"education, healthcare",39653,517,40,545.38
enriched_ad_6287,campaign_033,Expect More,From Living in Silence to Living Out Loud! With Tallis,,,,image,entertainment,93062,1799,322,459.96
enriched_ad_6288,campaign_046,FORD WRAY,"Ford Benton Road at 1-220 Bossier City offers $1,000 cash back on select models with approved Ford financing. APR details available.",,,,image,automotive,84609,1503,38,1896.83
enriched_ad_6289,campaign_028,Hospital | Brentwood Behavioral Health,"Shreveport, LA - DID YOU KNOW... We have Children’s Programs • Adolescent Programs System Providing Help and Hope Since 1971. Visit us at brentwoodbehavioral.com or call 318-678-7500.",,,,image,healthcare,53003,739,35,1329.26
enriched_ad_6290,campaign_001,ERGINEERED Systems,For over 15 years we have been a leader in systems automated lubrication installations. LINCOLN AFEX FRE SUPPRESSION SYSTEMS Click Here.,,,,image,ecommerce,95033,1000,57,1139.56
enriched_ad_6291,campaign_047,Lincoln - Automated Lubrication Installations,For over 15 years we have been a leader in automated lubrication installations. The Systems Tall is an authorized distributor of Lincoln products.,CLICK HERE,,,image,ecommerce,42892,876,72,735.98
enriched_ad_6292,campaign_023,Stay AHEAD OF THE STORM,with the KSNT Storm Track Weather app Download for FREE today! KSNT STORM TRACK 8.4*** ********* ⠀⠀⠀⠀⠀⠀⠀ KSNT STORM TRACK,,,,image,ecommerce,83019,1076,78,1408.0
enriched_ad_6293,campaign_019,NEW DONORS,"RECEIVE UP TO $800 YOUR FIRST MONTH. Biomat USA - 2120 Southwest 6th Ave, Topeka (785) 233-0079 GRIFOLS Network of Plasma Donation Centers All nights Scan to learn more!",,,,image,healthcare,26048,472,21,607.29
enriched_ad_6294,campaign_030,Are you Walmart RFID compliant?,Prepare your business for the new requirements. Get started now → A COME LANCOME all AVERY DENNISON 3336 IN 3333 LCOME DRINK W LINCO INCOMAT DMCOMT,,,,image,ecommerce,82936,1498,89,1265.26
enriched_ad_6295,campaign_016,ANTI PEST MOSQUITO REDUCTION,,Text Us! 221-6181,,,image,ecommerce,88327,1401,81,1394.68
enriched_ad_6296,campaign_020,Turn Your Content Into A Fast Channel,Give your content the home it deserves. FRANKLY MEDIA LEARN MORE,,,,image,ecommerce,25323,329,20,412.56
enriched_ad_6297,campaign_017,BEYOND THE HEADLINES,HUMAN TRAFFICKING IN OUR COMMUNITY AIRING JUNE 22 AT 9PM 6 FOX 33 KTAL READ 4.5 REHV news.com WO GM PUBLISHED BY Brentwood Hospital EDWARD MOUTON Attorney at Law,,,,image,,95785,1516,102,1478.8
enriched_ad_6298,campaign_034,Beyond the Headlines,Human Trafficking in Our Community Aired June 22 At 9PM News.com KTAK KTAL KMBC V45 Kishn TV Brentonwood wo Hospital GM Edward Mouton Attorney at Law,,,,image,news,25217,314,32,397.57
enriched_ad_6299,campaign_014,Frankly Media,Your audience is waiting. Get a Fast Channel for your content - 3 months free.,Sign Up,,,image,ecommerce,29314,370,31,364.96
enriched_ad_6300,campaign_019,Turn Your Content Into A Fast Channel,Frankly Media turns your content into a fast channel. Give your content the home it deserves.,Learn More,,,image,ecommerce,62637,1121,80,926.37
enriched_ad_6301,campaign_034,Morning Mustangs Click of the Month,"Discover exclusive content and updates from Morning Mustangs at Morningside University. Stay ahead with our latest news, events, and student highlights.",Click Here to Discover More!,,,image,education,53849,845,119,595.44
enriched_ad_6302,campaign_023,Give & Win TANDEM Kayak Rentals,Discover the thrill of wilderness trips with our June member drive. Join us at AKAB and experience adventure like never before.,Join Now!,,,image,ecommerce,78297,825,61,1066.93
enriched_ad_6303,campaign_012,Winsupply OF El Paso,Thanks to our very cool mom! Congrats to Winsupply's Coolest Mom contest winner Veronica Esparza.,,,,image,ecommerce,43210,528,39,454.86
enriched_ad_6304,campaign_014,Winsupply OF El Paso,Congratulations! Veronica Esparza has won the Coolest Mom contest. Thanks to our very cool mom!,,,,image,ecommerce,29631,393,20,438.18
enriched_ad_6305,campaign_043,Custom Communications,"Since 1968, protecting your business with access control solutions like Fire Alarm Systems & Inspections, Video Surveillance, Intrusion Detection, and Water/Temperature Sensors.",Get Started Today,,,video,ecommerce,83823,1806,139,1264.47
enriched_ad_6306,campaign_011,Your Voice Can Be A Child's Only Chance,,Click to Volunteer,,,image,ecommerce,86728,921,91,1430.45
enriched_ad_6307,campaign_049,Now Playing AUSTIN,"Discover the vibrant arts scene in Austin, Texas. Immerse yourself in culture with our curated selection of events.",Learn More About Events,,,video,entertainment,22075,545,72,151.7
enriched_ad_6308,campaign_036,This World Refugee Day,Help HIAS - Provide Vital Services to Refugees and Asylum Seekers. HIAS.,,,,image,"non-profit, humanitarian aid",72854,1157,74,761.24
enriched_ad_6309,campaign_021,Adoptive Home For Preston,For PRESTON AND OTHER CHILDREN IN FOSTER CARE LEARN MORE ABOUT ADOPTION Susan's Kids SPONSORED BY BRANDON STEVEN MOTORS,,,,image,ecommerce,72748,1328,92,738.15
enriched_ad_6310,campaign_038,HIT BY A TRUCK? JEFF'S HERE,"WRONGFUL DEATH / COMMERCIAL VEHICLE ACCIDENT RECENT RESULT: $6 MILLION | $3,509,864 doviles.com (444-4444) LAW FIRM DAVIS Austin San Antonio NET TO CLIENT:",,,,image,law,40399,576,42,433.8
enriched_ad_6311,campaign_029,HIT BY A TRUCK? JEFF'S HERE,"WRONGFUL DEATH / COMMERCIAL VEHICLE ACCIDENT DAVIS RESULT $6 MILLION
$3,509,864 LAW FIRM CLIENT NETTO:
444-4444
AUSTIN SAN ANTONIO",,,,image,law,60801,1131,57,650.08
enriched_ad_6312,campaign_022,Great American FLAG SWAP DAY,"Brought to you by BECU June 23rd, 2023 from 9am -1pm. While Supplies Last LEARN MORE",LEARN MORE,,,image,entertainment,21355,590,108,122.57
enriched_ad_6313,campaign_005,Discover the Ultimate Forest Retreat,"Visit WWW.COMPLEJOFOREST.COM to experience events, socials and corporatives in our beautiful complex located at the heart of the city.",Explore Now!,,,image,entertainment,66706,1527,167,524.48
enriched_ad_6314,campaign_005,CENTRO DE EVEN,EVENTOS SOCIALES & CORPORATIVOS EN EL COMPLEJO MAS BELLO DE LA CIUDAD Kayany V WWW.COMPLEJOFOREST.COM,,,,image,"entertainment, real estate",28086,572,46,357.3
enriched_ad_6315,campaign_049,"Earn 40,000 Bonus Points with JetBlue Plus Card",Apply Now Terms Apply jetBlue Mastercard jetBlue,,,,image,travel,41941,579,31,825.1
enriched_ad_6316,campaign_035,DataFeedWatch by Cart.com,Manage all your product feeds from one place. Learn more.,,,,video,ecommerce,36451,516,29,545.76
enriched_ad_6317,campaign_004,Proxy Season Report,"Here we outline the state of play for over 600 proposals so far in this proxy season, broken down into categories to facilitate peer-to-peer comparisons.",REQUEST REPORT,,,video,ecommerce,66202,1570,136,888.13
enriched_ad_6318,campaign_004,3rd Annual International Summer Antitrust Conference,"The Law Society is pleased to announce the third annual international summer antitrust conference. The event will take place on Wednesday and Thursday, June 21st and 22nd at Chancery Lane in London.",,,,image,education,42600,611,89,465.7
enriched_ad_6319,campaign_043,Reciprocating vs Drum Style Aeration,Learn how reciprocating versus drum style aeration can maximize productivity. Discover the benefits of using our HYDRO and HYDRO-DRIVE AERATORS.,,,,image,ecommerce,82676,1061,92,1105.32
enriched_ad_6320,campaign_047,BUY 10 SEEDS AND GET 10 FREE,I♥GROWING MARIJUANA.com - Buy 10 Seeds & Get 10 Free - 100% Germination Guaranteed SHOP DEALS!,,,,image,ecommerce,40450,730,45,432.95
enriched_ad_6321,campaign_032,BUY 10 SEEDS AND GET 10 FREE! NEW DEALS EVERY WEEK ON PREMIUM STRAINS,,,,,image,ecommerce,71882,1422,77,911.6
enriched_ad_6322,campaign_050,SAVE $15 WITH CODE LEAFLY15,Germination Guaranteed + Free Shipping!,,,,image,ecommerce,86386,1639,135,860.66
enriched_ad_6323,campaign_004,BLUE The Warmest Color,,Order Now On DVD Wolfe,,,image,entertainment,86538,1631,293,658.97
enriched_ad_6324,campaign_023,Nominate BEST Roofing Company,"The Lima News invites you to nominate the best roofing company in St. HST, LLC for US Today!",NOMINATE Best Roofing Company NOW,facebook,,image,ecommerce,84994,930,75,1408.18
enriched_ad_6325,campaign_011,Buckeye FURNITURE & Mattress Center Nominate Us for Best,✰✰✰✰ Best Furniture and REGION Best Mattresses The Lima News limaphic.com 3790 Harding Highway Lima OH,,,,image,ecommerce,29316,590,52,473.66
enriched_ad_6326,campaign_020,Get The Best of Both Worlds! PRINT News & Digital,"Wednesday and Saturday Print + Unlimited Digital Access to our website. Access our enhanced local content on any device, anywhere, anytime!",,,,image,ecommerce,24655,392,19,329.18
enriched_ad_6327,campaign_039,"Eat Fresh, Buy Local at Downtown Farmers Market",Downtown Farmers Market offers fresh produce and local goods. Open Tuesdays from 1:00pm-5:00pm located at VFW Hall #1275 Parking Lot Corner Main & Elm Sts.,,,,image,ecommerce,80225,1166,80,1393.66
enriched_ad_6328,campaign_029,Best of Northern Spain,"Escorted 2024
Perry Golf EST 1984
ESCORTED TOURS
8 Nights | 4 Rounds including Basozabal Golf Club
May 6 - 14, 2024",,,,image,travel,58550,1209,57,695.99
enriched_ad_6329,campaign_034,AIDAN BRADLEY - Play Royal Portrush & Royal County Down in 2024,"PerryGolf™ EST 1984. ESCORTED TOURS June 6-14, 2024.",,,,video,entertainment,85138,2260,277,586.05
enriched_ad_6330,campaign_013,EL DORADO FURNITURE,,Shop Now,,,image,ecommerce,51836,917,72,600.78
enriched_ad_6331,campaign_036,Preserving Nature's Beauty with WOODguard ITF,Woodguard SWO Woodguard® & Bee Gone WOd WArD ISK BioCides Inc. dan segoMonitor takMark woodward,,,,image,ecommerce,57488,709,66,874.16
enriched_ad_6332,campaign_036,BEST OF PLASTIC SURGERY & VEIN INSTITUTE,"2023 Mountcastle Medical Spa, Loudoun. Best Plastic Surgeons in London Times Mur Surgery Practice WINNER. Address: 44095 Pipeline Plz Suite 270, Ashburn, VA 20147-7516 Phone Number: (571) 266-1776 Website Links: https://www.MountcastleMedicalSpa.com and https://www.MountcastlePlasticSurgery.com",,,,image,ecommerce,20508,300,25,240.72
enriched_ad_6333,campaign_003,#NeverCompromise,"FORGELINE Custom Built, Lightweight, Forged Alloy Wheels #NeverCompromise Please contact us for more details.",,,,image,automotive,20616,195,4,334.87
enriched_ad_6334,campaign_040,OneRail,Evaluate Last Mile Delivery Technology with Gartner® Market Guide Download Gartner.,,,,image,ecommerce,50041,756,76,767.76
enriched_ad_6335,campaign_027,Take The Cat,Between Maine and Nova Scotia in Just 3.5 Hours THE CAT,,,,image,,54626,646,60,928.72
enriched_ad_6336,campaign_048,HIGH-QUALITY LARGE PRINT MAPS,"for Zip codes of every City, County, and US State or customized to your location BUY HERE",BUY HERE,,,image,ecommerce,99798,1433,127,1329.99
enriched_ad_6337,campaign_017,Listed Series,"Exchange Traded Funds, Build the Perfect Portfolio with ASX Listed Products, View Series >",,,,image,ecommerce,42733,779,78,598.69
enriched_ad_6338,campaign_002,PayPal - Save Money Like MrBeast,"It pays to pay with PayPal. Start saving money like the popular YouTuber, MrBeast.",,,,image,ecommerce,86597,1384,107,957.43
enriched_ad_6339,campaign_023,Feedback,Sports Professional Calibration Tools Learn More,,,,image,ecommerce,70157,955,58,802.18
enriched_ad_6340,campaign_033,Looking for Your Next Yacht? Princess Brokerage International,,,,,image,ecommerce,25775,314,28,306.35
enriched_ad_6341,campaign_015,Get the MNT newsletter,Stay up to date on the latest health news.,,,,image,ecommerce,84407,995,54,1041.03
enriched_ad_6342,campaign_012,Get the MNT Newsletter,Subscribe to receive our top news articles. SUBSCRIBE,,,,image,ecommerce,95482,1559,133,1337.3
enriched_ad_6343,campaign_041,BetterHelp - Professional & Affordable Online Counseling,"Discover betterhelp, an online counseling service that offers professional support in affordable packages. Sign up today to start your journey towards mental wellness.",Sign Up Now,facebook,,image,ecommerce,50386,581,47,740.11
enriched_ad_6344,campaign_013,Jonnad and Evelyn's Wedding at Hazel Park,"- June 24 & 25, 2023 - HALE PARK
- Jonnad Ywn Meyers & Evelyn Skaubad",,,,image,entertainment,37732,845,77,188.09
enriched_ad_6345,campaign_030,WHEN CAN I SAFELY RETIRE?,EXCHANGE CAPITAL MANAGEMENT INC WealthyStreet Academy™ TM,CLICK HERE FOR ANSWERS,,,image,education,87246,2108,210,653.6
enriched_ad_6346,campaign_005,WHEN CAN I SAFELY RETIRE?,Capital Management Inc provides insights on retirement planning and financial security.,CLICK HERE FOR ANSWERS,,,image,finance,45558,329,8,913.02
enriched_ad_6347,campaign_038,Support Michigan Radio,Over 60% of Michigan Radio's budget comes from listeners like you. Your support helps us continue to bring great music and entertainment.,Become A Listener Today!,facebook,,image,entertainment,56476,987,151,480.17
enriched_ad_6348,campaign_032,MindBodyGreen Probiotics +,"This has been key to my weight loss journey - Karina S., verified customer. Shop probiotic+ at MindBodyGreen for bloating relief and healthy weight management.",Shop Now,,,image,ecommerce,76939,1335,93,1068.15
enriched_ad_6349,campaign_009,"906-487-9675","SHOPTADYCHS.COM Tadych's MarketPlace f",Learn More,facebook,,image,ecommerce,92111,1053,50,1000.67
enriched_ad_6350,campaign_009,WE CAN CREATE VIRAL CONTENT,Northern Michigan University offers courses in Social Media Design Management at NMU.EDU/APPLY for more information.,,,,image,education,55394,1217,140,393.32
enriched_ad_6351,campaign_027,MisterB&B - Welcome to Luca's LGBTQ+ Travel Community,"Discover MisterB&B, hosted by Luca. Experience an authentic and welcoming atmosphere in Rome for the largest LGBT+ travelers.",,,,image,travel,58213,817,42,870.58
enriched_ad_6352,campaign_008,MLS Season TV,"EVERYTHING MLS. HALF THE PRICE. Subscribe now Subscription required Savings on full season pricing Offer wald for 2023 season only, plan tactically renews at standard full season pricing until canceled.",Subscribe now,,,image,entertainment,85097,2294,419,732.88
enriched_ad_6353,campaign_029,Watch Smatches,,"Click Continue, Add Apps, Watch Popular TV Shows",,,video,entertainment,57316,1317,148,385.36
enriched_ad_6354,campaign_021,Ready to Take Control of Your Reproductive Health?,"Visit safe2choose.org for comprehensive abortion care information and services. Our team of medically trained counselors provides tailored, accurate and no-judgemental guidance and support.",,,,image,healthcare,55294,1014,76,948.28
enriched_ad_6355,campaign_028,Cycle World,,,,,image,ecommerce,22082,305,17,379.23
enriched_ad_6356,campaign_007,Motorcycle Enthusiasts,,Discover More,,,image,ecommerce,86671,1435,106,873.84
enriched_ad_6357,campaign_024,Sound of Freedom in Theaters July 4,,Buy Tickets,,,image,entertainment,59289,1493,221,411.34
enriched_ad_6358,campaign_033,STAR-SPANGLED SALUTE,,LEARN MORE,,,image,,69229,930,62,735.73
enriched_ad_6359,campaign_026,Pioneer Community Energy,Want to save up to 19.5% on your electricity generation? Choose Pioneer Your Power. Your Choice.,,,,image,ecommerce,98247,2060,103,1581.72
enriched_ad_6360,campaign_024,50% DE DESCUENTO,CYBER OUTLET DC COMICS ALIA SYICHER JOKER Coleccionables TUSHOPPI Exclusivamente EN www.tushoppi.com.mx,,,,image,entertainment,42419,862,103,315.83
enriched_ad_6361,campaign_027,A Fresh Voice of Nursing,TV show 'Fana' featuring Nurse across the USA. Subscribe to our YouTube channel today! @MyAmericanNurse,Subscribe to Our YouTube Channel Today!,instagram,,image,entertainment,98778,2480,424,496.89
enriched_ad_6362,campaign_016,WEBSITE WEBINAR,"Lightening the Load
Unpacking Cognitive Overload
On Demand Nurse Striker",,,,video,education,55586,911,91,420.66
enriched_ad_6363,campaign_028,"BER LU (23, LLINOIS) WE'RE ALL READY FOR WARM WEATHER IS YOUR HVAC SYSTEM?",CONTACT US TODAY FOR SPRING MAINTENANCE CHECKUPS & SERVICE Fix It For Me 23.com,CLICK FOR A LIST OF CONTRACTORS,,,image,ecommerce,60985,794,44,935.55
enriched_ad_6364,campaign_049,Fee Free On-Road & Off Road Fuel,"Propane, Heating Fuel, Kerosene Find Out More E&V Energy dopred H",,,,image,ecommerce,51037,681,66,513.23
enriched_ad_6365,campaign_033,Before After Body Shop,,Click Here for a Free Estimate,,,image,ecommerce,59176,668,34,601.11
enriched_ad_6366,campaign_023,"FEE FREE ON-ROAD & OFF-ROAD FUEL PROPANE, HEATING FUEL KEROSENE E& ENERGY V Your Home Comfort Connec",,,,,image,ecommerce,39056,528,54,522.46
enriched_ad_6367,campaign_020,Before After Pine Valley Body Shop,,Click Here for a Free Estimate,,,image,ecommerce,97258,1414,143,1447.23
enriched_ad_6368,campaign_022,The True Premium U.S. Hispanic Audience Network,Reach and connect up to 51M U.S. Hispanics in a brand-safe and culturally relevant premium network.,,,,image,ecommerce,92397,1346,126,1293.8
enriched_ad_6369,campaign_018,FREE TRIAL COURSE FOR NEW CCEI USERS!,SPN107: Attention Deficit Hyperactivity Disorder CO Valid Until: 6/30/23 ENROLL HERE! CHILDCARE EDUCATION INSTITUTE A StraightLine Company,ENROLL HERE!,,,image,education,87584,2100,252,665.22
enriched_ad_6370,campaign_028,FREE TRIAL COURSE FOR NEW CCEI USERS!,SPN107: Attention Deficit Hyperactivity Disorder ENROLL NOW! CHILDCARE EDUCATION INSTITUTE Valid Until 6/30/23 A StraighterLine Company,ENROLL NOW!,,,image,education,76972,1672,173,599.87
enriched_ad_6371,campaign_031,"J&JF",Flooring & Natural Stone,Learn More,facebook,,image,ecommerce,85258,1043,91,1367.05
enriched_ad_6372,campaign_049,Have a credential? Or military experience?,You could receive college credit in Ohio! Please go to transfercredit.ohio.gov/c4c for more information,,,,image,education,54927,1370,205,508.8
enriched_ad_6373,campaign_009,WILLIAM F. BUCKLEY JR.,"PRIZE DINNER THURS, OCT 19, 2023 CIPRIANI 25 BROADWAY, NEW YORK CITY Sponsorship opportunities are available. SUPPORT TODAY ►",Sponsorship opportunities are available. Support Today ►,,,image,entertainment,46124,1163,112,257.9
enriched_ad_6374,campaign_046,"Fridays after five, FREE SUMMER CONCERT SERIES",June 23 Tyler Dick Band With the Lint Collectors Presented By Bud Light Ting Pavilion On The À Delta Dental Stage,,,,image,entertainment,51507,1279,129,452.29
enriched_ad_6375,campaign_047,Ultimate Sports - Insider,Download the all new NBC Sports Chicago app Download on the App Store GET IT ON Google Play IN-DEPTH COVERAGE SCORES ANALYSIS HIGHLIGHTS ALERTS,,,,video,ecommerce,81515,1581,147,1459.67
enriched_ad_6376,campaign_031,ZERO MILES NO COMPROMISES,Restoring classic cars to their original glory with zero miles and no compromises. All-new reproduction parts for authentic restoration.,CALL TODAY,,,image,ecommerce,98023,1755,163,1663.25
enriched_ad_6377,campaign_047,"DAGMAR MIDCAP SHEENA PARVEEN ANA, CRISTINA SANCHEZ ILL.",SAN DIEGO'S MOST ACCURATE FORECAST IN 2 LANGUAGES FIRST ALERT WEATHER LA,,,,image,weather,38505,648,64,604.12
enriched_ad_6378,campaign_010,Hit the Ground Running in a New Honda,"Discover our latest models - Pilot, Accord and CR-V. See offers.",,,,image,automotive,50936,776,15,949.87
enriched_ad_6379,campaign_046,National Catholic Reporter - Peace and Justice,"Special Section
Issue Date: July 21
Reservation Deadline: June 21
Justice",,,,image,"news, media",34852,437,24,380.13
enriched_ad_6380,campaign_028,"Governor Lombardo Vetoes AB250, Protects Patients",Thank you Governor Lombardo for vetoing AB250 and protecting patients not insurers! HealthyNevada is committed to ensuring the health of Nevada residents.,,,,image,healthcare,56756,709,50,963.01
enriched_ad_6381,campaign_026,GOVERNOR LOMBARDO VETOES AB250!,"Thank you, Governor Lombardo. For saying no to insurance companies saving money over patients at the pharmacy counter by vetoing AB250! HealthyNevada.com",,,,image,healthcare,63248,1194,70,1199.42
enriched_ad_6382,campaign_011,THANK YOU for vetoing AB250 and protecting patients not insurers!,GOVERNOR Lombardo Paid Political Advertising HEALTHY NEVADA,,,,image,ecommerce,80153,896,81,830.12
enriched_ad_6383,campaign_003,Live Local News on Any Device Free,"Get up-to-the-minute updates with our live local news coverage, accessible anytime and anywhere. Enjoy the convenience of watching TV Fire Ty episodes directly through Roku.",Download Now,facebook,,image,entertainment,29522,767,135,202.17
enriched_ad_6384,campaign_031,"the","Makes morning Mornings show Happen LIVE on News4JAX+ 4+",Learn More,facebook,,image,ecommerce,74455,801,75,969.04
