ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend
enriched_ad_0673,campaign_040,Looking for Staff?,Boost your visibility with a Dezeen Jobs company profile de zeenjobs,,,,image,ecommerce,33887,496,30,412.6
enriched_ad_0674,campaign_043,#ADM2021,EP UP Tips on managing your diabetes to thrive Learn More American Diabetes Association. A Connected for Life Podporter ♥ CVS Health.,,,,image,healthcare,74798,1021,58,1429.57
enriched_ad_0675,campaign_005,Diabetes Doesn't Have To Be,Some things are inevitable. Diabetes doesn't have to be.,,,,image,healthcare,75043,1321,97,1292.32
enriched_ad_0676,campaign_044,Your Future is Her Future,diabetes.org/risktest American Diabetes Association. Connected for Life A 1000,,,,image,healthcare,32725,499,20,711.44
enriched_ad_0677,campaign_048,Diabetes Doesn't Have To Be,Some things are inevitable. Diabetes doesn't have to be.,,,,image,healthcare,57052,978,72,1506.59
enriched_ad_0678,campaign_040,Let’s End Diabetes Together,Discover groundbreaking research and initiatives at DRI Foundation aimed to end diabetes. Learn more about our efforts.,Learn More,,,image,healthcare,78491,1152,72,1596.43
enriched_ad_0679,campaign_038,BLACK Friday Sale - 70% Off,,Shop Now,,,image,ecommerce,53127,908,57,628.64
enriched_ad_0680,campaign_041,Stay Ahead of the Curve,Better decisions for tomorrow start with better data today. Find essential intelligence > S&P Global Market Intelligence,,,,image,ecommerce,89286,1487,101,1169.91
enriched_ad_0681,campaign_037,Tomorrow is Just A Dream Away,"Walt Disney World. Get Details
Disney",,,,image,entertainment,87979,2391,280,449.78
enriched_ad_0682,campaign_033,THE GREAT GROCERY THANKSGIVING GIVEAWAY!,Enter Daily for your Chance to Win a $100 Gift Card,ENTER DAILY,,,image,ecommerce,67508,813,57,663.72
enriched_ad_0683,campaign_029,Mailgun - Get More Emails Delivered,Deliver up to 97.4% of your targeted messages successfully.,Get Started Free,,,image,ecommerce,65737,858,68,646.54
enriched_ad_0684,campaign_007,Dividend.com - Leading Utility Firm,Utility firm with nearly 10 years of dividend. D increases reaffirmed position on Best Dividend Stocks List.,LEARN MORE ▸,,,image,ecommerce,79541,1053,56,1360.91
enriched_ad_0685,campaign_026,ROSELINLIN UP TO 80% OFF,,Shop Now,,,image,ecommerce,94997,1735,158,1204.52
enriched_ad_0686,campaign_050,Handle Your Career With Care,,,,,image,,55081,918,86,832.19
enriched_ad_0687,campaign_050,"Zroborock - Intelligent, Automatic",Experience the future of rock music with Zroborock's intelligent and effective solutions.,Discover More,facebook,,image,entertainment,30171,726,72,158.41
enriched_ad_0688,campaign_004,Etsy 20%+ Off Holiday Finds,,,,,image,ecommerce,33317,594,38,538.63
enriched_ad_0689,campaign_049,Your Oasis,Discover the perfect blend of comfort and luxury at South of Metro in Woodsville. Experience exclusive residences designed for your ultimate relaxation.,Visit Now!,,,image,real_estate,44796,346,6,1270.61
enriched_ad_0690,campaign_013,START YOUR FOREVER HOME,Sabella | CALLISTA (Latin) 'Most beatiful' Lot Area Floor Area 100SQM 81 SQM @MyCitiHomesOfficial MyCitiHomes www.mycitihomes.com.ph,,,,image,real_estate,42784,528,13,1257.44
enriched_ad_0691,campaign_032,Have You Had Your Mammogram?,We're committed to safe in-person mammography care. Appointments are available now.,Schedule Now,,,image,healthcare,81424,1126,62,1495.24
enriched_ad_0692,campaign_035,KNOWvember Comprehensive Biomarker Testing Can Help Inform Treatment Decisions for Lung Cancer,Comprehensive biomarker testing can help inform treatment decisions for lung cancer. NO ONE MISSED LUNGEVITY FindThat Live More Information,,,,image,healthcare,96015,1613,81,2438.78
enriched_ad_0693,campaign_036,BLACK Friday Sale - $70% Off,,Shop Now,,,image,ecommerce,83502,967,54,827.64
enriched_ad_0694,campaign_037,Download NHS COVID-19 App,"Test, trace and protect. Get the latest updates on your loved ones' health status with our app.",DOWNLOAD NOW,facebook,,video,healthcare,27185,564,36,639.38
enriched_ad_0695,campaign_021,Looking to Boost Your Holiday Promotions?,Get a free landing page with a digital marketing campaign starting at $500 a month. Our team of experts handle everything.,,,,image,ecommerce,74427,1453,116,859.45
enriched_ad_0696,campaign_021,5-star doctors really do exist. Find Yours Today,,Find Yours Today,,,image,ecommerce,75643,1289,112,900.52
enriched_ad_0697,campaign_038,POWER & ENERGY LOGGER,Monitor Your Power and Energy Usage and Costs from Anywhere in the World! NEC 220.87 compliant www.aemc.com AEMC® INSTRUMENTS CHAUVIN ARNOUX GROUP,,,,image,ecommerce,56246,619,36,817.9
enriched_ad_0698,campaign_041,Donna Hay,,Click for More Information,,,image,entertainment,37931,989,171,196.4
enriched_ad_0699,campaign_036,The Art of Living,Choose Peace Over Panic Just Log On,,,,image,entertainment,27881,512,46,139.36
enriched_ad_0700,campaign_043,Build Your Career,"If you're managing clients, who's managing your career?",,,,image,finance,66265,854,25,1983.68
enriched_ad_0701,campaign_024,Manage Your Career with EFinancialCareers,"Are you juggling multiple responsibilities as an entrepreneur? Don't let the management of clients and careers overwhelm you. With eFinancialCareers, we specialize in building robust career paths for entrepreneurs like yourself.",Learn More About Our Services,facebook,,image,ecommerce,90439,1337,108,1174.94
enriched_ad_0702,campaign_049,Master Electronics,We stock so you don't have to order now.,Order Now,,,image,ecommerce,63668,698,67,1136.73
enriched_ad_0703,campaign_043,Aptible - Go from zero to HIPAA-compliant Docker Deployment,Deploy your application in minutes with Aptible. Get started by deploying the 'healthco-nodejs' docker image on localhost.,$ aptible deploy --app healthco-api-nodejs --docker-image healthco/nodejs-api,facebook,,image,ecommerce,38846,678,33,516.11
enriched_ad_0704,campaign_021,How to Market Your Electronics Products without Spending a Fortune?,HERE ARE SOME GREAT IDEAS... Read electronics for you EXPRESS for FREE! electronics For You EXPRESS Growth Mantras for Tech Startups Stamp,,,,image,ecommerce,77983,1367,83,800.09
enriched_ad_0705,campaign_003,Salteados - Triple Pack,Pack $7.59 for just one Subway sandwich! Limited time offer.,Shop Now!,facebook,,image,ecommerce,71356,1479,76,1097.08
enriched_ad_0706,campaign_037,HOTEL XCARE ART,,,,,image,real_estate,75516,836,17,1767.54
enriched_ad_0707,campaign_019,Work From Home Jobs,"Discover the convenience of working from home with our curated selection of online jobs. Whether you're interested in sales, customer service or any other field that allows you to work remotely.",Apply Now,facebook,,image,ecommerce,49394,927,46,669.88
enriched_ad_0708,campaign_045,Engineers' Tips & Tricks on Leading Technologies,"Explore the latest insights, tips, and techniques for mastering design and engineering. Discover today how to stay ahead with cutting-edge technologies.",Discover Today,,,image,education,43939,677,49,524.44
enriched_ad_0709,campaign_004,EPIC GLOBAL SALE EVENT! BLACK FRIDAY THRU,"30% OFF Take Advantage of ISA's Biggest Sale of the Year! Save on Training Courses, Print Books, and Virtual Event Content!",Learn More,,,image,ecommerce,83797,1511,135,1086.67
enriched_ad_0710,campaign_016,Create,Canon FOS Change Gear The Easy Way Buy Used Kit mpb.com,,,,image,ecommerce,70659,1350,104,889.09
enriched_ad_0711,campaign_022,"Buy, Sell & Trade | Create with FURFILM",Change your wardrobe effortlessly. Discover new styles and trends at mpb.com.,Shop Now,facebook,,image,ecommerce,32010,343,31,354.96
enriched_ad_0712,campaign_031,Experience China Before Communism,Shen Yun's performance in the year 2021-2022.,Buy Tickets Now,,,image,entertainment,25953,395,70,174.86
enriched_ad_0713,campaign_027,Hemmink Experience China Before Communism,Experience the rich history and culture of ancient China before communism at Shen Yun's exclusive performance.,BUY TICKETS ▸,,,image,entertainment,78295,1507,274,658.52
enriched_ad_0714,campaign_043,Change the world. Be a catalyst for change,Start today with a master's degree in Conflict Analysis and Resolution.,,,,image,education,48318,876,116,563.76
enriched_ad_0715,campaign_022,Physical Therapy by Ashley Kuzma,"It's your choice where you go for physical therapy. Choose from our top-rated services in Physical Therapy, Sports Medicine.",,,,image,ecommerce,63316,990,85,666.58
enriched_ad_0716,campaign_034,"Buy Novatech Reign Sentry Fire MKII Powered by MSI PC, Get MSI Battlepack and $100 worth Steam Code",,REDEEM YOUR $100 STEAM CODE,,,image,ecommerce,46764,658,46,528.86
enriched_ad_0717,campaign_040,CARmax - DECEMBER 11,Tacky Light Run RVA's Tackiest Tradition Is Back! Beat the 11/18 Price Hike!,,,,image,entertainment,20735,325,40,126.76
enriched_ad_0718,campaign_023,40% off Movie Tickets,You had me at '40% off movie tickets'. Enjoy up to 40% off movie tickets when you join Telstra Plus. Find out more > Eligibility criteria apply.,,,,image,entertainment,91189,1678,169,450.54
enriched_ad_0719,campaign_034,How are you measuring,the success of YOUR Product and R&D teams?,Get the Guide →,,,video,services,68918,1675,103,1155.63
enriched_ad_0720,campaign_022,COLDWELL BANKER LA COSTA RELOCATE TO PARADISE!,"With over 2000 properties to choose from, why not let Coldwell Banker La Costa in Puerto Vallarta help find the right one for you? Puerto Vallarta is calling, it's about time you pick up.",CONTACT US TODAY! +52 (322) 228 9261,,,image,real_estate,78827,823,11,2119.86
enriched_ad_0721,campaign_025,Server Monkey,"Quality availability + support. Enterprise IT made simple with Servers, Storage and Networking.",SHOP NOW,,,image,ecommerce,70931,1217,102,1242.03
enriched_ad_0722,campaign_003,Runner Outfit Your Vehicle,,,,,image,automotive,39683,365,7,900.51
enriched_ad_0723,campaign_031,Exercise Your Mind,Take a quiz. Challenge yourself and become an expert in no time! Test your knowledge with our quizzes.,Take a Quiz >>,,,image,education,30603,540,61,245.17
enriched_ad_0724,campaign_020,Free Worksheets & Lesson Plans,Kindergarten > Elementary Middle School -> High School,,,,image,education,28243,471,63,311.84
enriched_ad_0725,campaign_021,New Hires in 90 Seconds,,,,,image,ecommerce,55145,673,59,758.37
enriched_ad_0726,campaign_003,Secret Lab - Engineered for Comfort,"Discover Secret Lab, the ultimate solution designed to keep you incredibly comfortable during long hours of work and play. Perfectly engineered with your needs in mind.",Learn More,,,video,ecommerce,20273,435,28,237.96
enriched_ad_0727,campaign_004,CHRYSTAL EVANS HURST JURY DUTY,"PRISCILLA SHIRER TONY EVANS JOURNEY WITHJESUS ONLY IN THEATERS NOVEMBER 15, 16 & 17. RESERVE YOUR TICKETS TODAY!",RESERVE YOUR TICKETS TODAY!,,,image,entertainment,89115,1848,203,640.96
enriched_ad_0728,campaign_026,Unlock All Doors with Vintage Security,"Experience the ultimate in home security. Our vintage-inspired locks are designed to keep your front door locked and safe, while also providing an elegant touch that complements any decor.",Request a Complimentary In-Home Consultation now!,,,image,ecommerce,58079,776,47,898.77
enriched_ad_0729,campaign_001,Need a Coupon Code?,,Get It Here,,,image,,35668,598,49,601.4
enriched_ad_0730,campaign_002,Serving serving those who serve,To Serve Federal Benefits Education Those Who Open Season is here! Complimentary FEHB trainings Click Here!,Click Here!,,,image,education,79552,1607,147,824.58
enriched_ad_0731,campaign_018,Blissy Silk Pillowcase - Quick Gift Idea,This Pillowcase is Quickly Becoming The Must-Have Gift of 2021. People are going nuts for it! It's called the Blissy Silk Pillowcase.,,,,image,ecommerce,64366,1268,115,916.58
enriched_ad_0732,campaign_030,PRIVATE NETWORK SOLUTIONS,Customized private network solutions for enterprises & operators Private network solutions > SAMSONG,,,,image,ecommerce,68791,1442,116,817.45
enriched_ad_0733,campaign_032,"Cloud Native, 5G Compliant Mediation Solution",,,,,image,ecommerce,30409,501,39,312.14
enriched_ad_0734,campaign_022,"Early Bird Pricing April 18-22, 2022",Ends December 17,Save Now,,,image,ecommerce,85076,1768,183,1096.04
enriched_ad_0735,campaign_039,Wave Early Bird Pricing,"2022 Ends December 17
April 18-22, 2022 | Austin, TX
Save Now",,,,image,ecommerce,34251,558,49,563.26
enriched_ad_0736,campaign_043,EREE,30-Day Trial eDispatches Never Miss A Call App Phone Call • Text • CAD Download on the App Store GET IT ON Google Play,,,,video,ecommerce,20903,532,44,316.36
enriched_ad_0737,campaign_030,MAKE 'EM A DINNER,"AS SEEN IN DREW MAGAZINE. RAGUS Old World Style, TRADITIONAL EXXEGHER Cook LIKE A MOTHER.",SHOP NOW,,,image,ecommerce,67383,791,63,677.23
enriched_ad_0738,campaign_048,Defense,"Original, ww DEFENSE SOAP Defend what you have built.",,,,image,ecommerce,44936,864,71,600.53
enriched_ad_0739,campaign_017,See how Carta solves cap tables,,Watch Now,,,video,ecommerce,44276,1145,67,495.72
enriched_ad_0740,campaign_044,THE ORIGINAL FALL FLAVOR PERFECT for Baking! Werther's Original Chewy Caramels,"Perfect for baking, so irresistible that everyone wants to try it. So creamy and chewy with just the right amount of sweetness.",SHOP NOW,,,image,ecommerce,96351,1752,124,1699.35
enriched_ad_0741,campaign_043,Continue with DINO Run,,Shop Now,,,image,entertainment,75369,1979,249,592.82
enriched_ad_0742,campaign_044,OWN A PIECE OF MODERN HISTORY,SHOP NOW ENITED THE ANUS KINE STATION NE,Shop Now,,,image,entertainment,99744,2334,234,713.81
enriched_ad_0743,campaign_032,HOTEL Xcaret All-Inclusive,"Discover more about our exclusive hotel experience at Xcaret Park. Enjoy all-inclusive amenities, access to Grupo facilities and stunning Riviera Maya views.",Book Now,facebook,,image,travel,86640,1807,118,1783.11
enriched_ad_0744,campaign_044,Injury Attorneys Always Available 24/7,"Kevin Rosema, an attorney based in Arizona. Some work may be performed by or released to CL.",,,,image,legal services,90381,1746,108,911.81
enriched_ad_0745,campaign_040,"Behavioral Health, Medical, Substance Use",Click for Care at 1203 Health Solutions,Click For Care,,,image,healthcare,69730,956,49,1315.38
enriched_ad_0746,campaign_015,Hunger & Home,"LESSNESS AWARENESS WEEK CLICK FOR SUPPORT NOV. 13-21, 2021 Every person deserves food on their plate and a roof over their head. www.health.solutions M Health-SOLUTIONS",CLICK FOR SUPPORT,,,image,healthcare,20817,394,27,414.38
enriched_ad_0747,campaign_045,ReSale - Alabama Furniture,"Established in 1991, we offer unique furniture pieces at unbeatable prices.",,,,image,ecommerce,44668,765,39,573.93
enriched_ad_0748,campaign_010,$12 TUESDAY ANY LARGE PIZZA,,ORDER NOW,,,image,food and beverage/eating places - pizza restaurants/pizza shops,42716,805,52,559.54
enriched_ad_0749,campaign_041,Outl NO Fee Guarantee! No Fees Unless You Win,,,,,image,ecommerce,48071,937,96,499.11
enriched_ad_0750,campaign_016,SMART Career Moves,Join us at our upcoming hiring events on Wednesday and Thursday to make smart career moves.,Click for details >>,,,image,ecommerce,29506,423,27,402.37
enriched_ad_0751,campaign_048,SMARI Hiring Event,"SMART Wednesday, Nov. 17 | 10 AM - 2 PM
Career Move Thursday, Nov. 18 | 9 AM - 1 PM
Oakland Terminal Click for Details >>",,,,image,ecommerce,29265,419,23,391.28
enriched_ad_0752,campaign_003,Holiday Expo & Toy Drive,,,,,image,entertainment,50588,1259,131,370.65
enriched_ad_0753,campaign_031,On Sale Now,Visit www.dallasvanguogh.com to see our latest collection of immersive art pieces inspired by van Gogh's masterpieces. Don't miss out on this exclusive opportunity!,Shop Now,,,image,ecommerce,26712,337,26,376.1
enriched_ad_0754,campaign_025,MUCH GIFT NOW WITH BONUS PLAY,"fotte Man LOMOUT April Gold Rush UNITED 50.000 LEARN MORE S London $1,000000 Playe",,,,video,entertainment,81241,1559,281,695.25
enriched_ad_0755,campaign_002,Big Sack Hunger,Hungry? Help us feed the hungry. Donate to food banks and make an impact.,Donate Today,,,image,food,73630,1523,108,896.19
enriched_ad_0756,campaign_049,You MUST be 21 to buy tobacco and e-cigarettes.,NOT 21 MATTERS Have your ID ready. LEARN MORE AT CTTOBACCOTRAINING.COM CONNECTICU WHAT YOU DO dmhas Wheeler se ID,,,,image,ecommerce,27907,401,25,383.13
enriched_ad_0757,campaign_008,ASHRINE CIRCUS ST. PAUL OSMAN,Enter the Code PIZZA for $5 off per ticket! BUY NOW November 18 - 21 State Fair Coliseum Proceeds are for the benefit of Osman Shriners Activities.,BUY NOW,,,image,entertainment,40078,715,129,312.26
enriched_ad_0758,campaign_004,Enter the Code PIZZA,"SHRINE CIRCUS
CIRCUS for $5 off per ticket!
ST. PAUL OSMAN
BUY NOW
over Nov 18 - 21 at the State Fair Coliseum
Proceeds are for the benefit of Osman Shriners Activities.
Payments are not deductible as a charitable contribution.",Buy Now,,,image,entertainment,73022,1420,158,471.07
enriched_ad_0759,campaign_040,Live United,"United Way is helping families struggling with recovery, as one third of our communities face challenges.",Donate Today!,,,image,ecommerce,73871,1228,122,1078.59
enriched_ad_0760,campaign_050,Live United,"United Way is helping families in recovery, with every dollar donated yielding significant impacts on the local communities.",Donate Now!,,,image,ecommerce,21713,311,26,314.3
enriched_ad_0761,campaign_006,PharmD with Real-World Experience,Get hands-on experience in the field of pharmacy. Join us at High Point University to gain practical knowledge and skills.,Learn More,,,image,education,35260,853,94,372.9
enriched_ad_0762,campaign_036,"CATMS BUILT BY THE CUSTOMER, FOR THE CUSTOMER",Request a demo to access the industry-leading TMS.,LEARN MORE,,,video,ecommerce,30772,457,22,531.06
enriched_ad_0763,campaign_034,Manage Supply Chain Disruptions,Discover how to handle unexpected challenges in your business operations.,Learn More,,,image,ecommerce,56651,1005,63,604.93
enriched_ad_0764,campaign_043,nVision Global,Configurable TMS software that meets your exact needs Learn More www.nvisionglobal.com,,,,image,,93800,1470,85,1417.49
enriched_ad_0765,campaign_003,Freightwaves Insurance & Claims Management,"Insurance and claims management services provided by Freightwaves, sponsored by Reliance Partners. Read articles to learn more.",,,,image,ecommerce,45678,754,41,660.95
enriched_ad_0766,campaign_002,Bob's Red Mill Gluten Free Recipes,,,,,image,food,97327,2565,154,1438.32
enriched_ad_0767,campaign_036,Generation,Download as the App Store TRICK ROX TREAT NEW PLAYERS GIFT CODE: ROX1031 GET IT ON Google Play QRAGNAROK X: NEXT GENERATION,,,,video,entertainment,62842,1884,228,391.22
enriched_ad_0768,campaign_012,Five Nights at Freddy’s ONLINE,,Continue MyGameCenter,,,image,entertainment,55289,847,104,276.95
enriched_ad_0769,campaign_040,Improve Your Commerce Conversions,Discover the most effective strategies to convert your online traffic into actual sales. Signifyd offers comprehensive insights that can help you understand and improve conversion rates.,Get The Insights,,,image,ecommerce,34827,727,65,418.44
enriched_ad_0770,campaign_042,The Return of an Icon,,Shop Now,,,image,entertainment,24071,585,62,211.58
enriched_ad_0771,campaign_001,Now Comfort,"Looks Good, FIND YOUR FIT",,,,image,ecommerce,20225,382,25,305.77
enriched_ad_0772,campaign_015,Residual Plasmid DNA Accelerates Gene Therapy & Vaccine Development,Applied Biosystems by Thermo Fisher Scientific offers cutting-edge solutions for gene therapy and vaccine development.,Find out more,,,image,ecommerce,40748,514,33,690.27
enriched_ad_0773,campaign_016,BeeRx - Say Goodbye to Fine Lines,"Introducing BeeRX, the revolutionary skincare solution that promises you smoother skin and fewer wrinkles. Our unique blend of natural ingredients works wonders in reducing fine lines for all ages.",SHOP NOW,,,image,ecommerce,50105,574,39,840.11
enriched_ad_0774,campaign_026,Inspire Your Students With Computer Science,Get Started Code with Google,,,,image,education,29718,690,54,355.67
enriched_ad_0775,campaign_019,INTERSTATE CONNECTING COMPONENTS,"A Division of HEILIND MIL-AERO
800.422.3911
Mil-Aero Connector & Sensor Solutions
www.connecticc.com
ste g authorized distributor learn more",,,,image,automotive,52909,506,15,741.68
enriched_ad_0776,campaign_029,BLACK FRIDAY STARTS EARLY,"NordicTrack offers exclusive deals starting early for Black Friday. Get your NordicTrack at discounted prices of $1,599 and $1,899.",SHOP NOW,facebook,,image,ecommerce,49713,608,45,759.42
enriched_ad_0777,campaign_034,TAILOR-MADE SCOTTISH GOLF TOURS,"KARD BF
BROWNLTD
THE GOLF TOUR COMPANY
CLICK HERE TO VISIT OUR WEBSITE!
STAY IN TOUCH AND FOLLOW US",,,,image,entertainment,95847,2538,248,726.99
enriched_ad_0778,campaign_039,INTERSTATE CONNECTING COMPONENTS,"A Division of HEILIND MIL-AERO
800.422.3911
www.connecticc.com
a Mil-Aero Connector & Sensor Solutions STE AN AUTHORIZED DISTRIBUTOR Learn More",,,,image,ecommerce,73675,1033,93,1282.1
enriched_ad_0779,campaign_047,FOUNDERS,roundemcu.com-1-808-MG-16M LOWER YOUR AUTO LOAN RATE BY 1% AND NO PAYMENT FOR 90 DAYS² Federally Insured by NCUA. Membership qualification required.,Apply Now,,,image,finance,44221,472,13,1284.43
enriched_ad_0780,campaign_005,Inspire Your Students With Computer Science,Get Started Code with Google O,,,,image,education,25784,544,58,252.04
enriched_ad_0781,campaign_029,Shop Now at HILFIGER for Timberland,,Shop Now,,,image,ecommerce,41758,659,45,433.27
enriched_ad_0782,campaign_007,Job Opportunity in Logistics,Are you passionate about logistics and looking to make an impact? Join our team today!,Apply Now,,,image,employment,80093,1090,79,940.98
enriched_ad_0783,campaign_004,ANALÉKTAS NEW JEWISH MUSIC NOUVEAU MOUSIQUE ANKERTA DOHO,,,,,image,entertainment,93910,2137,408,533.24
enriched_ad_0784,campaign_035,FOR WHEN CURIOSITY GETS THE CAT.,"Shop Now Great Pet
Great Clean.
ALDECATMEAL Cleansing WIS Per Cats & Bos",,,,image,ecommerce,67283,964,81,1110.31
enriched_ad_0785,campaign_049,GOOGLE OPTICS CLEARANCE,UP TO 65% OFF ON GOOGLE OPTICS. Limited time offer while stocks last on select items.,Shop Now!,,,image,ecommerce,99619,1541,137,1667.99
enriched_ad_0786,campaign_041,Up to 65% OFF on Geco Optics!,While stocks last! On selected lines only.,,,,image,ecommerce,69733,1063,59,1095.81
enriched_ad_0787,campaign_010,FAB DEFENSE,Keep it real. FAB Defense is here to help you.,,,,image,ecommerce,23271,429,25,235.42
enriched_ad_0788,campaign_042,2018 Special Issues,OUT NOW! STARTING OUT 20 What Grgun NG All GUNS 50 CLICK HERE > GUIDE,,,,image,,86442,1069,75,1530.58
enriched_ad_0789,campaign_007,Weatherby now available in the UK,WEATHERBY through RAYTRADE MEATEATER RIFLE by Weatherby. CLICK HERE TO FIND OUT MORE ABOUT WEATHERBY.,CLICK HERE TO FIND OUT MORE ABOUT WEATHERBY,,,image,ecommerce,28612,452,33,440.08
enriched_ad_0790,campaign_044,Weatherby,WEATHERBY through RAYTRADE MEATEATER RIFLE by Weatherby NOW available in the UK CLICK HERE TO FIND OUT MORE ABOUT WEATHERBY,CLICK HERE,,,image,ecommerce,99663,1565,104,1762.49
enriched_ad_0791,campaign_018,MEATEATER by Weatherby,RIFLE - WEATHERBY is now available in the UK through Raytrade. Click here to find out more about Weatherby.,Click Here,,,image,ecommerce,30997,491,46,493.55
enriched_ad_0792,campaign_001,Black Friday Super Sale on Premium Ammunition All Month Long!,,Shop Now,,,image,ecommerce,49381,865,79,646.08
enriched_ad_0793,campaign_030,TRIDENT Z5 RGB Unleash Extreme DDR5 Performance Intel CORE CoPrace SERVICE AMEL AALL GALL,,,,,image,ecommerce,63171,707,43,869.44
enriched_ad_0794,campaign_040,Digital Open Day,International Graduate and Post-Graduate Programs November 21st Book my place >> THE HEBREW UNIVERSITY OF JERUSALEM,>>,,,image,education,55247,832,63,596.81
enriched_ad_0795,campaign_048,City Asylum,,,,,video,entertainment,99417,2535,409,671.55
enriched_ad_0796,campaign_019,Latest Coverage,GPB is now available on Apple News. Find the latest news and stories right at your fingertips.,,apple_news,,image,entertainment,21830,593,92,134.65
enriched_ad_0797,campaign_017,Latest Coverage,GPB is now available exclusively through Apple News.,,apple_news,,image,entertainment,59504,1119,104,308.01
enriched_ad_0798,campaign_043,REPUBLIC CR-C NO.1 MOTHERBOARD GRAND ASUS Z590 SERIES,POWER TO THE CORE AL Overclocking - AL Cooling - AL Networking Two-Way AL Noise Cancelation WIFIGE,,,,image,ecommerce,85348,961,47,1164.52
enriched_ad_0799,campaign_032,Own Future with MCC,,CLICK HERE,,,image,education,40143,894,113,313.49
enriched_ad_0800,campaign_028,HORIZON FDIC YOUR LOCAL COMMUNITY BANK,We are in this together HCB Horizon Community Bank 928-854-3000 CONTACT US NMLS #566129 Horizon has it! www.horizoncommunitybank.com Follow us on: Ⓒin.,,,,image,finance,90144,1154,49,1875.62
enriched_ad_0801,campaign_008,Welcome to HAVASUNEWS - Today's News-Herald,Serving Lake Havasu City and the Lower Colorado River,,,,image,news,78469,1225,66,1156.85
enriched_ad_0802,campaign_038,OLD LAHAINA LUAU,TRADITIONAL HULA & FEAST Most Authentic Lu'au Experience BOOK NOW,,,,image,entertainment,69156,1177,133,527.37
enriched_ad_0803,campaign_031,Morning Edition Here,Is there still HO NO RADIO? No problem. Get the HPR mobile app.,Get the HPR mobile app.,,,image,entertainment,37395,858,134,306.38
enriched_ad_0804,campaign_029,Healthcare Finance,Want Healthcare Finance delivered to your inbox? Subscribe to Our Newsletters,,,,image,"healthcare, finance",77295,1524,99,1127.71
enriched_ad_0805,campaign_020,The POWER to change how you live with diabetes.,Smart devices sold separately. Dexcom and Dexcom G6 are registered trademarks of Dexcom Inc. in the United States and/or other countries. © 2020 Dexcom Canada Co LBL020136 Rev001 Learn More Dexcom G6,,,,image,healthcare,67166,866,65,1023.66
enriched_ad_0806,campaign_036,Probiotics in a Brownie Instead of a Pill!,,,,,image,food,50920,753,56,643.28
enriched_ad_0807,campaign_033,Save Online With Coupon Codes,See codes at Capital One Shopping. The Coupon-Finding Browser Extension helps you save money while shopping online.,,,,image,ecommerce,62262,817,83,892.31
enriched_ad_0808,campaign_020,#1 DOCTOR RECOMMENDED form of turmeric curcumin Qunol® TURMERIC available at amazon BUY NOW Dun + Dr,,BUY NOW,,,image,ecommerce,68781,784,46,824.72
enriched_ad_0809,campaign_042,LUNG CANCER is the Leading Cause,Lung Cancer is the leading cause of cancer death in the U.S. Know the risks and symptoms.,,,,image,healthcare,51691,769,47,1074.79
enriched_ad_0810,campaign_007,"FOR ALL YOU DO, WE SALUTE THOSE WHO SERVE.",All Veterans receive 1 free oil change anytime in the month of November. CHECK OUT OUR EXPRESS ONLINE SERVICE WWW.FORDOFUNIONTOWN.COM,,,,image,ecommerce,58025,932,67,800.44
enriched_ad_0811,campaign_037,Wilson Tire & Wheel,"1095 E. Greene St., Waynesburg, PA
All Types of Tires
•Wheel Alignments. Custom Wheels. Truck Accessories
• Lift Kits. Level Kits All Suspension Work. Inspections
FAST QUALITY SERVICE!
WILSON Tire & Wheel",,,,image,ecommerce,41495,573,36,475.58
enriched_ad_0812,campaign_006,Access your favorite websites from anywhere,PureVPN F1 x4 PureVPN App OPE MOK A Setup DDY KA bp,,,,image,ecommerce,73998,1177,99,780.04
enriched_ad_0813,campaign_032,Unlock a Free Trial of Chrome Enterprise,Experience the power of Chromebooks with Ochrome OS. Next-generation cloud-based management that simplifies your workflow.,Start free trial,,,image,ecommerce,82483,1301,88,1192.59
enriched_ad_0814,campaign_006,Get Inside The Music,,,,,image,electronics/electronic goods,55487,1077,103,622.56
enriched_ad_0815,campaign_044,Back in Black,"Handcrafted by audio masters, see the range of MELCO.",,,,image,entertainment,37354,533,48,233.22
enriched_ad_0816,campaign_018,Bryston BR-20 Amplifier,"Pair with Bryston's power amplifiers for real music. Bestel PMC Distribution, UK.",,,,image,ecommerce,54083,814,75,794.78
enriched_ad_0817,campaign_024,Martin Logan - Truth in Sound,"Majestic electrostatics and much, much more PMC Distribution UK",,,,image,ecommerce,96822,1409,83,998.42
enriched_ad_0818,campaign_033,Trade Up to Bowers & Wilkins Diamond 800 Series,,Find out more,,,image,ecommerce,68517,1372,109,978.26
enriched_ad_0819,campaign_013,The Search Is Over,,,,,image,,94314,1343,75,1315.46
enriched_ad_0820,campaign_013,Reddot Winner 2020,PHILIPS UKS Hi-Fi Choice Recommended Get Inside the Music Everywhere Philips Fidelio L3 See More,,,,image,entertainment,22821,637,102,114.54
enriched_ad_0821,campaign_032,Rose - The Impression of Sound,"Experience the beauty of music through Rose's unique blend of sight, sound, and emotion. Discover how roses can inspire your senses with this captivating audio-visual journey.",Listen Now,facebook,,image,entertainment,23764,537,87,170.98
